 Satellite:           Jason-1
 Date of parsing:     10-May-2015, 19:55:39
 
            jday	           glat	           glon	           hsat	           ralt	    stdalt	       swh	     otide	     etide	      invb	     wtrop	     dtrop	     ionos	      mssh	      geoh	    iflags	    oflags	     ptide	       emb	
      1835.47703	      65.449882	     196.882015	    1353550.836	    1299999.999	    -0.001	   327.670	    32.767	    -0.088	     0.094	    -0.011	    -2.275	    32.767	     6.962	     7.031	       200	        30	     0.003	    32.767	
      1835.47712	      65.351260	     197.821982	    1353528.924	    1299999.999	    -0.001	    22.650	    32.767	    -0.088	    -0.017	    -0.008	    -2.300	    32.767	     7.415	     7.400	       202	        30	     0.003	    -0.308	
      1835.47714	      65.337983	     197.943612	    1353525.963	    1299999.999	    -0.001	   327.670	    32.767	    -0.088	    -0.030	    -0.011	    -2.303	    32.767	     7.463	     7.418	       200	        30	     0.003	    32.767	
      1835.47716	      65.311747	     198.180828	    1353520.105	    1299999.999	    -0.001	   327.670	    32.767	    -0.089	    -0.068	    -0.016	    -2.312	    32.767	     7.565	     7.567	       200	        30	     0.003	    32.767	
      1835.47717	      65.298162	     198.302080	    1353517.068	    1299999.999	    -0.001	   327.670	    32.767	    -0.089	    -0.094	    -0.019	    -2.317	    32.767	     7.616	     7.688	       200	        30	     0.003	    32.767	
      1835.47755	      64.806739	     202.127461	    1353405.714	    1299999.999	    -0.001	   327.670	    32.767	    -0.090	    -0.130	     0.000	    -2.326	    32.767	     9.184	     9.265	       200	        30	     0.003	    32.767	
      1835.47757	      64.777414	     202.328655	    1353398.987	    1299999.999	    -0.001	   327.670	    32.767	    -0.090	    -0.178	     0.000	    -2.337	    32.767	     9.210	     9.277	       200	        30	     0.003	    32.767	
      1835.47758	      64.760297	     202.444970	    1353395.056	    1299999.999	    -0.001	     4.830	    32.767	    -0.090	    -0.198	     0.000	    -2.342	    32.767	     9.244	     9.316	       202	        30	     0.003	    -0.171	
      1835.47759	      64.743082	     202.561132	    1353391.099	    1299999.999	    -0.001	   327.670	    32.767	    -0.090	    -0.200	     0.000	    -2.342	    32.767	     9.291	     9.361	       200	        30	     0.003	    32.767	
      1835.47761	      64.716471	     202.739114	    1353384.978	    1299999.999	    -0.001	     7.780	    32.767	    -0.090	    -0.179	     0.000	    -2.337	    32.767	     9.386	     9.458	       202	        30	     0.003	    -0.242	
      1835.47762	      64.699008	     202.854886	    1353380.957	    1299999.999	    -0.001	   327.670	    32.767	    -0.090	    -0.163	     0.000	    -2.333	    32.767	     9.461	     9.530	       200	        30	     0.003	    32.767	
      1835.47764	      64.671279	     203.037105	    1353374.567	    1299999.999	    -0.001	   327.670	    32.767	    -0.090	    -0.133	     0.000	    -2.327	    32.767	     9.591	     9.660	       200	        30	     0.003	    32.767	
      1835.47765	      64.653567	     203.152477	    1353370.481	    1299999.999	    -0.001	   327.670	    32.767	    -0.090	    -0.112	     0.000	    -2.322	    32.767	     9.677	     9.741	       200	        30	     0.003	    32.767	
      1835.47767	      64.635758	     203.267693	    1353366.370	    1299999.999	    -0.001	   327.670	    32.767	    -0.090	    -0.085	     0.000	    -2.316	    32.767	     9.763	     9.793	       200	        30	     0.003	    32.767	
      1835.47768	      64.617853	     203.382751	    1353362.233	    1299999.999	    -0.001	   327.670	    32.767	    -0.090	    -0.046	     0.000	    -2.307	    32.767	     9.843	     9.847	       200	        30	     0.003	    32.767	
      1835.47769	      64.599852	     203.497653	    1353358.072	    1299999.999	    -0.001	   327.670	    32.767	    -0.090	    -0.011	     0.000	    -2.299	    32.767	     9.916	     9.908	       200	        30	     0.003	    32.767	
      1835.47770	      64.581755	     203.612397	    1353353.885	    1299999.999	    -0.001	   327.670	    32.767	    -0.091	     0.018	     0.000	    -2.292	    32.767	     9.983	     9.961	       200	        30	     0.003	    32.767	
      1835.47773	      64.536408	     203.896605	    1353343.380	    1299999.999	    -0.001	   327.670	    32.767	    -0.091	     0.069	     0.000	    -2.280	    32.767	    10.105	    10.065	       200	        30	     0.003	    32.767	
      1835.47788	      64.299849	     205.308963	    1353288.281	    1299999.999	    -0.001	   327.670	    32.767	    -0.091	    -0.034	     0.000	    -2.304	    32.767	    10.582	    10.787	       200	        30	     0.003	    32.767	
      1835.47815	      63.828050	     207.836115	    1353176.973	    1299999.999	    -0.001	   327.670	    32.767	    -0.093	     0.175	     0.000	    -2.256	    32.767	    12.279	    12.233	       200	        30	     0.003	    32.767	
      1835.47816	      63.806385	     207.944403	    1353171.819	    1299999.999	    -0.001	   327.670	    32.767	    -0.093	     0.137	     0.000	    -2.265	    32.767	    12.352	    12.294	       200	        30	     0.003	    32.767	
      1835.47817	      63.784633	     208.052520	    1353166.640	    1299999.999	    -0.001	   327.670	    32.767	    -0.093	     0.101	     0.000	    -2.273	    32.767	    12.468	    12.358	       200	        30	     0.003	    32.767	
      1835.47818	      63.762793	     208.160463	    1353161.436	    1299999.999	    -0.001	   327.670	    32.767	    -0.093	     0.065	     0.000	    -2.282	    32.767	    12.630	    12.454	       200	        30	     0.003	    32.767	
      1835.47820	      63.740866	     208.268232	    1353156.208	    1299999.999	    -0.001	   327.670	    32.767	    -0.093	     0.037	     0.000	    -2.288	    32.767	    12.842	    12.616	       200	        30	     0.003	    32.767	
      1835.47821	      63.718852	     208.375828	    1353150.956	    1299999.999	    -0.001	   327.670	    32.767	    -0.093	     0.037	     0.000	    -2.288	    32.767	    13.100	    12.807	       200	        30	     0.003	    32.767	
      1835.47823	      63.673432	     208.595958	    1353140.106	    1299999.999	    -0.001	   327.670	    32.767	    -0.093	     0.118	     0.000	    -2.269	    32.767	    13.766	    13.245	       200	        30	     0.003	    32.767	
      1835.47824	      63.651155	     208.703023	    1353134.779	    1299999.999	    -0.001	   327.670	    32.767	    -0.093	     0.197	     0.000	    -2.251	    32.767	    14.138	    13.547	       200	        30	     0.003	    32.767	
      1835.47825	      63.628791	     208.809913	    1353129.428	    1299999.999	    -0.001	   327.670	    32.767	    -0.093	     0.274	     0.000	    -2.234	    32.767	    14.528	    13.863	       200	        30	     0.003	    32.767	
      1835.47880	      62.512369	     213.529536	    1352857.629	    1299999.999	    -0.001	   327.670	    32.767	    -0.096	     1.085	     0.000	    -2.049	    32.767	    16.935	    17.327	       200	        30	     0.003	    32.767	
      1835.47882	      62.469435	     213.691024	    1352847.002	    1299999.999	    -0.001	   327.670	    32.767	    -0.096	     0.993	     0.000	    -2.070	    32.767	    16.750	    17.187	       200	        30	     0.003	    32.767	
      1835.47884	      62.415684	     213.891457	    1352833.680	    1299999.999	    -0.001	   327.670	    32.767	    -0.097	     0.855	     0.000	    -2.101	    32.767	    16.514	    16.799	       200	        30	     0.003	    32.767	
      1835.47885	      62.389251	     213.989320	    1352827.122	    1299999.999	    -0.001	   327.670	    32.767	    -0.097	     0.784	    -0.001	    -2.117	    32.767	    16.410	    16.639	       200	        30	     0.003	    32.767	
      1835.47887	      62.341434	     214.165207	    1352815.247	    1299999.999	    -0.001	   327.670	    32.767	    -0.097	     0.684	    -0.005	    -2.140	    32.767	    16.257	    16.425	       200	        30	     0.003	    32.767	
      1835.47889	      62.314793	     214.262566	    1352808.624	    1299999.999	    -0.001	   327.670	    32.767	    -0.097	     0.653	    -0.008	    -2.147	    32.767	    16.197	    16.308	       200	        30	     0.003	    32.767	
      1835.47891	      62.267443	     214.434498	    1352796.841	    1299999.999	    -0.001	     3.590	    32.767	    -0.097	     0.597	    -0.010	    -2.160	    32.767	    16.158	    16.078	       202	        30	     0.003	    -0.145	
      1835.47892	      62.240597	     214.531359	    1352790.154	    1299999.999	    -0.001	   327.670	    32.767	    -0.097	     0.564	    -0.011	    -2.168	    32.767	    16.183	    16.006	       200	        30	     0.003	    32.767	
      1835.47893	      62.213677	     214.628041	    1352783.444	    1299999.999	    -0.001	   327.670	    32.767	    -0.097	     0.583	    -0.010	    -2.163	    32.767	    16.244	    16.009	       200	        30	     0.003	    32.767	
      1835.47896	      62.138184	     214.896832	    1352764.600	    1299999.999	    -0.001	   327.670	    32.767	    -0.097	     0.789	    -0.002	    -2.116	    32.767	    16.621	    16.378	       200	        30	     0.003	    32.767	
      1835.47899	      62.084485	     215.085965	    1352751.174	    1299999.999	    -0.001	   327.670	    32.767	    -0.098	     1.026	     0.000	    -2.062	    32.767	    17.046	    17.021	       200	        30	     0.003	    32.767	
      1835.47903	      61.974497	     215.468154	    1352723.616	    1299999.999	    -0.001	   327.670	    32.767	    -0.098	     1.823	    -0.012	    -1.880	    32.767	    18.098	    18.269	       200	        30	     0.003	    32.767	
      1835.47927	      61.398120	     217.365946	    1352577.944	    1299999.999	    -0.001	   327.670	    32.767	    -0.100	     1.386	    -0.022	    -1.980	    32.767	    17.673	    17.819	       200	        30	     0.003	    32.767	
      1835.47929	      61.369082	     217.457244	    1352570.550	    1299999.999	    -0.001	   327.670	    32.767	    -0.100	     1.431	    -0.022	    -1.970	    32.767	    17.574	    18.065	       200	        30	     0.003	    32.767	
      1835.47953	      60.756585	     219.297890	    1352413.408	    1299999.999	    -0.001	   327.670	    32.767	    -0.101	     2.811	    -0.035	    -1.654	    32.767	    17.667	    20.110	       200	        30	     0.003	    32.767	
      1835.47973	      60.236021	     220.747684	    1352278.125	    1299999.999	    -0.001	   327.670	    32.767	    -0.103	     1.479	    -0.045	    -1.959	    32.767	    14.054	    14.624	       200	        30	     0.003	    32.767	
      1835.47974	      60.204549	     220.832299	    1352269.896	    1299999.999	    -0.001	   327.670	    32.767	    -0.103	     1.462	    -0.046	    -1.963	    32.767	    13.749	    14.402	       200	        30	     0.003	    32.767	
      1835.48012	      59.167730	     223.449763	    1351995.799	    1299999.999	    -0.001	   327.670	    32.767	    -0.106	     1.151	    -0.043	    -2.034	    32.767	     8.619	     9.002	       200	        30	     0.003	    32.767	
      1835.48043	      58.274682	     225.475384	    1351755.237	    1299999.999	    -0.001	   327.670	    32.767	    -0.109	     0.342	    -0.056	    -2.219	    32.767	     3.249	     3.443	       200	        30	     0.003	    32.767	
      1835.48046	      58.173682	     225.692944	    1351727.783	    1299999.999	    -0.001	   327.670	    32.767	    -0.109	     0.146	    -0.058	    -2.264	    32.767	     2.723	     2.926	       200	        14	     0.007	    32.767	
      1835.48048	      58.107758	     225.833769	    1351709.838	    1299999.999	    -0.001	   327.670	     2.640	    -0.109	     0.027	    -0.055	    -2.291	    32.767	     2.447	     2.648	       200	        14	     0.007	    32.767	
      1835.48049	      58.072834	     225.908001	    1351700.323	    1299999.999	    -0.001	   327.670	     2.615	    -0.110	     0.053	    -0.053	    -2.285	    32.767	     2.340	     2.583	       200	        14	     0.007	    32.767	
      1835.48058	      57.813455	     226.451436	    1351629.474	    1299999.999	    -0.001	   327.670	     2.369	    -0.110	     0.305	    -0.050	    -2.228	    32.767	     2.341	     2.129	       200	        30	     0.003	    32.767	
      1835.48059	      57.778130	     226.524394	    1351619.801	    1299999.999	    -0.001	   327.670	    32.767	    -0.110	     0.432	    -0.051	    -2.199	    32.767	     2.396	     2.198	       200	        30	     0.003	    32.767	
      1835.48093	      56.760307	     228.526243	    1351338.681	    1299999.999	    -0.001	   327.670	    32.767	    -0.114	     0.453	    -0.038	    -2.194	    32.767	     2.159	    -0.448	       200	        30	     0.003	    32.767	
      1835.48094	      56.723665	     228.594918	    1351328.477	    1299999.999	    -0.001	   327.670	    32.767	    -0.114	     0.363	    -0.038	    -2.215	    32.767	     2.144	    -0.824	       200	        30	     0.004	    32.767	
      1835.48095	      56.686980	     228.663451	    1351318.255	    1299999.999	    -0.001	   327.670	    32.767	    -0.114	     0.439	    -0.038	    -2.197	    32.767	     2.091	    -0.873	       200	        30	     0.004	    32.767	
      1835.48096	      56.650253	     228.731843	    1351308.015	    1299999.999	    -0.001	   327.670	    32.767	    -0.114	     0.530	    -0.038	    -2.177	    32.767	     2.011	    -0.897	       200	        30	     0.004	    32.767	
      1835.48103	      56.447655	     229.105196	    1351251.430	    1299999.999	    -0.001	   327.670	    32.767	    -0.115	     1.128	    -0.035	    -2.040	    32.767	     1.059	    -1.217	       200	        30	     0.004	    32.767	
      1835.48104	      56.410654	     229.172677	    1351241.078	    1299999.999	    -0.001	   327.670	    32.767	    -0.115	     1.255	    -0.036	    -2.011	    32.767	     0.817	    -1.465	       200	        30	     0.004	    32.767	
      1835.48130	      55.586186	     230.622911	    1351008.986	    1299999.999	    -0.001	   327.670	    32.767	    -0.117	     0.889	    -0.034	    -2.095	    32.767	    -5.795	    -5.001	       200	        30	     0.004	    32.767	
      1835.48131	      55.548262	     230.687272	    1350998.247	    1299999.999	    -0.001	   327.670	    32.767	    -0.117	     1.027	    -0.033	    -2.063	    32.767	    -6.005	    -5.183	       200	        30	     0.004	    32.767	
      1835.48162	      54.530543	     232.344269	    1350708.109	    1299999.999	    -0.001	   327.670	    32.767	    -0.121	     1.602	    -0.029	    -1.932	    32.767	    -8.230	    -7.407	       200	        30	     0.004	    32.767	
      1835.48180	      53.929750	     233.263724	    1350535.171	    1299999.999	    -0.001	   327.670	    32.767	    -0.123	     1.137	    -0.023	    -2.038	    32.767	    -9.475	    -9.595	       200	        30	     0.004	    32.767	
      1835.48191	      53.583675	     233.775291	    1350435.036	    1299999.999	    -0.001	   327.670	    32.767	    -0.124	     1.414	    -0.025	    -1.975	    32.767	   -10.397	   -10.257	       200	        30	     0.004	    32.767	
      1835.48192	      53.543920	     233.833248	    1350423.510	    1299999.999	    -0.001	   327.670	    32.767	    -0.124	     1.387	    -0.023	    -1.981	    32.767	   -10.466	   -10.299	       200	        30	     0.004	    32.767	
      1835.48193	      53.504133	     233.891088	    1350411.970	    1299999.999	    -0.001	   327.670	    32.767	    -0.124	     1.334	    -0.020	    -1.993	    32.767	   -10.531	   -10.380	       200	        30	     0.004	    32.767	
      1835.48197	      53.379959	     234.070558	    1350375.923	    1299999.999	    -0.001	   327.670	    32.767	    -0.124	     1.256	    -0.011	    -2.011	    32.767	   -10.708	   -10.887	       200	        30	     0.004	    32.767	
      1835.48199	      53.316833	     234.161195	    1350357.581	    1299999.999	    -0.001	   327.670	    32.767	    -0.125	     1.252	    -0.009	    -2.012	    32.767	   -10.778	   -11.250	       200	        30	     0.004	    32.767	
      1835.48206	      53.081560	     234.495497	    1350289.118	    1299999.999	    -0.001	   327.670	    32.767	    -0.125	     1.335	     0.000	    -1.993	    32.767	   -10.873	   -11.628	       200	        30	     0.004	    32.767	
      1835.48209	      52.950343	     234.679587	    1350250.868	    1299999.999	    -0.001	   327.670	    32.767	    -0.126	     1.469	     0.000	    -1.962	    32.767	   -10.824	   -11.302	       200	        30	     0.004	    32.767	
      1835.48221	      52.570630	     235.203092	    1350139.915	    1299999.999	    -0.001	   327.670	    32.767	    -0.127	     1.564	    -0.007	    -1.941	    32.767	   -11.005	   -11.114	       200	        30	     0.004	    32.767	
      1835.48226	      52.394934	     235.440817	    1350088.448	    1299999.999	    -0.001	   327.670	    32.767	    -0.128	     1.421	     0.000	    -1.974	    32.767	   -11.437	   -11.801	       200	        30	     0.004	    32.767	
      1835.48240	      51.908394	     236.084871	    1349945.523	    1299999.999	    -0.001	   327.670	    32.767	    -0.129	     1.302	     0.000	    -2.001	    32.767	   -12.383	   -12.532	       200	        30	     0.004	    32.767	
      1835.48241	      51.867375	     236.138240	    1349933.448	    1299999.999	    -0.001	   327.670	    32.767	    -0.129	     1.306	     0.000	    -2.000	    32.767	   -12.384	   -12.581	       200	        30	     0.004	    32.767	
      1835.48250	      51.560672	     236.532839	    1349843.034	    1299999.999	    -0.001	   327.670	    32.767	    -0.130	     1.510	     0.000	    -1.953	    32.767	   -11.860	   -12.031	       200	        30	     0.004	    32.767	
      1835.48263	      51.078916	     237.137347	    1349700.603	    1299999.999	    -0.001	   327.670	    32.767	    -0.132	     2.259	     0.000	    -1.782	    32.767	   -12.624	   -12.477	       200	        30	     0.004	    32.767	
      1835.48265	      51.037342	     237.188665	    1349688.288	    1299999.999	    -0.001	   327.670	    32.767	    -0.132	     2.227	     0.000	    -1.789	    32.767	   -12.866	   -12.545	       200	        30	     0.004	    32.767	
      1835.48330	      48.707258	     239.870369	    1348993.399	    1299999.999	    -0.001	   327.670	    32.767	    -0.140	     1.986	     0.000	    -1.845	    32.767	   -15.803	   -15.679	       200	        30	     0.004	    32.767	
      1835.48332	      48.634031	     239.948969	    1348971.439	    1299999.999	    -0.001	     0.710	    32.767	    -0.140	     2.024	     0.000	    -1.836	    32.767	   -16.035	   -15.585	       202	        30	     0.004	    -0.053	
      1835.48353	      47.856101	     240.764864	    1348737.814	    1299999.999	    -0.001	   327.670	    32.767	    -0.143	     0.654	     0.000	    -2.150	    32.767	   -18.021	   -18.577	       200	        30	     0.003	    32.767	
      1835.48354	      47.812727	     240.809357	    1348724.773	    1299999.999	    -0.001	   327.670	    32.767	    -0.143	     0.651	     0.000	    -2.150	    32.767	   -18.087	   -18.641	       200	        30	     0.003	    32.767	
      1835.48369	      47.248867	     241.378585	    1348555.121	    1299999.999	    -0.001	    14.860	    32.767	    -0.145	     0.634	     0.000	    -2.155	    32.767	   -18.309	   -18.877	       202	        30	     0.003	    -0.308	
      1835.48371	      47.185032	     241.441978	    1348535.902	    1299999.999	    -0.001	    18.590	    32.767	    -0.145	     0.651	     0.000	    -2.151	    32.767	   -18.326	   -18.877	       202	        30	     0.003	    -0.308	
      1835.48372	      47.141341	     241.485245	    1348522.747	    1299999.999	    -0.001	   327.670	    32.767	    -0.145	     0.589	     0.000	    -2.165	    32.767	   -18.349	   -18.912	       200	        30	     0.003	    32.767	
      1835.48373	      47.097630	     241.528435	    1348509.585	    1299999.999	    -0.001	   327.670	    32.767	    -0.145	     0.657	     0.000	    -2.149	    32.767	   -18.376	   -18.937	       200	        30	     0.003	    32.767	
      1835.48375	      47.053900	     241.571547	    1348496.417	    1299999.999	    -0.001	   327.670	    32.767	    -0.145	     0.641	     0.000	    -2.153	    32.767	   -18.417	   -18.931	       200	        30	     0.003	    32.767	
      1835.48376	      47.010149	     241.614582	    1348483.241	    1299999.999	    -0.001	   327.670	    32.767	    -0.146	     0.621	     0.000	    -2.158	    32.767	   -18.467	   -18.919	       200	        30	     0.003	    32.767	
      1835.48377	      46.966379	     241.657540	    1348470.059	    1299999.999	    -0.001	   327.670	    32.767	    -0.146	     0.597	     0.000	    -2.163	    32.767	   -18.522	   -18.931	       200	        30	     0.003	    32.767	
      1835.48380	      46.868199	     241.753548	    1348440.487	    1347958.028	     0.216	     2.510	    32.767	    -0.146	     0.530	     0.000	    -2.178	    32.767	   -18.626	   -19.073	        74	        30	     0.003	    -0.109	
      1835.48381	      46.824364	     241.796257	    1348427.282	    1347955.995	     0.553	     2.210	    32.767	    -0.146	     0.498	     0.000	    -2.186	    32.767	   -18.663	   -19.173	        74	        30	     0.003	    -0.098	
      1835.48392	      46.424350	     242.181656	    1348306.758	    1299999.999	    -0.001	   327.670	    32.767	    -0.148	     0.789	     0.000	    -2.119	    32.767	   -17.947	   -18.620	       200	        30	     0.003	    32.767	
      1835.48393	      46.380320	     242.223605	    1348293.490	    1299999.999	    -0.001	   327.670	    32.767	    -0.148	     0.948	     0.000	    -2.083	    32.767	   -17.759	   -18.242	       200	        30	     0.003	    32.767	
      1835.48402	      46.017685	     242.565635	    1348184.196	    1299999.999	    -0.001	   327.670	    32.767	    -0.149	     1.387	     0.000	    -1.982	    32.767	   -16.195	   -16.722	       200	        30	     0.003	    32.767	
      1835.48404	      45.973483	     242.606908	    1348170.873	    1299999.999	    -0.001	   327.670	    32.767	    -0.149	     1.342	     0.000	    -1.993	    32.767	   -16.045	   -16.699	       200	        30	     0.003	    32.767	
      1835.48431	      44.945328	     243.542420	    1347861.035	    1299999.999	    -0.001	   327.670	    32.767	    -0.153	     1.926	     0.000	    -1.859	    32.767	   -14.460	   -14.157	       200	        30	     0.003	    32.767	
      1835.48432	      44.887515	     243.593674	    1347843.621	    1299999.999	    -0.001	   327.670	    32.767	    -0.153	     1.847	     0.000	    -1.877	    32.767	   -14.482	   -14.279	       200	        30	     0.003	    32.767	
      1835.48434	      44.842860	     243.633168	    1347830.171	    1299999.999	    -0.001	   327.670	    32.767	    -0.153	     1.775	     0.000	    -1.894	    32.767	   -14.490	   -14.187	       200	        30	     0.003	    32.767	
      1835.48438	      44.693548	     243.764627	    1347785.204	    1346363.119	     0.478	     6.100	    32.767	    -0.153	     1.787	     0.000	    -1.891	    -0.355	   -14.471	   -13.833	        74	        30	     0.003	    -0.213	
      1835.48439	      44.648819	     243.803829	    1347771.735	    1299999.999	    -0.001	   327.670	    32.767	    -0.154	     1.849	     0.000	    -1.877	    32.767	   -14.447	   -13.825	       200	        30	     0.003	    32.767	
      1835.48440	      44.604074	     243.842965	    1347758.262	    1299999.999	    -0.001	   327.670	    32.767	    -0.154	     1.876	     0.000	    -1.871	    32.767	   -14.418	   -13.872	       200	        30	     0.003	    32.767	
      1835.48441	      44.559312	     243.882034	    1347744.786	    1299999.999	    -0.001	   327.670	    32.767	    -0.154	     1.958	     0.000	    -1.851	    32.767	   -14.386	   -13.976	       200	        14	     0.007	    32.767	
      1835.48442	      44.514533	     243.921037	    1347731.305	    1299999.999	    -0.001	   327.670	    32.767	    -0.154	     2.032	     0.000	    -1.835	    32.767	   -14.354	   -14.045	       200	        14	     0.007	    32.767	
      1835.48443	      44.469737	     243.959973	    1347717.821	    1299999.999	    -0.001	   327.670	    32.767	    -0.154	     2.096	     0.000	    -1.820	    32.767	   -14.323	   -14.066	       200	        30	     0.003	    32.767	
      1835.48445	      44.424925	     243.998844	    1347704.332	    1299999.999	    -0.001	   327.670	    32.767	    -0.154	     2.126	     0.000	    -1.814	    32.767	   -14.293	   -14.105	       200	        30	     0.003	    32.767	
      1835.48450	      44.238777	     244.159458	    1347648.314	    1299999.999	    -0.001	   327.670	    32.767	    -0.155	     1.989	     0.000	    -1.845	    32.767	   -14.186	   -14.098	       200	        30	     0.003	    32.767	
      1835.48451	      44.193880	     244.197992	    1347634.806	    1299999.999	    -0.001	   327.670	    32.767	    -0.155	     1.966	     0.000	    -1.850	    32.767	   -14.159	   -13.901	       200	        30	     0.003	    32.767	
      1835.48469	      43.497823	     244.785498	    1347425.582	    1299999.999	    -0.001	   327.670	    32.767	    -0.157	     1.951	     0.000	    -1.854	    32.767	   -13.062	   -13.167	       200	        30	     0.003	    32.767	
