 Satellite:           Jason-1
 Date of parsing:     10-May-2015, 19:55:38
 
            jday	           glat	           glon	           hsat	           ralt	    stdalt	       swh	     otide	     etide	      invb	     wtrop	     dtrop	     ionos	      mssh	      geoh	    iflags	    oflags	     ptide	       emb	
      1835.43698	     -66.110153	      20.201951	    1356549.960	    1356535.325	     0.054	     0.670	     0.273	    -0.087	     0.237	    -0.031	    -2.242	    -0.026	    16.400	    17.834	         0	         0	     0.006	    -0.036	
      1835.43700	     -66.107258	      20.331134	    1356549.113	    1356534.483	     0.049	     0.730	     0.273	    -0.087	     0.237	    -0.033	    -2.242	    -0.023	    16.395	    17.824	         0	         0	     0.006	    -0.038	
      1835.43701	     -66.104248	      20.460287	    1356548.237	    1356533.613	     0.065	     0.800	     0.272	    -0.087	     0.237	    -0.032	    -2.241	    -0.033	    16.394	    17.816	         0	         0	     0.006	    -0.041	
      1835.43702	     -66.101123	      20.589407	    1356547.332	    1356532.669	     0.077	     0.700	     0.272	    -0.087	     0.237	    -0.033	    -2.241	    -0.049	    16.395	    17.820	         0	         0	     0.006	    -0.033	
      1835.43703	     -66.097883	      20.718494	    1356546.398	    1356531.653	     0.057	     0.000	     0.272	    -0.087	     0.238	    -0.032	    -2.241	     0.035	    16.405	    17.834	        72	         0	     0.006	    -0.001	
      1835.43704	     -66.094528	      20.847547	    1356545.435	    1299999.999	    -0.001	   327.670	     0.272	    -0.087	     0.238	    -0.034	    -2.241	    32.767	    16.426	    17.855	       200	         0	     0.006	    32.767	
      1835.43706	     -66.091058	      20.976564	    1356544.443	    1299999.999	    -0.001	   327.670	     0.271	    -0.087	     0.238	    -0.032	    -2.241	    32.767	    16.451	    17.884	       200	         0	     0.006	    32.767	
      1835.43707	     -66.087473	      21.105543	    1356543.421	    1356537.320	     0.441	    27.590	     0.271	    -0.087	     0.239	    -0.033	    -2.241	     0.059	    16.479	    17.915	        10	         0	     0.006	    -0.359	
      1835.43708	     -66.083774	      21.234485	    1356542.371	    1356534.333	     0.395	    19.660	     0.271	    -0.087	     0.239	    -0.032	    -2.241	     0.092	    16.504	    17.937	         0	         0	     0.006	    -0.359	
      1835.43709	     -66.079959	      21.363388	    1356541.292	    1356530.948	     0.646	    23.320	     0.271	    -0.087	     0.239	    -0.033	    -2.241	    -0.408	    16.520	    17.953	         2	         0	     0.006	    -0.359	
      1835.43710	     -66.076030	      21.492250	    1356540.183	    1356525.404	     0.044	     3.140	     0.272	    -0.087	     0.239	    -0.032	    -2.241	    -0.937	    16.543	    17.970	         2	         0	     0.006	    -0.116	
      1835.43711	     -66.071987	      21.621070	    1356539.046	    1356524.244	     0.069	     0.850	     0.271	    -0.087	     0.239	    -0.032	    -2.241	    -0.441	    16.563	    17.987	         2	         0	     0.006	    -0.033	
      1835.43713	     -66.067828	      21.749847	    1356537.879	    1356523.027	     0.049	     0.540	     0.271	    -0.087	     0.240	    -0.033	    -2.241	    -0.045	    16.576	    18.001	         0	         0	     0.006	    -0.023	
      1835.43714	     -66.063555	      21.878580	    1356536.683	    1356521.733	     0.070	     0.000	     0.271	    -0.087	     0.240	    -0.033	    -2.241	    -0.593	    16.581	    18.009	        10	         0	     0.006	    -0.001	
      1835.43715	     -66.059168	      22.007269	    1356535.459	    1299999.999	    -0.001	    29.090	     0.271	    -0.087	     0.240	    -0.034	    -2.241	    32.767	    16.584	    18.011	       200	         0	     0.006	    -0.358	
      1835.43716	     -66.054666	      22.135910	    1356534.205	    1356523.489	     0.383	    15.680	     0.271	    -0.087	     0.240	    -0.034	    -2.241	    -0.134	    16.580	    18.008	         2	         0	     0.006	    -0.359	
      1835.43717	     -66.050050	      22.264505	    1356532.922	    1356518.448	     0.173	     2.220	     0.271	    -0.087	     0.240	    -0.035	    -2.241	    -0.074	    16.563	    17.997	         2	         0	     0.006	    -0.083	
      1835.43719	     -66.045319	      22.393050	    1356531.610	    1356517.026	     0.177	     1.510	     0.271	    -0.087	     0.240	    -0.035	    -2.241	    -0.001	    16.545	    17.976	         8	         0	     0.006	    -0.057	
      1835.43720	     -66.040475	      22.521546	    1356530.269	    1356516.496	     0.195	     5.240	     0.271	    -0.087	     0.240	    -0.036	    -2.241	    -0.065	    16.526	    17.952	         0	         0	     0.006	    -0.199	
      1835.43721	     -66.035516	      22.649991	    1356528.899	    1356518.623	     1.259	    23.310	     0.271	    -0.087	     0.240	    -0.035	    -2.241	    -0.169	    16.513	    17.935	         2	         0	     0.006	    -0.359	
      1835.43722	     -66.030443	      22.778383	    1356527.500	    1356516.640	     0.732	    22.560	     0.271	    -0.087	     0.240	    -0.035	    -2.241	    -0.261	    16.500	    17.923	         2	         0	     0.006	    -0.359	
      1835.43723	     -66.025256	      22.906722	    1356526.072	    1356515.117	     0.664	    23.170	     0.271	    -0.087	     0.240	    -0.036	    -2.241	    -0.222	    16.491	    17.908	         2	         0	     0.006	    -0.359	
      1835.43724	     -66.019955	      23.035007	    1356524.616	    1356514.416	     0.536	    24.190	     0.270	    -0.087	     0.240	    -0.035	    -2.241	    -0.134	    16.484	    17.897	         2	         0	     0.006	    -0.359	
      1835.43726	     -66.014541	      23.163236	    1356523.130	    1356510.304	     1.175	    12.710	     0.270	    -0.087	     0.240	    -0.035	    -2.241	    -0.491	    16.481	    17.894	         2	         0	     0.006	    -0.359	
      1835.43727	     -66.009012	      23.291409	    1356521.615	    1356506.866	     0.052	     0.570	     0.270	    -0.087	     0.239	    -0.034	    -2.241	    -0.353	    16.481	    17.891	         2	         0	     0.006	    -0.021	
      1835.43728	     -66.003370	      23.419523	    1356520.071	    1356505.891	     0.151	     3.350	     0.270	    -0.087	     0.239	    -0.034	    -2.241	    -0.095	    16.492	    17.889	         2	         0	     0.006	    -0.125	
      1835.43729	     -65.997614	      23.547579	    1356518.498	    1356503.796	     0.121	     1.280	     0.270	    -0.087	     0.239	    -0.034	    -2.241	    -0.254	    16.504	    17.905	         2	         0	     0.006	    -0.049	
      1835.43730	     -65.991745	      23.675574	    1356516.896	    1299999.999	    -0.001	     2.410	     0.270	    -0.087	     0.239	    -0.034	    -2.241	    32.767	    16.524	    17.939	       200	         0	     0.006	    -0.089	
      1835.43732	     -65.985762	      23.803508	    1356515.265	    1356500.351	     1.653	     5.230	     0.270	    -0.087	     0.239	    -0.035	    -2.241	    -0.370	    16.551	    17.968	        74	         0	     0.006	    -0.199	
      1835.43733	     -65.979666	      23.931379	    1356513.605	    1356498.761	     0.052	     0.510	     0.269	    -0.087	     0.238	    -0.035	    -2.241	    -0.299	    16.580	    17.988	         2	         0	     0.006	    -0.019	
      1835.43734	     -65.973456	      24.059187	    1356511.916	    1356497.128	     0.074	     0.960	     0.269	    -0.087	     0.238	    -0.034	    -2.241	    -0.060	    16.605	    18.013	         2	         0	     0.006	    -0.037	
      1835.43735	     -65.967134	      24.186931	    1356510.198	    1356495.389	     0.032	     1.170	     0.269	    -0.087	     0.238	    -0.035	    -2.241	    -0.037	    16.628	    18.041	         0	         0	     0.006	    -0.046	
      1835.43736	     -65.960698	      24.314608	    1356508.451	    1356493.579	     0.074	     1.010	     0.269	    -0.087	     0.237	    -0.035	    -2.241	    -0.038	    16.651	    18.060	         0	         0	     0.006	    -0.039	
      1835.43737	     -65.954149	      24.442219	    1356506.675	    1356491.760	     0.062	     0.650	     0.269	    -0.087	     0.237	    -0.035	    -2.242	    -0.066	    16.680	    18.078	         2	         0	     0.006	    -0.025	
      1835.43739	     -65.947487	      24.569762	    1356504.871	    1356490.011	     0.086	     1.300	     0.269	    -0.087	     0.236	    -0.035	    -2.242	    -0.048	    16.718	    18.110	         0	         0	     0.006	    -0.050	
      1835.43740	     -65.940713	      24.697235	    1356503.037	    1356488.356	     0.183	     3.910	     0.268	    -0.087	     0.236	    -0.035	    -2.242	    -0.079	    16.771	    18.159	         2	         0	     0.006	    -0.145	
      1835.43741	     -65.933825	      24.824638	    1356501.174	    1356486.147	     0.068	     0.940	     0.268	    -0.087	     0.235	    -0.036	    -2.242	    -0.028	    16.836	    18.222	         0	         0	     0.006	    -0.036	
      1835.43742	     -65.926826	      24.951971	    1356499.283	    1299999.999	    -0.001	     0.970	     0.268	    -0.087	     0.235	    -0.034	    -2.242	    32.767	    16.909	    18.301	       200	         0	     0.006	    -0.038	
      1835.43743	     -65.919713	      25.079230	    1356497.362	    1356482.133	     0.053	     1.010	     0.268	    -0.087	     0.235	    -0.036	    -2.242	    -0.031	    16.987	    18.378	         0	         0	     0.006	    -0.039	
      1835.43744	     -65.912488	      25.206416	    1356495.413	    1356480.109	     0.060	     0.680	     0.268	    -0.087	     0.234	    -0.034	    -2.242	    -0.036	    17.062	    18.449	         0	         0	     0.006	    -0.026	
      1835.43746	     -65.905151	      25.333528	    1356493.434	    1356478.357	     0.131	     2.570	     0.268	    -0.087	     0.234	    -0.033	    -2.242	     0.001	    17.136	    18.522	         0	         0	     0.006	    -0.095	
      1835.43747	     -65.897701	      25.460564	    1356491.427	    1356476.150	     0.186	     2.840	     0.267	    -0.087	     0.233	    -0.035	    -2.242	    -0.087	    17.206	    18.601	         2	         0	     0.006	    -0.105	
      1835.43748	     -65.890140	      25.587523	    1356489.391	    1299999.999	    -0.001	     2.150	     0.267	    -0.087	     0.232	    -0.034	    -2.243	    32.767	    17.267	    18.668	       200	         0	     0.006	    -0.080	
      1835.43749	     -65.882466	      25.714404	    1356487.326	    1356471.843	     0.050	     1.280	     0.267	    -0.087	     0.232	    -0.036	    -2.243	    -0.026	    17.319	    18.712	         8	         0	     0.006	    -0.049	
      1835.43750	     -65.874680	      25.841207	    1356485.232	    1356469.717	     0.092	     1.040	     0.267	    -0.087	     0.231	    -0.034	    -2.243	    -0.079	    17.349	    18.736	         2	         0	     0.006	    -0.040	
      1835.43752	     -65.866783	      25.967930	    1356483.109	    1356467.530	     0.051	     1.030	     0.267	    -0.087	     0.231	    -0.037	    -2.243	    -0.036	    17.364	    18.751	         0	         0	     0.006	    -0.039	
      1835.43753	     -65.858774	      26.094571	    1356480.957	    1356465.316	     0.099	     0.930	     0.267	    -0.087	     0.231	    -0.035	    -2.243	    -0.016	    17.369	    18.760	         8	         0	     0.006	    -0.036	
      1835.43754	     -65.850653	      26.221131	    1356478.777	    1299999.999	    -0.001	   327.670	     0.266	    -0.087	     0.230	    -0.035	    -2.243	    32.767	    17.379	    18.765	       202	         0	     0.006	    32.767	
      1835.43755	     -65.842421	      26.347607	    1356476.567	    1356460.952	     0.076	     0.870	     0.266	    -0.087	     0.230	    -0.036	    -2.243	    -0.038	    17.393	    18.771	        72	         0	     0.006	    -0.033	
      1835.43756	     -65.834077	      26.473999	    1356474.329	    1356458.820	     0.088	     1.980	     0.266	    -0.087	     0.229	    -0.035	    -2.243	    -0.050	    17.418	    18.787	         0	         0	     0.006	    -0.074	
      1835.43757	     -65.825622	      26.600307	    1356472.062	    1356456.834	     0.310	     4.220	     0.265	    -0.087	     0.229	    -0.036	    -2.243	    -0.365	    17.454	    18.824	         2	         0	     0.006	    -0.159	
      1835.43759	     -65.817056	      26.726527	    1356469.766	    1299999.999	    -0.001	   327.670	     0.265	    -0.087	     0.228	    -0.037	    -2.244	    32.767	    17.497	    18.872	       202	         0	     0.006	    32.767	
      1835.43760	     -65.808379	      26.852661	    1356467.441	    1299999.999	    -0.001	     4.850	     0.265	    -0.087	     0.228	    -0.036	    -2.244	    32.767	    17.541	    18.915	       200	         0	     0.006	    -0.180	
      1835.43761	     -65.799591	      26.978706	    1356465.087	    1356449.385	     0.047	     1.920	     0.265	    -0.087	     0.227	    -0.037	    -2.244	    -0.203	    17.584	    18.946	         2	         0	     0.006	    -0.072	
      1835.43762	     -65.790692	      27.104663	    1356462.705	    1356446.941	     0.070	     1.050	     0.264	    -0.087	     0.227	    -0.036	    -2.244	    -0.519	    17.624	    18.976	         2	         0	     0.006	    -0.040	
      1835.43763	     -65.781683	      27.230528	    1356460.294	    1299999.999	    -0.001	   327.670	     0.264	    -0.088	     0.226	    -0.037	    -2.244	    32.767	    17.662	    19.019	       202	         0	     0.006	    32.767	
      1835.43765	     -65.772563	      27.356303	    1356457.854	    1356442.601	     0.394	     5.070	     0.264	    -0.088	     0.226	    -0.037	    -2.244	    -0.195	    17.707	    19.075	         2	         0	     0.006	    -0.186	
      1835.43766	     -65.763333	      27.481985	    1356455.385	    1356439.457	     0.082	     1.010	     0.263	    -0.088	     0.225	    -0.036	    -2.244	    -0.228	    17.764	    19.130	         2	         0	     0.006	    -0.039	
      1835.43767	     -65.753992	      27.607573	    1356452.887	    1356436.940	     0.057	     1.230	     0.263	    -0.088	     0.225	    -0.036	    -2.244	    -0.050	    17.830	    19.177	         0	         0	     0.006	    -0.049	
      1835.43768	     -65.744541	      27.733068	    1356450.361	    1356434.252	     0.059	     0.990	     0.263	    -0.088	     0.225	    -0.036	    -2.244	    -0.035	    17.903	    19.234	         0	         0	     0.006	    -0.041	
      1835.43769	     -65.734980	      27.858467	    1356447.806	    1356431.655	     0.072	     0.950	     0.262	    -0.088	     0.224	    -0.036	    -2.244	    -0.027	    17.981	    19.315	         0	         0	     0.006	    -0.043	
      1835.43770	     -65.725310	      27.983769	    1356445.222	    1356428.997	     0.056	     1.110	     0.262	    -0.088	     0.224	    -0.035	    -2.245	    -0.022	    18.062	    19.406	         0	         0	     0.006	    -0.049	
      1835.43772	     -65.715529	      28.108975	    1356442.609	    1356426.285	     0.067	     0.890	     0.262	    -0.088	     0.223	    -0.035	    -2.245	    -0.016	    18.149	    19.492	         0	         0	     0.006	    -0.042	
      1835.43773	     -65.705639	      28.234082	    1356439.967	    1356423.525	     0.037	     1.110	     0.261	    -0.088	     0.223	    -0.035	    -2.245	    -0.032	    18.246	    19.579	         0	         0	     0.006	    -0.049	
      1835.43774	     -65.695639	      28.359090	    1356437.297	    1356420.681	     0.071	     0.480	     0.261	    -0.088	     0.223	    -0.036	    -2.245	    -0.031	    18.341	    19.676	         0	         0	     0.006	    -0.030	
      1835.43775	     -65.685530	      28.483997	    1356434.598	    1356418.028	     0.088	     1.330	     0.261	    -0.088	     0.222	    -0.036	    -2.245	    -0.029	    18.443	    19.775	         0	         0	     0.006	    -0.056	
      1835.43776	     -65.675312	      28.608804	    1356431.871	    1356415.132	     0.072	     0.980	     0.261	    -0.088	     0.222	    -0.037	    -2.245	    -0.043	    18.540	    19.870	         0	         0	     0.006	    -0.042	
      1835.43778	     -65.664985	      28.733508	    1356429.114	    1356412.291	     0.076	     0.960	     0.260	    -0.088	     0.222	    -0.037	    -2.245	    -0.036	    18.641	    19.967	         0	         0	     0.006	    -0.041	
      1835.43779	     -65.654549	      28.858109	    1356426.329	    1356409.380	     0.059	     1.030	     0.260	    -0.088	     0.221	    -0.037	    -2.245	    -0.042	    18.740	    20.068	         0	         0	     0.006	    -0.042	
      1835.43780	     -65.644003	      28.982606	    1356423.515	    1356406.512	     0.072	     0.860	     0.260	    -0.088	     0.221	    -0.037	    -2.245	    -0.028	    18.823	    20.159	         0	         0	     0.006	    -0.036	
      1835.43781	     -65.633350	      29.106998	    1356420.673	    1356403.595	     0.061	     1.040	     0.260	    -0.088	     0.221	    -0.037	    -2.245	    -0.044	    18.906	    20.234	         0	         0	     0.006	    -0.042	
      1835.43782	     -65.622587	      29.231284	    1356417.802	    1356400.605	     0.066	     0.870	     0.259	    -0.088	     0.221	    -0.037	    -2.245	    -0.027	    18.979	    20.299	         0	         0	     0.006	    -0.039	
      1835.43783	     -65.611717	      29.355463	    1356414.902	    1356397.676	     0.059	     1.170	     0.259	    -0.088	     0.220	    -0.037	    -2.245	    -0.038	    19.044	    20.371	         0	         0	     0.006	    -0.047	
      1835.43785	     -65.600738	      29.479535	    1356411.974	    1356394.682	     0.062	     0.970	     0.258	    -0.088	     0.220	    -0.037	    -2.245	    -0.023	    19.106	    20.445	         0	         0	     0.006	    -0.041	
      1835.43786	     -65.589650	      29.603498	    1356409.017	    1356391.647	     0.046	     1.030	     0.258	    -0.088	     0.220	    -0.036	    -2.246	    -0.037	    19.172	    20.507	         0	         0	     0.006	    -0.044	
      1835.43787	     -65.578455	      29.727351	    1356406.031	    1356388.575	     0.060	     0.990	     0.258	    -0.088	     0.220	    -0.037	    -2.246	    -0.035	    19.243	    20.561	         0	         0	     0.006	    -0.041	
      1835.43788	     -65.567153	      29.851093	    1356403.017	    1356385.530	     0.056	     1.110	     0.258	    -0.088	     0.219	    -0.036	    -2.246	    -0.028	    19.315	    20.632	         8	         0	     0.006	    -0.046	
      1835.43789	     -65.555742	      29.974724	    1356399.974	    1299999.999	    -0.001	   327.670	     0.257	    -0.088	     0.219	    -0.037	    -2.246	    32.767	    19.389	    20.712	       202	         0	     0.006	    32.767	
      1835.43791	     -65.544224	      30.098243	    1356396.902	    1356379.337	     0.099	     1.270	     0.257	    -0.088	     0.219	    -0.038	    -2.246	    -0.040	    19.441	    20.768	         0	         0	     0.006	    -0.050	
      1835.43792	     -65.532599	      30.221649	    1356393.802	    1356376.147	     0.071	     1.050	     0.256	    -0.088	     0.218	    -0.038	    -2.246	    -0.024	    19.473	    20.793	         0	         0	     0.006	    -0.045	
      1835.43793	     -65.520866	      30.344940	    1356390.673	    1356373.007	     0.050	     1.100	     0.256	    -0.088	     0.218	    -0.037	    -2.246	    -0.034	    19.493	    20.809	         0	         0	     0.006	    -0.046	
      1835.43794	     -65.509026	      30.468117	    1356387.516	    1356369.822	     0.069	     1.020	     0.256	    -0.088	     0.218	    -0.037	    -2.246	    -0.035	    19.514	    20.832	         0	         0	     0.006	    -0.042	
      1835.43795	     -65.497080	      30.591177	    1356384.330	    1356366.619	     0.050	     0.900	     0.255	    -0.088	     0.218	    -0.036	    -2.246	    -0.026	    19.527	    20.856	         0	         0	     0.006	    -0.038	
      1835.43796	     -65.485027	      30.714121	    1356381.116	    1356363.348	     0.048	     0.460	     0.255	    -0.088	     0.217	    -0.036	    -2.246	    -0.017	    19.536	    20.860	         0	         0	     0.006	    -0.026	
      1835.43798	     -65.472867	      30.836947	    1356377.873	    1356360.176	     0.075	     1.120	     0.255	    -0.088	     0.217	    -0.035	    -2.246	    -0.044	    19.524	    20.836	         0	         0	     0.006	    -0.045	
      1835.43799	     -65.460601	      30.959655	    1356374.602	    1356356.904	     0.077	     0.910	     0.255	    -0.088	     0.217	    -0.035	    -2.246	    -0.052	    19.496	    20.793	         0	         0	     0.006	    -0.038	
      1835.43800	     -65.448228	      31.082244	    1356371.302	    1356353.672	     0.046	     1.080	     0.254	    -0.088	     0.217	    -0.036	    -2.246	    -0.026	    19.446	    20.739	         0	         0	     0.006	    -0.045	
      1835.43801	     -65.435749	      31.204712	    1356367.973	    1356350.471	     0.064	     1.150	     0.253	    -0.088	     0.216	    -0.035	    -2.246	    -0.036	    19.368	    20.665	         0	         0	     0.006	    -0.046	
      1835.43802	     -65.423165	      31.327060	    1356364.616	    1356347.145	     0.050	     1.010	     0.253	    -0.089	     0.216	    -0.035	    -2.246	    -0.026	    19.271	    20.563	         0	         0	     0.006	    -0.040	
      1835.43803	     -65.410475	      31.449285	    1356361.231	    1356343.964	     0.075	     1.470	     0.252	    -0.089	     0.216	    -0.034	    -2.246	    -0.040	    19.158	    20.441	         0	         0	     0.006	    -0.056	
      1835.43805	     -65.397679	      31.571388	    1356357.817	    1356340.544	     0.060	     0.440	     0.252	    -0.089	     0.216	    -0.035	    -2.247	    -0.032	    19.030	    20.313	         8	         0	     0.006	    -0.018	
      1835.43806	     -65.384777	      31.693367	    1356354.374	    1356341.057	     2.599	    15.790	     0.252	    -0.089	     0.215	    -0.035	    -2.247	    -0.194	    18.898	    20.191	        74	         0	     0.006	    -0.359	
      1835.43807	     -65.371770	      31.815222	    1356350.903	    1299999.999	    -0.001	   327.670	     0.251	    -0.089	     0.215	    -0.036	    -2.247	    32.767	    18.780	    20.080	       202	         0	     0.006	    32.767	
      1835.43808	     -65.358659	      31.936952	    1356347.404	    1356331.712	     0.261	     8.340	     0.250	    -0.089	     0.215	    -0.037	    -2.247	     0.092	    18.680	    19.983	         2	         0	     0.006	    -0.273	
      1835.43809	     -65.345442	      32.058556	    1356343.876	    1356327.094	     0.082	     1.160	     0.249	    -0.089	     0.215	    -0.035	    -2.247	    -0.038	    18.621	    19.913	         0	         0	     0.006	    -0.044	
      1835.43811	     -65.332120	      32.180034	    1356340.320	    1356323.508	     0.064	     0.910	     0.249	    -0.089	     0.215	    -0.036	    -2.247	    -0.031	    18.614	    19.895	         0	         0	     0.006	    -0.034	
      1835.43812	     -65.318694	      32.301384	    1356336.736	    1356319.924	     0.077	     1.360	     0.248	    -0.089	     0.215	    -0.036	    -2.247	    -0.020	    18.676	    19.951	         0	         0	     0.006	    -0.052	
      1835.43813	     -65.305163	      32.422605	    1356333.123	    1356316.217	     0.070	     0.870	     0.248	    -0.089	     0.215	    -0.036	    -2.247	    -0.011	    18.763	    20.055	        72	         0	     0.006	    -0.033	
      1835.43814	     -65.291529	      32.543697	    1356329.481	    1299999.999	    -0.001	     1.150	     0.248	    -0.089	     0.214	    -0.036	    -2.247	    32.767	    18.891	    20.185	       200	         0	     0.006	    -0.044	
      1835.43815	     -65.277789	      32.664660	    1356325.811	    1356308.620	     0.072	     0.930	     0.248	    -0.089	     0.214	    -0.037	    -2.247	    -0.014	    19.045	    20.339	         0	         0	     0.006	    -0.035	
      1835.43816	     -65.263947	      32.785492	    1356322.113	    1356304.749	     0.071	     1.200	     0.248	    -0.089	     0.214	    -0.038	    -2.247	    -0.274	    19.222	    20.515	         2	         0	     0.006	    -0.046	
      1835.43818	     -65.250000	      32.906193	    1356318.387	    1356300.818	     0.067	     1.050	     0.248	    -0.089	     0.215	    -0.038	    -2.247	    -0.063	    19.400	    20.702	         0	         0	     0.006	    -0.041	
      1835.43819	     -65.235950	      33.026761	    1356314.632	    1356296.958	     0.078	     1.430	     0.249	    -0.089	     0.215	    -0.039	    -2.247	    -0.044	    19.585	    20.885	         0	         0	     0.006	    -0.055	
      1835.43820	     -65.221796	      33.147197	    1356310.849	    1356292.909	     0.050	     1.220	     0.249	    -0.089	     0.215	    -0.038	    -2.247	    -0.050	    19.787	    21.091	         0	         0	     0.006	    -0.047	
      1835.43821	     -65.207539	      33.267499	    1356307.038	    1356288.756	     0.103	     0.950	     0.250	    -0.089	     0.215	    -0.041	    -2.247	    -0.035	    20.053	    21.350	         0	         0	     0.006	    -0.037	
