 Satellite:           Jason-1
 Date of filtering:   10-May-2015, 19:56:18
 Original file: 	  Jason-1\Jason-1_ASCII\111\111_002tu_jason1.00_ASCII.txt 
 Filters configuration: 	         0 and          0 
 
            jday	           glat	           glon	           hsat	           ralt	    stdalt	       swh	     otide	     etide	      invb	     wtrop	     dtrop	     ionos	      mssh	      geoh	    iflags	    oflags	     ptide	       emb	
      1835.49160	      15.419762	     260.082124	    1340694.559	    1340708.125	     0.080	     1.310	    -0.488	    -0.234	    -0.032	    -0.177	    -2.309	    -0.027	   -10.293	   -11.013	         0	         0	     0.003	    -0.056	
      1835.49161	      15.370169	     260.101610	    1340687.757	    1340701.207	     0.078	     1.320	    -0.489	    -0.234	    -0.032	    -0.177	    -2.309	    -0.033	   -10.181	   -10.903	         0	         0	     0.003	    -0.058	
      1835.49162	      15.320573	     260.121086	    1340680.979	    1340694.333	     0.057	     1.250	    -0.490	    -0.234	    -0.032	    -0.179	    -2.309	    -0.028	   -10.080	   -10.808	         0	         0	     0.003	    -0.055	
      1835.49163	      15.270974	     260.140550	    1340674.225	    1340687.439	     0.058	     1.170	    -0.491	    -0.234	    -0.032	    -0.179	    -2.309	    -0.030	    -9.962	   -10.704	         0	         0	     0.003	    -0.052	
      1835.49164	      15.221373	     260.160002	    1340667.494	    1340680.599	     0.062	     1.170	    -0.492	    -0.235	    -0.032	    -0.181	    -2.309	    -0.025	    -9.835	   -10.581	         0	         0	     0.003	    -0.052	
      1835.49166	      15.171769	     260.179444	    1340660.787	    1340673.733	     0.049	     1.010	    -0.493	    -0.235	    -0.032	    -0.180	    -2.309	    -0.043	    -9.711	   -10.453	         0	         0	     0.003	    -0.046	
      1835.49167	      15.122162	     260.198875	    1340654.104	    1340666.969	     0.062	     1.160	    -0.494	    -0.235	    -0.033	    -0.181	    -2.310	    -0.031	    -9.614	   -10.353	         0	         0	     0.003	    -0.051	
      1835.49168	      15.072553	     260.218295	    1340647.444	    1340660.243	     0.062	     1.250	    -0.495	    -0.235	    -0.033	    -0.180	    -2.310	    -0.041	    -9.531	   -10.277	         0	         0	     0.003	    -0.054	
      1835.49169	      15.022941	     260.237704	    1340640.808	    1340653.546	     0.045	     1.100	    -0.496	    -0.235	    -0.033	    -0.179	    -2.310	    -0.036	    -9.457	   -10.200	         0	         0	     0.003	    -0.049	
      1835.49170	      14.973326	     260.257102	    1340634.196	    1340646.813	     0.065	     1.190	    -0.497	    -0.235	    -0.033	    -0.180	    -2.310	    -0.033	    -9.365	   -10.108	         0	         0	     0.003	    -0.053	
      1835.49172	      14.923708	     260.276489	    1340627.608	    1340640.158	     0.056	     1.290	    -0.498	    -0.235	    -0.034	    -0.179	    -2.310	    -0.017	    -9.257	   -10.008	         0	         0	     0.003	    -0.056	
      1835.49173	      14.874088	     260.295865	    1340621.043	    1340633.472	     0.060	     1.370	    -0.499	    -0.235	    -0.033	    -0.179	    -2.310	    -0.033	    -9.149	    -9.908	         0	         0	     0.003	    -0.058	
      1835.49174	      14.824465	     260.315230	    1340614.502	    1340626.898	     0.071	     1.490	    -0.500	    -0.235	    -0.033	    -0.179	    -2.310	    -0.019	    -9.081	    -9.828	         0	         0	     0.003	    -0.062	
      1835.49175	      14.774840	     260.334585	    1340607.985	    1340620.327	     0.067	     1.580	    -0.501	    -0.235	    -0.033	    -0.178	    -2.310	    -0.046	    -9.026	    -9.771	         0	         0	     0.003	    -0.065	
      1835.49176	      14.725212	     260.353929	    1340601.492	    1340613.791	     0.077	     1.700	    -0.502	    -0.235	    -0.033	    -0.180	    -2.310	    -0.031	    -8.960	    -9.718	         0	         0	     0.003	    -0.067	
      1835.49177	      14.675581	     260.373263	    1340595.023	    1340607.215	     0.038	     1.410	    -0.502	    -0.235	    -0.032	    -0.179	    -2.310	    -0.049	    -8.911	    -9.666	         0	         0	     0.003	    -0.058	
      1835.49179	      14.625948	     260.392585	    1340588.578	    1340600.750	     0.071	     1.470	    -0.503	    -0.236	    -0.032	    -0.179	    -2.309	    -0.031	    -8.880	    -9.637	         0	         0	     0.003	    -0.061	
      1835.49180	      14.576312	     260.411898	    1340582.156	    1340594.390	     0.044	     1.790	    -0.504	    -0.236	    -0.032	    -0.178	    -2.309	    -0.020	    -8.859	    -9.627	         0	         0	     0.003	    -0.070	
      1835.49181	      14.526673	     260.431199	    1340575.759	    1340587.940	     0.071	     1.770	    -0.504	    -0.236	    -0.032	    -0.177	    -2.309	    -0.040	    -8.840	    -9.619	         0	         0	     0.003	    -0.070	
      1835.49182	      14.477032	     260.450491	    1340569.386	    1340581.577	     0.070	     1.970	    -0.505	    -0.236	    -0.032	    -0.177	    -2.309	    -0.035	    -8.810	    -9.602	         0	         0	     0.003	    -0.075	
      1835.49183	      14.427389	     260.469771	    1340563.037	    1340575.213	     0.111	     1.830	    -0.506	    -0.236	    -0.032	    -0.175	    -2.309	    -0.027	    -8.772	    -9.564	         0	         0	     0.003	    -0.071	
      1835.49185	      14.377743	     260.489042	    1340556.712	    1340568.789	     0.066	     1.720	    -0.507	    -0.236	    -0.032	    -0.174	    -2.309	    -0.030	    -8.701	    -9.492	         0	         0	     0.003	    -0.068	
      1835.49186	      14.328094	     260.508302	    1340550.411	    1340562.408	     0.058	     1.750	    -0.508	    -0.236	    -0.032	    -0.173	    -2.309	    -0.029	    -8.617	    -9.418	         0	         0	     0.003	    -0.069	
      1835.49187	      14.278443	     260.527552	    1340544.134	    1340556.068	     0.086	     1.580	    -0.509	    -0.236	    -0.032	    -0.171	    -2.309	    -0.033	    -8.573	    -9.372	         0	         0	     0.003	    -0.064	
      1835.49188	      14.228789	     260.546791	    1340537.881	    1340549.770	     0.069	     1.560	    -0.510	    -0.236	    -0.032	    -0.168	    -2.309	    -0.030	    -8.550	    -9.344	         0	         0	     0.003	    -0.062	
      1835.49189	      14.179133	     260.566020	    1340531.653	    1340543.521	     0.068	     1.770	    -0.511	    -0.236	    -0.031	    -0.168	    -2.309	    -0.017	    -8.511	    -9.306	         0	         0	     0.003	    -0.068	
      1835.49190	      14.129474	     260.585239	    1340525.448	    1340537.247	     0.064	     1.710	    -0.511	    -0.236	    -0.031	    -0.163	    -2.309	    -0.027	    -8.457	    -9.249	         0	         0	     0.003	    -0.067	
      1835.49192	      14.079812	     260.604448	    1340519.268	    1340531.012	     0.061	     1.930	    -0.512	    -0.236	    -0.031	    -0.163	    -2.309	    -0.029	    -8.379	    -9.176	         0	         0	     0.003	    -0.074	
      1835.49193	      14.030149	     260.623647	    1340513.113	    1340524.780	     0.067	     1.790	    -0.513	    -0.236	    -0.031	    -0.160	    -2.309	    -0.026	    -8.316	    -9.113	         0	         0	     0.003	    -0.071	
      1835.49194	      13.980482	     260.642836	    1340506.981	    1340518.622	     0.063	     1.850	    -0.514	    -0.237	    -0.031	    -0.160	    -2.309	    -0.017	    -8.268	    -9.073	         0	         0	     0.003	    -0.073	
      1835.49195	      13.930813	     260.662014	    1340500.874	    1340512.498	     0.091	     2.200	    -0.515	    -0.237	    -0.031	    -0.159	    -2.309	    -0.026	    -8.223	    -9.040	         0	         0	     0.003	    -0.084	
      1835.49196	      13.881142	     260.681183	    1340494.791	    1340506.365	     0.090	     1.960	    -0.516	    -0.237	    -0.031	    -0.157	    -2.309	    -0.018	    -8.182	    -8.989	         0	         0	     0.003	    -0.077	
      1835.49198	      13.831469	     260.700342	    1340488.732	    1340500.269	     0.079	     2.050	    -0.516	    -0.237	    -0.031	    -0.157	    -2.309	    -0.022	    -8.126	    -8.927	         0	         0	     0.003	    -0.080	
      1835.49199	      13.781793	     260.719490	    1340482.698	    1340494.147	     0.088	     2.150	    -0.517	    -0.237	    -0.031	    -0.157	    -2.309	    -0.031	    -8.075	    -8.878	         0	         0	     0.003	    -0.083	
      1835.49200	      13.732114	     260.738629	    1340476.689	    1340488.075	     0.074	     2.090	    -0.518	    -0.237	    -0.031	    -0.158	    -2.309	    -0.029	    -8.046	    -8.845	         0	         0	     0.003	    -0.082	
      1835.49201	      13.682433	     260.757759	    1340470.703	    1340482.091	     0.082	     2.330	    -0.519	    -0.237	    -0.030	    -0.160	    -2.309	    -0.021	    -8.018	    -8.813	         0	         0	     0.003	    -0.093	
      1835.49202	      13.632750	     260.776878	    1340464.743	    1340476.049	     0.083	     2.190	    -0.520	    -0.237	    -0.030	    -0.160	    -2.309	    -0.036	    -7.974	    -8.778	         0	         0	     0.003	    -0.088	
      1835.49203	      13.583064	     260.795987	    1340458.807	    1340470.127	     0.055	     2.380	    -0.521	    -0.237	    -0.030	    -0.162	    -2.309	    -0.028	    -7.958	    -8.759	         0	         0	     0.003	    -0.094	
      1835.49205	      13.533376	     260.815087	    1340452.895	    1340464.224	     0.080	     2.200	    -0.521	    -0.237	    -0.030	    -0.164	    -2.309	    -0.026	    -7.954	    -8.757	         0	         0	     0.003	    -0.086	
      1835.49206	      13.483685	     260.834178	    1340447.008	    1340458.298	     0.082	     2.210	    -0.522	    -0.237	    -0.030	    -0.166	    -2.309	    -0.018	    -7.931	    -8.742	         0	         0	     0.003	    -0.089	
      1835.49207	      13.433992	     260.853258	    1340441.145	    1340452.381	     0.078	     2.160	    -0.523	    -0.237	    -0.029	    -0.167	    -2.309	    -0.042	    -7.891	    -8.701	         0	         0	     0.003	    -0.088	
      1835.49208	      13.384297	     260.872329	    1340435.307	    1340446.494	     0.094	     2.240	    -0.524	    -0.237	    -0.029	    -0.169	    -2.309	    -0.033	    -7.853	    -8.655	         0	         0	     0.003	    -0.090	
      1835.49209	      13.334600	     260.891391	    1340429.493	    1340440.638	     0.052	     2.050	    -0.524	    -0.237	    -0.029	    -0.171	    -2.309	    -0.036	    -7.816	    -8.616	         0	         0	     0.003	    -0.086	
      1835.49211	      13.284900	     260.910443	    1340423.705	    1340434.791	     0.078	     2.120	    -0.524	    -0.238	    -0.029	    -0.172	    -2.309	    -0.031	    -7.771	    -8.572	         0	         0	     0.003	    -0.091	
      1835.49212	      13.235197	     260.929485	    1340417.940	    1340428.998	     0.091	     2.330	    -0.524	    -0.238	    -0.029	    -0.175	    -2.309	    -0.030	    -7.723	    -8.527	         0	         0	     0.003	    -0.092	
      1835.49213	      13.185493	     260.948518	    1340412.201	    1340423.246	     0.046	     2.530	    -0.525	    -0.238	    -0.029	    -0.177	    -2.309	    -0.022	    -7.673	    -8.480	         0	         0	     0.003	    -0.099	
      1835.49214	      13.135786	     260.967542	    1340406.486	    1340417.467	     0.081	     2.650	    -0.525	    -0.238	    -0.028	    -0.179	    -2.309	    -0.032	    -7.623	    -8.427	         0	         0	     0.003	    -0.107	
      1835.49215	      13.086077	     260.986556	    1340400.796	    1340411.709	     0.058	     2.620	    -0.525	    -0.238	    -0.028	    -0.180	    -2.309	    -0.021	    -7.584	    -8.368	         0	         0	     0.003	    -0.106	
      1835.49216	      13.036365	     261.005561	    1340395.131	    1340406.019	     0.077	     2.390	    -0.525	    -0.238	    -0.028	    -0.182	    -2.309	    -0.042	    -7.541	    -8.317	         0	         0	     0.003	    -0.096	
      1835.49218	      12.986652	     261.024557	    1340389.491	    1340400.321	     0.056	     2.620	    -0.525	    -0.238	    -0.028	    -0.186	    -2.309	    -0.050	    -7.501	    -8.273	         0	         0	     0.003	    -0.101	
      1835.49219	      12.936936	     261.043544	    1340383.875	    1340394.718	     0.100	     2.370	    -0.525	    -0.238	    -0.028	    -0.188	    -2.309	    -0.016	    -7.473	    -8.234	         0	         0	     0.003	    -0.102	
      1835.49220	      12.887217	     261.062521	    1340378.285	    1340389.039	     0.074	     2.210	    -0.526	    -0.238	    -0.027	    -0.190	    -2.309	    -0.035	    -7.452	    -8.208	         0	         0	     0.002	    -0.099	
      1835.49221	      12.837497	     261.081489	    1340372.719	    1340383.503	     0.052	     2.280	    -0.526	    -0.238	    -0.027	    -0.194	    -2.309	    -0.015	    -7.441	    -8.198	         0	         0	     0.002	    -0.104	
      1835.49222	      12.787774	     261.100449	    1340367.178	    1340377.932	     0.056	     2.320	    -0.526	    -0.238	    -0.027	    -0.193	    -2.309	    -0.037	    -7.440	    -8.196	         0	         0	     0.002	    -0.103	
      1835.49223	      12.738049	     261.119399	    1340361.662	    1340372.424	     0.077	     2.460	    -0.527	    -0.238	    -0.027	    -0.197	    -2.309	    -0.024	    -7.430	    -8.191	         0	         0	     0.002	    -0.109	
      1835.49225	      12.688322	     261.138340	    1340356.171	    1340366.953	     0.040	     3.030	    -0.527	    -0.238	    -0.027	    -0.196	    -2.308	    -0.034	    -7.417	    -8.182	         0	         0	     0.002	    -0.131	
      1835.49226	      12.638592	     261.157272	    1340350.704	    1340361.466	     0.073	     2.700	    -0.527	    -0.238	    -0.026	    -0.198	    -2.308	    -0.037	    -7.423	    -8.184	         0	         0	     0.002	    -0.122	
      1835.49227	      12.588861	     261.176195	    1340345.263	    1340356.001	     0.089	     2.400	    -0.528	    -0.239	    -0.026	    -0.198	    -2.308	    -0.027	    -7.433	    -8.196	         0	         0	     0.002	    -0.112	
      1835.49228	      12.539127	     261.195109	    1340339.847	    1340350.596	     0.072	     2.480	    -0.528	    -0.239	    -0.025	    -0.199	    -2.308	    -0.037	    -7.444	    -8.207	         0	         0	     0.002	    -0.111	
      1835.49229	      12.489391	     261.214015	    1340334.456	    1340345.217	     0.098	     2.390	    -0.528	    -0.239	    -0.025	    -0.200	    -2.308	    -0.040	    -7.446	    -8.210	         0	         0	     0.002	    -0.109	
      1835.49231	      12.439653	     261.232911	    1340329.090	    1340339.806	     0.081	     2.480	    -0.529	    -0.239	    -0.025	    -0.201	    -2.308	    -0.039	    -7.443	    -8.209	         0	         0	     0.002	    -0.115	
      1835.49232	      12.389913	     261.251799	    1340323.749	    1340334.523	     0.090	     2.540	    -0.529	    -0.239	    -0.025	    -0.200	    -2.308	    -0.025	    -7.430	    -8.194	         0	         0	     0.002	    -0.114	
      1835.49233	      12.340170	     261.270678	    1340318.433	    1340329.163	     0.077	     2.450	    -0.529	    -0.239	    -0.025	    -0.202	    -2.308	    -0.031	    -7.407	    -8.170	         0	         0	     0.002	    -0.109	
      1835.49234	      12.290426	     261.289548	    1340313.142	    1340323.903	     0.077	     2.760	    -0.530	    -0.239	    -0.025	    -0.201	    -2.308	    -0.033	    -7.391	    -8.157	         0	         0	     0.002	    -0.126	
      1835.49235	      12.240679	     261.308410	    1340307.876	    1340318.584	     0.082	     2.660	    -0.530	    -0.239	    -0.025	    -0.201	    -2.308	    -0.030	    -7.384	    -8.154	         0	         0	     0.002	    -0.121	
      1835.49236	      12.190930	     261.327263	    1340302.636	    1340313.386	     0.067	     2.620	    -0.531	    -0.239	    -0.025	    -0.198	    -2.308	    -0.028	    -7.378	    -8.143	         0	         0	     0.002	    -0.120	
      1835.49238	      12.141179	     261.346107	    1340297.421	    1340308.132	     0.066	     2.590	    -0.532	    -0.239	    -0.025	    -0.199	    -2.308	    -0.032	    -7.368	    -8.127	         0	         0	     0.002	    -0.116	
      1835.49239	      12.091426	     261.364943	    1340292.231	    1340302.931	     0.080	     2.670	    -0.532	    -0.239	    -0.025	    -0.198	    -2.308	    -0.016	    -7.359	    -8.121	         0	         0	     0.002	    -0.113	
      1835.49240	      12.041671	     261.383770	    1340287.066	    1340297.791	     0.086	     2.510	    -0.533	    -0.239	    -0.024	    -0.196	    -2.308	    -0.025	    -7.367	    -8.128	         0	         0	     0.002	    -0.113	
      1835.49241	      11.991913	     261.402589	    1340281.926	    1340292.631	     0.070	     2.270	    -0.534	    -0.239	    -0.024	    -0.196	    -2.308	    -0.026	    -7.402	    -8.157	         0	         0	     0.002	    -0.101	
      1835.49242	      11.942154	     261.421400	    1340276.812	    1340287.566	     0.083	     2.260	    -0.535	    -0.239	    -0.024	    -0.193	    -2.308	    -0.034	    -7.469	    -8.213	         0	         0	     0.002	    -0.099	
      1835.49244	      11.892393	     261.440202	    1340271.723	    1340282.533	     0.060	     2.190	    -0.536	    -0.239	    -0.024	    -0.193	    -2.308	    -0.057	    -7.545	    -8.280	         0	         0	     0.002	    -0.101	
      1835.49245	      11.842629	     261.458995	    1340266.659	    1340277.553	     0.061	     2.290	    -0.536	    -0.240	    -0.023	    -0.191	    -2.308	    -0.042	    -7.608	    -8.346	         0	         0	     0.002	    -0.107	
      1835.49246	      11.792864	     261.477781	    1340261.621	    1340272.572	     0.064	     2.280	    -0.537	    -0.240	    -0.023	    -0.191	    -2.308	    -0.018	    -7.678	    -8.415	         0	         0	     0.002	    -0.105	
      1835.49247	      11.743096	     261.496558	    1340256.608	    1340267.683	     0.078	     2.440	    -0.538	    -0.240	    -0.023	    -0.190	    -2.308	    -0.009	    -7.760	    -8.494	         0	         0	     0.002	    -0.113	
      1835.49248	      11.693326	     261.515326	    1340251.621	    1340262.774	     0.081	     2.480	    -0.539	    -0.240	    -0.023	    -0.189	    -2.308	    -0.034	    -7.853	    -8.578	         0	         0	     0.002	    -0.111	
      1835.49249	      11.643555	     261.534087	    1340246.658	    1340257.940	     0.087	     2.480	    -0.539	    -0.240	    -0.023	    -0.188	    -2.308	    -0.033	    -7.942	    -8.653	         0	         0	     0.002	    -0.109	
      1835.49251	      11.593781	     261.552840	    1340241.722	    1340253.000	     0.062	     2.370	    -0.540	    -0.240	    -0.023	    -0.189	    -2.308	    -0.024	    -7.978	    -8.687	         0	         0	     0.002	    -0.108	
      1835.49252	      11.544006	     261.571584	    1340236.810	    1340248.037	     0.075	     2.480	    -0.541	    -0.240	    -0.022	    -0.189	    -2.308	    -0.031	    -7.953	    -8.666	         0	         0	     0.002	    -0.110	
      1835.49253	      11.494228	     261.590320	    1340231.925	    1340243.084	     0.079	     2.170	    -0.542	    -0.240	    -0.022	    -0.189	    -2.308	    -0.046	    -7.908	    -8.618	         0	         0	     0.002	    -0.098	
      1835.49254	      11.444448	     261.609048	    1340227.064	    1340238.222	     0.079	     2.520	    -0.542	    -0.240	    -0.022	    -0.190	    -2.308	    -0.033	    -7.868	    -8.580	         0	         0	     0.002	    -0.111	
      1835.49255	      11.394667	     261.627768	    1340222.230	    1340233.404	     0.079	     2.440	    -0.543	    -0.240	    -0.022	    -0.191	    -2.308	    -0.026	    -7.842	    -8.554	         0	         0	     0.002	    -0.112	
      1835.49257	      11.344883	     261.646481	    1340217.421	    1340228.557	     0.057	     2.280	    -0.543	    -0.240	    -0.022	    -0.192	    -2.308	    -0.033	    -7.824	    -8.533	         0	         0	     0.002	    -0.107	
      1835.49258	      11.295098	     261.665185	    1340212.637	    1340223.780	     0.082	     2.330	    -0.544	    -0.240	    -0.022	    -0.192	    -2.308	    -0.031	    -7.813	    -8.519	         0	         0	     0.002	    -0.108	
      1835.49259	      11.245310	     261.683881	    1340207.879	    1340218.981	     0.060	     2.390	    -0.544	    -0.240	    -0.021	    -0.194	    -2.308	    -0.020	    -7.799	    -8.508	         0	         0	     0.002	    -0.109	
      1835.49260	      11.195521	     261.702570	    1340203.146	    1340214.199	     0.102	     2.340	    -0.544	    -0.240	    -0.021	    -0.195	    -2.307	    -0.043	    -7.788	    -8.498	         0	         0	     0.002	    -0.106	
      1835.49261	      11.145730	     261.721250	    1340198.440	    1340209.528	     0.073	     2.200	    -0.544	    -0.240	    -0.021	    -0.196	    -2.307	    -0.022	    -7.782	    -8.492	         0	         0	     0.002	    -0.104	
      1835.49262	      11.095937	     261.739923	    1340193.759	    1340204.832	     0.068	     2.470	    -0.544	    -0.240	    -0.021	    -0.197	    -2.307	    -0.031	    -7.777	    -8.490	         0	         0	     0.002	    -0.110	
      1835.49264	      11.046142	     261.758588	    1340189.103	    1340200.147	     0.070	     1.900	    -0.544	    -0.241	    -0.020	    -0.198	    -2.307	    -0.024	    -7.768	    -8.483	         0	         0	     0.002	    -0.096	
      1835.49265	      10.996345	     261.777246	    1340184.473	    1340195.538	     0.061	     2.470	    -0.544	    -0.241	    -0.020	    -0.201	    -2.307	    -0.029	    -7.751	    -8.465	         0	         0	     0.002	    -0.116	
      1835.49266	      10.946546	     261.795895	    1340179.869	    1340190.894	     0.057	     2.330	    -0.544	    -0.241	    -0.020	    -0.202	    -2.307	    -0.031	    -7.747	    -8.454	         0	         0	     0.002	    -0.108	
      1835.49267	      10.896745	     261.814538	    1340175.291	    1340186.351	     0.084	     2.450	    -0.544	    -0.241	    -0.020	    -0.205	    -2.307	    -0.020	    -7.764	    -8.463	         0	         0	     0.002	    -0.117	
      1835.49268	      10.846942	     261.833172	    1340170.738	    1340181.819	     0.079	     2.530	    -0.544	    -0.241	    -0.020	    -0.206	    -2.307	    -0.026	    -7.780	    -8.482	         0	         0	     0.002	    -0.116	
      1835.49270	      10.797138	     261.851799	    1340166.212	    1340177.269	     0.067	     2.490	    -0.544	    -0.241	    -0.020	    -0.208	    -2.307	    -0.038	    -7.779	    -8.486	         0	         0	     0.002	    -0.113	
      1835.49271	      10.747331	     261.870419	    1340161.711	    1340172.828	     0.085	     2.610	    -0.545	    -0.241	    -0.020	    -0.211	    -2.307	    -0.018	    -7.775	    -8.475	         0	         0	     0.002	    -0.120	
      1835.49272	      10.697523	     261.889030	    1340157.235	    1340168.332	     0.064	     2.490	    -0.544	    -0.241	    -0.020	    -0.213	    -2.307	    -0.025	    -7.776	    -8.466	         0	         0	     0.002	    -0.118	
      1835.49273	      10.647713	     261.907635	    1340152.786	    1340163.908	     0.069	     2.700	    -0.544	    -0.241	    -0.019	    -0.214	    -2.307	    -0.014	    -7.780	    -8.468	         0	         0	     0.002	    -0.122	
      1835.49274	      10.597901	     261.926232	    1340148.362	    1340159.485	     0.074	     2.340	    -0.544	    -0.241	    -0.019	    -0.216	    -2.307	    -0.015	    -7.793	    -8.474	         0	         0	     0.002	    -0.110	
      1835.49275	      10.548088	     261.944822	    1340143.965	    1340155.077	     0.090	     2.550	    -0.544	    -0.241	    -0.019	    -0.218	    -2.307	    -0.026	    -7.805	    -8.477	         0	         0	     0.002	    -0.116	
      1835.49277	      10.498272	     261.963404	    1340139.593	    1340150.744	     0.097	     2.570	    -0.544	    -0.241	    -0.019	    -0.220	    -2.307	    -0.018	    -7.800	    -8.469	         0	         0	     0.002	    -0.118	
      1835.49278	      10.448455	     261.981979	    1340135.247	    1340146.382	     0.074	     2.710	    -0.544	    -0.241	    -0.019	    -0.221	    -2.307	    -0.017	    -7.773	    -8.441	         0	         0	     0.002	    -0.119	
      1835.49279	      10.398636	     262.000547	    1340130.927	    1340141.973	     0.095	     2.380	    -0.544	    -0.241	    -0.019	    -0.222	    -2.307	    -0.014	    -7.749	    -8.409	         0	         0	     0.002	    -0.111	
