 Satellite:           Jason-1
 Date of parsing:     10-May-2015, 19:55:35
 
            jday	           glat	           glon	           hsat	           ralt	    stdalt	       swh	     otide	     etide	      invb	     wtrop	     dtrop	     ionos	      mssh	      geoh	    iflags	    oflags	     ptide	       emb	
      1825.56094	      65.849245	     192.060886	    1353654.988	    1299999.999	    -0.001	   327.670	     0.199	    -0.045	     0.130	    -0.054	    -2.267	    32.767	     4.949	     4.573	       200	        14	     0.006	    32.767	
      1825.56096	      65.840991	     192.187445	    1353653.191	    1299999.999	    -0.001	     3.560	     0.205	    -0.045	     0.128	    -0.053	    -2.267	    32.767	     5.070	     4.649	       202	        14	     0.006	    -0.130	
      1825.56097	      65.832626	     192.313920	    1353651.367	    1299999.999	    -0.001	   327.670	     0.208	    -0.045	     0.127	    -0.053	    -2.268	    32.767	     5.186	     4.724	       200	        14	     0.006	    32.767	
      1825.56098	      65.824150	     192.440309	    1353649.517	    1299999.999	    -0.001	   327.670	     0.211	    -0.045	     0.125	    -0.052	    -2.268	    32.767	     5.313	     4.795	       200	        14	     0.006	    32.767	
      1825.56099	      65.815562	     192.566611	    1353647.640	    1299999.999	    -0.001	   327.670	     0.215	    -0.045	     0.144	    -0.050	    -2.264	    32.767	     5.396	     4.869	       200	        30	     0.003	    32.767	
      1825.56100	      65.806863	     192.692826	    1353645.738	    1353631.995	     0.473	     9.330	     0.217	    -0.045	     0.151	    -0.050	    -2.262	    -0.421	     5.434	     4.948	        74	        30	     0.003	    -0.310	
      1825.56102	      65.798054	     192.818953	    1353643.809	    1299999.999	    -0.001	   327.670	    32.767	    -0.045	     0.161	    -0.050	    -2.260	    32.767	     5.444	     5.027	       202	        30	     0.003	    32.767	
      1825.56105	      65.775596	     193.133155	    1353638.883	    1299999.999	    -0.001	    21.260	    32.767	    -0.045	     0.211	    -0.037	    -2.248	    32.767	     5.443	     5.248	       202	        30	     0.003	    -0.314	
      1825.56106	      65.766399	     193.258964	    1353636.862	    1299999.999	    -0.001	   327.670	    32.767	    -0.045	     0.232	    -0.042	    -2.243	    32.767	     5.472	     5.335	       200	        30	     0.003	    32.767	
      1825.56132	      65.529116	     196.077885	    1353584.157	    1299999.999	    -0.001	   327.670	    32.767	    -0.045	     0.230	    -0.003	    -2.244	    32.767	     6.513	     6.427	       200	        30	     0.003	    32.767	
      1825.56134	      65.517345	     196.201236	    1353581.518	    1299999.999	    -0.001	   327.670	    32.767	    -0.045	     0.265	     0.000	    -2.236	    32.767	     6.583	     6.484	       200	        30	     0.003	    32.767	
      1825.56142	      65.432955	     197.051734	    1353562.543	    1299999.999	    -0.001	   327.670	    32.767	    -0.045	     0.381	    -0.002	    -2.209	    32.767	     7.053	     7.143	       200	        30	     0.003	    32.767	
      1825.56156	      65.271173	     198.542630	    1353525.912	    1299999.999	    -0.001	     1.140	    32.767	    -0.045	     0.148	    -0.008	    -2.263	    32.767	     7.727	     7.890	       202	        30	     0.003	    -0.064	
      1825.56163	      65.185527	     199.271522	    1353506.397	    1299999.999	    -0.001	     4.500	    32.767	    -0.045	     0.091	     0.000	    -2.276	    32.767	     8.143	     8.314	       202	        30	     0.003	    -0.171	
      1825.56165	      65.171001	     199.391573	    1353503.079	    1299999.999	    -0.001	   327.670	    32.767	    -0.045	     0.121	    -0.007	    -2.269	    32.767	     8.230	     8.406	       200	        30	     0.003	    32.767	
      1825.56189	      64.839984	     201.897805	    1353426.892	    1299999.999	    -0.001	   327.670	    32.767	    -0.045	     0.137	     0.000	    -2.265	    32.767	     9.194	     9.382	       200	        30	     0.003	    32.767	
      1825.56191	      64.823227	     202.014677	    1353423.007	    1299999.999	    -0.001	   327.670	    32.767	    -0.045	     0.097	     0.000	    -2.275	    32.767	     9.184	     9.314	       200	        30	     0.003	    32.767	
      1825.56192	      64.797001	     202.195919	    1353416.922	    1299999.999	    -0.001	   327.670	    32.767	    -0.045	     0.040	    -0.006	    -2.287	    32.767	     9.188	     9.255	       200	        30	     0.003	    32.767	
      1825.56194	      64.779991	     202.312405	    1353412.972	    1299999.999	    -0.001	   327.670	    32.767	    -0.045	     0.016	    -0.003	    -2.293	    32.767	     9.206	     9.272	       200	        30	     0.003	    32.767	
      1825.56195	      64.762884	     202.428739	    1353408.997	    1299999.999	    -0.001	     1.640	    32.767	    -0.045	    -0.005	    -0.004	    -2.298	    32.767	     9.238	     9.310	       202	        30	     0.003	    -0.062	
      1825.56196	      64.745679	     202.544920	    1353404.996	    1299999.999	    -0.001	     0.000	    32.767	    -0.045	    -0.012	    -0.012	    -2.299	    32.767	     9.284	     9.354	       202	        30	     0.003	    -0.005	
      1825.56199	      64.701340	     202.840650	    1353394.674	    1299999.999	    -0.001	   327.670	    32.767	    -0.046	     0.018	    -0.012	    -2.293	    32.767	     9.451	     9.520	       200	        30	     0.003	    32.767	
      1825.56200	      64.683789	     202.956284	    1353390.583	    1299999.999	    -0.001	   327.670	    32.767	    -0.046	     0.033	    -0.010	    -2.289	    32.767	     9.531	     9.600	       200	        30	     0.003	    32.767	
      1825.56201	      64.666141	     203.071763	    1353386.467	    1299999.999	    -0.001	   327.670	    32.767	    -0.046	     0.050	    -0.008	    -2.285	    32.767	     9.616	     9.685	       200	        30	     0.003	    32.767	
      1825.56203	      64.648396	     203.187085	    1353382.325	    1299999.999	    -0.001	   327.670	    32.767	    -0.046	     0.069	    -0.003	    -2.281	    32.767	     9.703	     9.759	       200	        30	     0.003	    32.767	
      1825.56204	      64.630555	     203.302251	    1353378.158	    1299999.999	    -0.001	   327.670	    32.767	    -0.046	     0.096	     0.000	    -2.275	    32.767	     9.787	     9.807	       200	        30	     0.003	    32.767	
      1825.56205	      64.612617	     203.417260	    1353373.966	    1299999.999	    -0.001	   327.670	    32.767	    -0.046	     0.128	     0.000	    -2.267	    32.767	     9.865	     9.865	       200	        30	     0.003	    32.767	
      1825.56206	      64.594584	     203.532112	    1353369.749	    1299999.999	    -0.001	   327.670	    32.767	    -0.046	     0.155	     0.000	    -2.261	    32.767	     9.936	     9.929	       200	        30	     0.003	    32.767	
      1825.56207	      64.576454	     203.646806	    1353365.507	    1299999.999	    -0.001	   327.670	    32.767	    -0.046	     0.177	     0.000	    -2.256	    32.767	    10.000	     9.966	       200	        30	     0.003	    32.767	
      1825.56222	      64.344470	     205.051572	    1353310.976	    1299999.999	    -0.001	   327.670	    32.767	    -0.046	     0.087	     0.000	    -2.277	    32.767	    10.379	    10.617	       200	        30	     0.003	    32.767	
      1825.56223	      64.325079	     205.164111	    1353306.398	    1299999.999	    -0.001	   327.670	    32.767	    -0.046	     0.084	     0.000	    -2.278	    32.767	    10.456	    10.699	       200	        30	     0.003	    32.767	
      1825.56224	      64.305594	     205.276486	    1353301.795	    1299999.999	    -0.001	   327.670	    32.767	    -0.046	     0.080	     0.000	    -2.278	    32.767	    10.551	    10.769	       200	        30	     0.003	    32.767	
      1825.56248	      63.899792	     207.473140	    1353205.243	    1299999.999	    -0.001	   327.670	    32.767	    -0.046	     0.344	     0.000	    -2.218	    32.767	    12.238	    12.168	       200	        30	     0.003	    32.767	
      1825.56253	      63.804983	     207.951356	    1353182.503	    1299999.999	    -0.001	   327.670	    32.767	    -0.046	     0.209	     0.000	    -2.249	    32.767	    12.358	    12.298	       200	        30	     0.003	    32.767	
      1825.56254	      63.783222	     208.059457	    1353177.274	    1299999.999	    -0.001	   327.670	    32.767	    -0.046	     0.174	     0.000	    -2.257	    32.767	    12.477	    12.363	       200	        30	     0.003	    32.767	
      1825.56255	      63.761373	     208.167385	    1353172.020	    1299999.999	    -0.001	   327.670	    32.767	    -0.046	     0.139	     0.000	    -2.265	    32.767	    12.642	    12.463	       200	        30	     0.003	    32.767	
      1825.56256	      63.739437	     208.275140	    1353166.742	    1299999.999	    -0.001	   327.670	    32.767	    -0.046	     0.115	     0.000	    -2.271	    32.767	    12.857	    12.628	       200	        30	     0.003	    32.767	
      1825.56258	      63.717415	     208.382720	    1353161.440	    1299999.999	    -0.001	   327.670	    32.767	    -0.046	     0.115	     0.000	    -2.271	    32.767	    13.118	    12.819	       200	        30	     0.003	    32.767	
      1825.56260	      63.673131	     208.597258	    1353150.766	    1299999.999	    -0.001	   327.670	    32.767	    -0.046	     0.195	     0.000	    -2.252	    32.767	    13.770	    13.249	       200	        30	     0.003	    32.767	
      1825.56261	      63.650849	     208.704316	    1353145.391	    1299999.999	    -0.001	   327.670	    32.767	    -0.046	     0.272	     0.000	    -2.235	    32.767	    14.143	    13.551	       200	        30	     0.003	    32.767	
      1825.56262	      63.628481	     208.811200	    1353139.990	    1299999.999	    -0.001	   327.670	    32.767	    -0.046	     0.345	     0.000	    -2.218	    32.767	    14.532	    13.867	       200	        30	     0.003	    32.767	
      1825.56264	      63.589410	     208.996507	    1353130.549	    1299999.999	    -0.001	   327.670	    32.767	    -0.046	     0.467	     0.000	    -2.190	    32.767	    15.195	    14.463	       200	        30	     0.003	    32.767	
      1825.56310	      62.650046	     213.002243	    1352900.317	    1299999.999	    -0.001	     2.380	    32.767	    -0.047	     1.239	     0.000	    -2.014	    32.767	    17.381	    17.485	       202	        30	     0.003	    -0.089	
      1825.56311	      62.624293	     213.101720	    1352893.921	    1299999.999	    -0.001	   327.670	    32.767	    -0.047	     1.238	     0.000	    -2.014	    32.767	    17.318	    17.478	       200	        30	     0.003	    32.767	
      1825.56316	      62.521462	     213.494262	    1352868.335	    1299999.999	    -0.001	   327.670	    32.767	    -0.048	     1.068	     0.000	    -2.053	    32.767	    16.974	    17.350	       200	        30	     0.003	    32.767	
      1825.56317	      62.495330	     213.592847	    1352861.823	    1299999.999	    -0.001	   327.670	    32.767	    -0.048	     1.012	     0.000	    -2.066	    32.767	    16.864	    17.286	       200	        30	     0.003	    32.767	
      1825.56325	      62.318272	     214.248866	    1352817.577	    1299999.999	    -0.001	   327.670	    32.767	    -0.048	     0.595	     0.000	    -2.161	    32.767	    16.204	    16.325	       200	        30	     0.003	    32.767	
      1825.56329	      62.228252	     214.574699	    1352795.004	    1299999.999	    -0.001	   327.670	    32.767	    -0.048	     0.494	    -0.002	    -2.184	    32.767	    16.206	    15.997	       200	        30	     0.003	    32.767	
      1825.56332	      62.166144	     214.796601	    1352779.400	    1299999.999	    -0.001	   327.670	    32.767	    -0.048	     0.633	    -0.002	    -2.152	    32.767	    16.449	    16.193	       200	        30	     0.003	    32.767	
      1825.56333	      62.139019	     214.892784	    1352772.577	    1299999.999	    -0.001	   327.670	    32.767	    -0.048	     0.726	    -0.001	    -2.131	    32.767	    16.614	    16.369	       200	        30	     0.003	    32.767	
      1825.56365	      61.383071	     217.411930	    1352580.588	    1299999.999	    -0.001	   327.670	    32.767	    -0.049	     1.347	    -0.023	    -1.989	    32.767	    17.621	    17.892	       200	        30	     0.003	    32.767	
      1825.56366	      61.353996	     217.503133	    1352573.134	    1299999.999	    -0.001	   327.670	    32.767	    -0.049	     1.413	    -0.022	    -1.974	    32.767	    17.519	    18.312	       200	        30	     0.003	    32.767	
      1825.56367	      61.324854	     217.594159	    1352565.657	    1299999.999	    -0.001	   327.670	    32.767	    -0.049	     1.521	    -0.021	    -1.950	    32.767	    17.410	    18.731	       200	        30	     0.003	    32.767	
      1825.56371	      61.228310	     217.892991	    1352540.853	    1299999.999	    -0.001	   327.670	    32.767	    -0.049	     2.040	    -0.019	    -1.831	    32.767	    17.063	    19.030	       200	        30	     0.003	    32.767	
      1825.56379	      61.030121	     218.493741	    1352489.761	    1299999.999	    -0.001	   327.670	    32.767	    -0.049	     2.173	    -0.022	    -1.801	    32.767	    16.717	    19.095	       200	        30	     0.003	    32.767	
      1825.56387	      60.813533	     219.131668	    1352433.662	    1299999.999	    -0.001	   327.670	    32.767	    -0.050	     2.636	    -0.030	    -1.695	    32.767	    17.437	    19.756	       200	        30	     0.003	    32.767	
      1825.56389	      60.783208	     219.219501	    1352425.786	    1299999.999	    -0.001	   327.670	    32.767	    -0.050	     2.721	    -0.032	    -1.675	    32.767	    17.564	    19.975	       200	        30	     0.003	    32.767	
      1825.56410	      60.231465	     220.758240	    1352281.574	    1299999.999	    -0.001	   327.670	    32.767	    -0.050	     1.424	    -0.043	    -1.972	    32.767	    14.010	    14.595	       200	        30	     0.003	    32.767	
      1825.56411	      60.199983	     220.842827	    1352273.294	    1299999.999	    -0.001	   327.670	    32.767	    -0.050	     1.404	    -0.044	    -1.976	    32.767	    13.708	    14.362	       200	        30	     0.003	    32.767	
      1825.56435	      59.537025	     222.551424	    1352097.683	    1299999.999	    -0.001	   327.670	    32.767	    -0.051	     0.433	    -0.033	    -2.198	    32.767	    10.403	    10.674	       200	        30	     0.003	    32.767	
      1825.56436	      59.504296	     222.632383	    1352088.952	    1299999.999	    -0.001	   327.670	    32.767	    -0.051	     0.533	    -0.033	    -2.176	    32.767	    10.372	    10.555	       200	        30	     0.003	    32.767	
      1825.56448	      59.188073	     223.399390	    1352004.315	    1299999.999	    -0.001	   327.670	    32.767	    -0.052	     1.158	    -0.031	    -2.033	    32.767	     8.846	     9.300	       200	        30	     0.003	    32.767	
      1825.56449	      59.154766	     223.478618	    1351995.370	    1299999.999	    -0.001	   327.670	    32.767	    -0.052	     1.032	    -0.031	    -2.062	    32.767	     8.480	     8.784	       200	        30	     0.003	    32.767	
      1825.56463	      58.746021	     224.427975	    1351885.146	    1299999.999	    -0.001	   327.670	    32.767	    -0.052	     0.536	    -0.043	    -2.175	    32.767	     4.474	     5.716	       200	        30	     0.003	    32.767	
      1825.56464	      58.712022	     224.505094	    1351875.940	    1299999.999	    -0.001	   327.670	    32.767	    -0.052	     0.417	    -0.045	    -2.202	    32.767	     4.378	     5.593	       200	        30	     0.003	    32.767	
      1825.56496	      57.789730	     226.498280	    1351624.091	    1299999.999	    -0.001	   327.670	     1.217	    -0.054	     0.399	    -0.035	    -2.207	    32.767	     2.375	     2.170	       200	        30	     0.003	    32.767	
      1825.56501	      57.645799	     226.793309	    1351584.430	    1299999.999	    -0.001	   327.670	    32.767	    -0.054	     0.908	    -0.042	    -2.090	    32.767	     2.459	     2.025	       200	        30	     0.003	    32.767	
      1825.56504	      57.535771	     227.016134	    1351554.048	    1299999.999	    -0.001	   327.670	    32.767	    -0.054	     1.155	    -0.042	    -2.034	    32.767	     2.288	     2.113	       200	        30	     0.003	    32.767	
      1825.56505	      57.500080	     227.087920	    1351544.181	    1299999.999	    -0.001	   327.670	    32.767	    -0.054	     1.254	    -0.039	    -2.011	    32.767	     2.190	     2.098	       200	        30	     0.003	    32.767	
      1825.56523	      56.966600	     228.133109	    1351396.029	    1299999.999	    -0.001	   327.670	    32.767	    -0.055	     0.914	    -0.031	    -2.089	    32.767	     1.827	    -0.329	       200	        30	     0.003	    32.767	
      1825.56524	      56.930201	     228.202588	    1351385.876	    1299999.999	    -0.001	   327.670	    32.767	    -0.055	     0.844	    -0.030	    -2.105	    32.767	     1.923	    -0.606	       200	        30	     0.003	    32.767	
      1825.56530	      56.752021	     228.539463	    1351336.094	    1299999.999	    -0.001	   327.670	    32.767	    -0.055	     0.450	    -0.030	    -2.195	    32.767	     2.158	    -0.543	       200	        30	     0.003	    32.767	
      1825.56531	      56.715368	     228.608104	    1351325.837	    1299999.999	    -0.001	   327.670	    32.767	    -0.055	     0.389	    -0.030	    -2.209	    32.767	     2.135	    -0.853	       200	        30	     0.003	    32.767	
      1825.56532	      56.678673	     228.676603	    1351315.562	    1299999.999	    -0.001	   327.670	    32.767	    -0.055	     0.479	    -0.029	    -2.189	    32.767	     2.076	    -0.859	       200	        30	     0.003	    32.767	
      1825.56533	      56.641934	     228.744961	    1351305.270	    1299999.999	    -0.001	   327.670	    32.767	    -0.055	     0.574	    -0.029	    -2.167	    32.767	     1.989	    -0.924	       200	        30	     0.003	    32.767	
      1825.56536	      56.563049	     228.890999	    1351283.151	    1299999.999	    -0.001	   327.670	    32.767	    -0.055	     0.797	    -0.029	    -2.116	    32.767	     1.697	    -1.152	       200	        30	     0.003	    32.767	
      1825.56537	      56.526177	     228.958915	    1351272.804	    1299999.999	    -0.001	   327.670	    32.767	    -0.055	     0.910	    -0.029	    -2.090	    32.767	     1.516	    -1.016	       200	        30	     0.003	    32.767	
      1825.56540	      56.419136	     229.154855	    1351242.735	    1299999.999	    -0.001	   327.670	    32.767	    -0.055	     1.269	    -0.029	    -2.008	    32.767	     0.878	    -1.392	       200	        30	     0.003	    32.767	
      1825.56542	      56.382102	     229.222227	    1351232.320	    1299999.999	    -0.001	   327.670	    32.767	    -0.055	     1.387	    -0.029	    -1.981	    32.767	     0.627	    -1.769	       200	        30	     0.003	    32.767	
      1825.56558	      55.854113	     230.160059	    1351083.252	    1299999.999	    -0.001	   327.670	    32.767	    -0.056	     1.112	    -0.032	    -2.044	    32.767	    -3.770	    -3.307	       200	        30	     0.003	    32.767	
      1825.56559	      55.816465	     230.225363	    1351072.582	    1299999.999	    -0.001	   327.670	    32.767	    -0.056	     1.097	    -0.031	    -2.047	    32.767	    -4.107	    -3.443	       200	        30	     0.003	    32.767	
      1825.56566	      55.601249	     230.594828	    1351011.479	    1299999.999	    -0.001	   327.670	    32.767	    -0.057	     0.933	    -0.028	    -2.085	    32.767	    -5.703	    -4.929	       200	        30	     0.003	    32.767	
      1825.56567	      55.563339	     230.659239	    1351000.698	    1299999.999	    -0.001	   327.670	    32.767	    -0.057	     1.059	    -0.027	    -2.056	    32.767	    -5.920	    -5.120	       200	        30	     0.003	    32.767	
      1825.56575	      55.325279	     231.059255	    1350932.875	    1299999.999	    -0.001	   327.670	    32.767	    -0.057	     1.336	    -0.020	    -1.993	    32.767	    -6.871	    -6.572	       200	        30	     0.003	    32.767	
      1825.56576	      55.287092	     231.122716	    1350921.976	    1299999.999	    -0.001	   327.670	    32.767	    -0.057	     1.342	    -0.018	    -1.991	    32.767	    -6.979	    -6.161	       200	        30	     0.003	    32.767	
      1825.56630	      53.501125	     233.892786	    1350406.727	    1299999.999	    -0.001	   327.670	    32.767	    -0.060	     1.368	    -0.025	    -1.986	    32.767	   -10.533	   -10.381	       200	        30	     0.003	    32.767	
      1825.56631	      53.461301	     233.950499	    1350395.123	    1299999.999	    -0.001	   327.670	    32.767	    -0.060	     1.328	    -0.020	    -1.995	    32.767	   -10.595	   -10.476	       200	        30	     0.003	    32.767	
      1825.56632	      53.421445	     234.008097	    1350383.505	    1299999.999	    -0.001	   327.670	    32.767	    -0.060	     1.302	    -0.016	    -2.001	    32.767	   -10.651	   -10.621	       200	        30	     0.003	    32.767	
      1825.56634	      53.351544	     234.108725	    1350363.118	    1299999.999	    -0.001	   327.670	    32.767	    -0.060	     1.292	    -0.011	    -2.003	    32.767	   -10.741	   -11.074	       200	        30	     0.003	    32.767	
      1825.56636	      53.311600	     234.166005	    1350351.462	    1299999.999	    -0.001	   327.670	    32.767	    -0.060	     1.293	    -0.009	    -2.003	    32.767	   -10.782	   -11.265	       200	        30	     0.003	    32.767	
      1825.56638	      53.232722	     234.278649	    1350328.431	    1299999.999	    -0.001	   327.670	    32.767	    -0.060	     1.307	    -0.005	    -2.000	    32.767	   -10.841	   -11.427	       200	        30	     0.003	    32.767	
      1825.56641	      53.140719	     234.409253	    1350301.545	    1299999.999	    -0.001	   327.670	    32.767	    -0.060	     1.340	     0.000	    -1.992	    32.767	   -10.869	   -11.682	       200	        30	     0.003	    32.767	
      1825.56643	      53.074060	     234.503359	    1350282.051	    1299999.999	    -0.001	   327.670	    32.767	    -0.060	     1.389	     0.000	    -1.981	    32.767	   -10.871	   -11.610	       200	        30	     0.003	    32.767	
      1825.56644	      53.033897	     234.559851	    1350270.300	    1299999.999	    -0.001	   327.670	    32.767	    -0.061	     1.431	     0.000	    -1.972	    32.767	   -10.859	   -11.479	       200	        30	     0.003	    32.767	
      1825.56669	      52.174741	     235.732076	    1350017.891	    1299999.999	    -0.001	   327.670	    32.767	    -0.062	     1.262	     0.000	    -2.010	    32.767	   -12.045	   -12.250	       200	        30	     0.003	    32.767	
      1825.56678	      51.845545	     236.163785	    1349920.691	    1299999.999	    -0.001	   327.670	    32.767	    -0.062	     1.374	     0.000	    -1.985	    32.767	   -12.368	   -12.579	       200	        30	     0.003	    32.767	
      1825.56679	      51.804481	     236.216992	    1349908.548	    1299999.999	    -0.001	   327.670	    32.767	    -0.062	     1.370	     0.000	    -1.986	    32.767	   -12.324	   -12.577	       200	        30	     0.003	    32.767	
      1825.56681	      51.750565	     236.286637	    1349892.599	    1299999.999	    -0.001	   327.670	    32.767	    -0.063	     1.378	     0.000	    -1.984	    32.767	   -12.240	   -12.522	       200	        30	     0.003	    32.767	
      1825.56682	      51.709436	     236.339604	    1349880.428	    1299999.999	    -0.001	     2.420	    32.767	    -0.063	     1.421	     0.000	    -1.974	    32.767	   -12.160	   -12.445	       202	        30	     0.003	    -0.090	
      1825.56683	      51.668278	     236.392466	    1349868.246	    1299999.999	    -0.001	   327.670	    32.767	    -0.063	     1.464	     0.000	    -1.964	    32.767	   -12.073	   -12.396	       200	        30	     0.003	    32.767	
      1825.56685	      51.627092	     236.445226	    1349856.050	    1299999.999	    -0.001	   327.670	    32.767	    -0.063	     1.507	     0.000	    -1.954	    32.767	   -11.984	   -12.310	       200	        30	     0.003	    32.767	
      1825.56687	      51.556364	     236.535506	    1349835.099	    1299999.999	    -0.001	   327.670	    32.767	    -0.063	     1.582	     0.000	    -1.937	    32.767	   -11.851	   -12.018	       200	        30	     0.003	    32.767	
      1825.56688	      51.495189	     236.613266	    1349816.969	    1299999.999	    -0.001	   327.670	    32.767	    -0.063	     1.648	     0.000	    -1.922	    32.767	   -11.742	   -11.973	       200	        30	     0.003	    32.767	
      1825.56699	      51.134864	     237.065229	    1349710.020	    1299999.999	    -0.001	   327.670	    32.767	    -0.064	     2.306	     0.000	    -1.772	    32.767	   -12.342	   -12.115	       200	        30	     0.003	    32.767	
      1825.56700	      51.071734	     237.143370	    1349691.254	    1299999.999	    -0.001	   327.670	    32.767	    -0.064	     2.315	     0.000	    -1.770	    32.767	   -12.660	   -12.494	       200	        30	     0.003	    32.767	
      1825.56702	      51.030154	     237.194669	    1349678.890	    1299999.999	    -0.001	   327.670	    32.767	    -0.064	     2.285	     0.000	    -1.776	    32.767	   -12.904	   -12.554	       200	        30	     0.003	    32.767	
      1825.56782	      48.145852	     240.461955	    1348814.416	    1299999.999	    -0.001	   327.670	    32.767	    -0.068	     0.807	     0.000	    -2.115	    32.767	   -17.480	   -17.882	       200	        30	     0.003	    32.767	
