 Satellite:           Jason-1
 Date of parsing:     15-May-2015, 12:21:32
 
            jday	           glat	           glon	           hsat	           ralt	    stdalt	       swh	     otide	     etide	      invb	     wtrop	     dtrop	     ionos	      mssh	      geoh	    iflags	    oflags	     ptide	       emb	
      1825.63953	      65.394895	     169.068811	    1353648.496	    1299999.999	    -0.001	   327.670	    32.767	    -0.045	     0.495	     0.000	    -2.183	    32.767	     9.447	     9.424	       200	        30	     0.002	    32.767	
      1825.63958	      65.341458	     169.566193	    1353636.694	    1299999.999	    -0.001	   327.670	    32.767	    -0.045	     0.746	     0.000	    -2.126	    32.767	     9.327	     9.552	       200	        30	     0.002	    32.767	
      1825.63969	      65.208158	     170.733877	    1353607.066	    1299999.999	    -0.001	   327.670	    32.767	    -0.045	     0.297	     0.000	    -2.229	    32.767	     8.123	     8.194	       200	        30	     0.002	    32.767	
      1825.63971	      65.180768	     170.962374	    1353600.947	    1299999.999	    -0.001	     7.230	    32.767	    -0.045	     0.249	     0.000	    -2.240	    32.767	     7.844	     7.904	       202	        30	     0.002	    -0.266	
      1825.63973	      65.155127	     171.173093	    1353595.209	    1299999.999	    -0.001	     4.790	    32.767	    -0.045	     0.217	     0.000	    -2.247	    32.767	     7.636	     7.531	       200	        30	     0.002	    -0.174	
      1825.63975	      65.140390	     171.292858	    1353591.907	    1353573.648	     0.370	     3.700	    32.767	    -0.045	     0.217	     0.000	    -2.247	    -0.040	     7.547	     7.345	        72	        30	     0.002	    -0.134	
      1825.63976	      65.125550	     171.412484	    1353588.580	    1299999.999	    -0.001	   327.670	    32.767	    -0.045	     0.223	     0.000	    -2.246	    32.767	     7.478	     7.173	       202	        30	     0.002	    32.767	
      1825.63977	      65.110607	     171.531972	    1353585.227	    1299999.999	    -0.001	   327.670	    32.767	    -0.045	     0.230	     0.000	    -2.244	    32.767	     7.431	     7.038	       200	        30	     0.003	    32.767	
      1825.63978	      65.095563	     171.651321	    1353581.848	    1353566.342	     1.037	    13.760	    32.767	    -0.045	     0.238	     0.000	    -2.242	     0.815	     7.405	     6.991	        74	        30	     0.003	    -0.357	
      1825.63979	      65.080417	     171.770530	    1353578.443	    1353554.603	     0.254	     1.610	    32.767	    -0.045	     0.276	     0.000	    -2.233	    32.767	     7.399	     7.037	        74	        30	     0.003	    -0.061	
      1825.63980	      65.065169	     171.889598	    1353575.012	    1299999.999	    -0.001	   327.670	    32.767	    -0.045	     0.297	     0.000	    -2.229	    32.767	     7.406	     7.134	       200	        30	     0.003	    32.767	
      1825.63982	      65.049820	     172.008525	    1353571.556	    1299999.999	    -0.001	     1.970	    32.767	    -0.045	     0.274	     0.000	    -2.234	    32.767	     7.422	     7.240	       200	        30	     0.003	    -0.100	
      1825.63983	      65.034369	     172.127310	    1353568.074	    1299999.999	    -0.001	   327.670	    32.767	    -0.045	     0.300	     0.000	    -2.228	    32.767	     7.442	     7.313	       200	        30	     0.003	    32.767	
      1825.63984	      65.018818	     172.245952	    1353564.566	    1299999.999	    -0.001	   327.670	    32.767	    -0.045	     0.328	     0.000	    -2.222	    32.767	     7.461	     7.355	       200	        30	     0.003	    32.767	
      1825.63985	      65.003165	     172.364451	    1353561.033	    1299999.999	    -0.001	   327.670	    32.767	    -0.045	     0.359	     0.000	    -2.215	    32.767	     7.474	     7.394	       200	        30	     0.003	    32.767	
      1825.63997	      64.836320	     173.575106	    1353523.192	    1299999.999	    -0.001	   327.670	    32.767	    -0.045	     0.267	     0.000	    -2.236	    32.767	     6.774	     7.024	       200	        30	     0.003	    32.767	
      1825.64000	      64.794320	     173.866027	    1353513.618	    1299999.999	    -0.001	   327.670	    32.767	    -0.045	     0.235	     0.000	    -2.243	    32.767	     6.563	     6.895	       200	        30	     0.003	    32.767	
      1825.64001	      64.777297	     173.982487	    1353509.732	    1299999.999	    -0.001	   327.670	    32.767	    -0.045	     0.219	     0.000	    -2.247	    32.767	     6.508	     6.819	       200	        30	     0.003	    32.767	
      1825.64003	      64.760176	     174.098795	    1353505.821	    1299999.999	    -0.001	   327.670	    32.767	    -0.045	     0.219	     0.000	    -2.247	    32.767	     6.473	     6.733	       200	        30	     0.003	    32.767	
      1825.64004	      64.742957	     174.214950	    1353501.884	    1299999.999	    -0.001	   327.670	    32.767	    -0.045	     0.224	     0.000	    -2.246	    32.767	     6.456	     6.631	       202	        30	     0.003	    32.767	
      1825.64005	      64.725641	     174.330951	    1353497.921	    1299999.999	    -0.001	   327.670	    32.767	    -0.045	     0.229	     0.000	    -2.244	    32.767	     6.458	     6.520	       200	        30	     0.003	    32.767	
      1825.64006	      64.708227	     174.446798	    1353493.934	    1299999.999	    -0.001	   327.670	    32.767	    -0.045	     0.236	    -0.003	    -2.243	    32.767	     6.471	     6.422	       200	        30	     0.003	    32.767	
      1825.64007	      64.690716	     174.562491	    1353489.921	    1299999.999	    -0.001	   327.670	    32.767	    -0.045	     0.243	    -0.004	    -2.241	    32.767	     6.495	     6.361	       200	        30	     0.003	    32.767	
      1825.64009	      64.673108	     174.678028	    1353485.882	    1299999.999	    -0.001	   327.670	    32.767	    -0.045	     0.251	    -0.007	    -2.239	    32.767	     6.519	     6.351	       200	        30	     0.003	    32.767	
      1825.64010	      64.655403	     174.793410	    1353481.818	    1299999.999	    -0.001	   327.670	    32.767	    -0.045	     0.269	    -0.002	    -2.235	    32.767	     6.543	     6.380	       202	        30	     0.003	    32.767	
      1825.64011	      64.637601	     174.908636	    1353477.729	    1299999.999	    -0.001	   327.670	    32.767	    -0.045	     0.306	    -0.005	    -2.227	    32.767	     6.554	     6.432	       200	        30	     0.003	    32.767	
      1825.64012	      64.619703	     175.023705	    1353473.614	    1299999.999	    -0.001	   327.670	    32.767	    -0.045	     0.347	    -0.005	    -2.217	    32.767	     6.550	     6.470	       200	        30	     0.003	    32.767	
      1825.64013	      64.601709	     175.138617	    1353469.474	    1299999.999	    -0.001	   327.670	    32.767	    -0.045	     0.394	    -0.004	    -2.207	    32.767	     6.525	     6.478	       200	        30	     0.003	    32.767	
      1825.64014	      64.583619	     175.253372	    1353465.309	    1299999.999	    -0.001	    20.060	    32.767	    -0.045	     0.445	     0.000	    -2.195	    32.767	     6.477	     6.506	       202	        30	     0.003	    -0.308	
      1825.64016	      64.565433	     175.367968	    1353461.118	    1299999.999	    -0.001	   327.670	    32.767	    -0.045	     0.501	     0.000	    -2.182	    32.767	     6.404	     6.608	       200	        30	     0.003	    32.767	
      1825.64022	      64.462493	     176.002756	    1353437.336	    1299999.999	    -0.001	   327.670	    32.767	    -0.045	     0.390	     0.000	    -2.208	    32.767	     5.592	     5.634	       200	        30	     0.003	    32.767	
      1825.64023	      64.443683	     176.116302	    1353432.980	    1299999.999	    -0.001	   327.670	    32.767	    -0.045	     0.335	     0.000	    -2.220	    32.767	     5.421	     5.351	       200	        30	     0.003	    32.767	
      1825.64025	      64.424779	     176.229686	    1353428.598	    1299999.999	    -0.001	   327.670	    32.767	    -0.045	     0.272	     0.000	    -2.234	    32.767	     5.257	     5.205	       200	        30	     0.003	    32.767	
      1825.64027	      64.390807	     176.431646	    1353420.716	    1299999.999	    -0.001	   327.670	    32.767	    -0.045	     0.261	    -0.002	    -2.237	    32.767	     5.001	     5.092	       200	        30	     0.003	    32.767	
      1825.64028	      64.361281	     176.605331	    1353413.856	    1299999.999	    -0.001	   327.670	    32.767	    -0.045	     0.262	    -0.005	    -2.237	    32.767	     4.830	     4.976	       200	        30	     0.003	    32.767	
      1825.64030	      64.341972	     176.718011	    1353409.366	    1299999.999	    -0.001	   327.670	    32.767	    -0.045	     0.264	    -0.004	    -2.236	    32.767	     4.746	     4.890	       200	        30	     0.003	    32.767	
      1825.64031	      64.322570	     176.830526	    1353404.851	    1299999.999	    -0.001	   327.670	    32.767	    -0.045	     0.267	    -0.001	    -2.236	    32.767	     4.677	     4.801	       200	        30	     0.003	    32.767	
      1825.64032	      64.303075	     176.942878	    1353400.310	    1299999.999	    -0.001	   327.670	    32.767	    -0.045	     0.270	     0.000	    -2.235	    32.767	     4.613	     4.708	       200	        30	     0.003	    32.767	
      1825.64033	      64.283487	     177.055064	    1353395.745	    1299999.999	    -0.001	   327.670	    32.767	    -0.045	     0.268	     0.000	    -2.235	    32.767	     4.548	     4.587	       202	        30	     0.003	    32.767	
      1825.64034	      64.263807	     177.167085	    1353391.154	    1299999.999	    -0.001	   327.670	    32.767	    -0.045	     0.261	     0.000	    -2.237	    32.767	     4.484	     4.437	       200	        30	     0.003	    32.767	
      1825.64036	      64.244035	     177.278940	    1353386.539	    1353376.709	     0.112	     3.120	    32.767	    -0.045	     0.255	     0.000	    -2.239	    -0.097	     4.424	     4.311	        66	        30	     0.003	    -0.114	
      1825.64037	      64.224170	     177.390630	    1353381.898	    1299999.999	    -0.001	    10.090	    32.767	    -0.045	     0.250	     0.000	    -2.240	    32.767	     4.391	     4.224	       202	        30	     0.003	    -0.322	
      1825.64038	      64.204214	     177.502152	    1353377.232	    1353369.938	     0.217	     5.850	    32.767	    -0.045	     0.247	     0.000	    -2.240	    32.767	     4.380	     4.149	        72	        30	     0.003	    -0.203	
      1825.64039	      64.184166	     177.613508	    1353372.542	    1299999.999	    -0.001	     4.610	    32.767	    -0.045	     0.246	     0.000	    -2.241	    32.767	     4.370	     4.070	       200	        30	     0.003	    -0.163	
      1825.64040	      64.164027	     177.724697	    1353367.826	    1353357.775	     0.081	     3.100	    32.767	    -0.046	     0.246	     0.000	    -2.241	    -0.389	     4.385	     4.011	        74	        30	     0.003	    -0.110	
      1825.64041	      64.143796	     177.835718	    1353363.086	    1353351.539	     0.491	     5.230	     0.751	    -0.046	     0.239	     0.000	    -2.242	    -0.235	     4.405	     3.983	        72	        30	     0.003	    -0.183	
      1825.64043	      64.123475	     177.946572	    1353358.321	    1299999.999	    -0.001	   327.670	    32.767	    -0.046	     0.228	     0.000	    -2.245	    32.767	     4.463	     3.983	       202	        30	     0.003	    32.767	
      1825.64044	      64.103062	     178.057257	    1353353.531	    1299999.999	    -0.001	     4.450	    32.767	    -0.046	     0.216	     0.000	    -2.247	    32.767	     4.572	     4.015	       200	        30	     0.003	    -0.160	
      1825.64045	      64.082559	     178.167773	    1353348.715	    1299999.999	    -0.001	   327.670	    32.767	    -0.046	     0.203	     0.000	    -2.250	    32.767	     4.679	     4.082	       200	        30	     0.003	    32.767	
      1825.64046	      64.061966	     178.278121	    1353343.875	    1353329.435	     0.402	     1.890	    32.767	    -0.046	     0.192	     0.000	    -2.253	     0.027	     4.781	     4.170	        74	        30	     0.003	    -0.071	
      1825.64047	      64.041283	     178.388299	    1353339.011	    1299999.999	    -0.001	     4.870	    32.767	    -0.046	     0.181	     0.000	    -2.255	    32.767	     4.862	     4.240	       202	        30	     0.003	    -0.183	
      1825.64049	      64.020509	     178.498307	    1353334.121	    1299999.999	    -0.001	   327.670	    32.767	    -0.046	     0.148	     0.000	    -2.263	    32.767	     4.911	     4.267	       200	        14	     0.006	    32.767	
      1825.64050	      63.999646	     178.608146	    1353329.206	    1299999.999	    -0.001	   327.670	    32.767	    -0.046	     0.149	     0.000	    -2.263	    32.767	     4.913	     4.285	       200	        14	     0.006	    32.767	
      1825.64051	      63.978694	     178.717814	    1353324.267	    1299999.999	    -0.001	   327.670	     0.435	    -0.046	     0.151	     0.000	    -2.263	    32.767	     4.850	     4.307	       200	        14	     0.006	    32.767	
      1825.64052	      63.957652	     178.827312	    1353319.303	    1299999.999	    -0.001	   327.670	     0.428	    -0.046	     0.153	    -0.003	    -2.262	    32.767	     4.720	     4.298	       200	        14	     0.006	    32.767	
      1825.64053	      63.936521	     178.936639	    1353314.315	    1299999.999	    -0.001	   327.670	     0.418	    -0.046	     0.154	    -0.006	    -2.262	    32.767	     4.565	     4.239	       200	        14	     0.006	    32.767	
      1825.64054	      63.915301	     179.045794	    1353309.301	    1299999.999	    -0.001	   327.670	     0.407	    -0.046	     0.155	    -0.008	    -2.262	    32.767	     4.457	     4.164	       200	        14	     0.006	    32.767	
      1825.64056	      63.893993	     179.154779	    1353304.263	    1299999.999	    -0.001	     1.280	     0.396	    -0.046	     0.156	    -0.008	    -2.262	    32.767	     4.369	     4.097	       202	        14	     0.006	    -0.049	
      1825.64057	      63.872596	     179.263591	    1353299.200	    1299999.999	    -0.001	   327.670	     0.385	    -0.046	     0.156	    -0.018	    -2.261	    32.767	     4.306	     4.037	       200	        14	     0.006	    32.767	
      1825.64058	      63.851111	     179.372231	    1353294.112	    1353291.861	     0.068	     0.570	     0.373	    -0.046	     0.155	    -0.024	    -2.262	    -0.027	     4.270	     3.997	        74	        14	     0.006	    -0.035	
      1825.64059	      63.829538	     179.480699	    1353289.000	    1299999.999	    -0.001	     0.000	     0.362	    -0.046	     0.154	    -0.031	    -2.262	    32.767	     4.266	     3.978	       202	        14	     0.006	    -0.002	
      1825.64060	      63.807877	     179.588995	    1353283.863	    1299999.999	    -0.001	   327.670	     0.350	    -0.046	     0.154	    -0.040	    -2.262	    32.767	     4.259	     3.968	       200	        14	     0.006	    32.767	
      1825.64061	      63.786129	     179.697117	    1353278.702	    1299999.999	    -0.001	   327.670	     0.339	    -0.046	     0.153	    -0.046	    -2.262	    32.767	     4.248	     3.968	       202	        14	     0.006	    32.767	
      1825.64063	      63.764293	     179.805066	    1353273.516	    1353277.829	     0.279	     7.970	     0.329	    -0.046	     0.152	    -0.047	    -2.262	     0.504	     4.264	     3.982	        74	        14	     0.006	    -0.282	
      1825.64064	      63.742371	     179.912842	    1353268.305	    1353265.909	     0.164	     1.810	     0.318	    -0.046	     0.151	    -0.057	    -2.263	    -0.030	     4.286	     4.008	        72	         6	     0.006	    -0.068	
      1825.64065	      63.720361	     180.020444	    1353263.070	    1353260.829	     0.198	     1.810	     0.307	    -0.046	     0.149	    -0.066	    -2.263	    -0.037	     4.316	     4.041	        64	         6	     0.006	    -0.069	
      1825.64066	      63.698265	     180.127872	    1353257.810	    1299999.999	    -0.001	   327.670	     0.297	    -0.046	     0.147	    -0.069	    -2.263	    32.767	     4.346	     4.080	       202	         6	     0.006	    32.767	
      1825.64067	      63.676082	     180.235127	    1353252.526	    1353250.974	     0.101	     2.380	     0.286	    -0.046	     0.145	    -0.067	    -2.264	     0.128	     4.398	     4.127	        72	         6	     0.006	    -0.089	
      1825.64069	      63.653813	     180.342207	    1353247.217	    1353244.985	     0.060	     2.320	     0.276	    -0.046	     0.144	    -0.061	    -2.264	     0.002	     4.471	     4.178	        64	         6	     0.006	    -0.087	
      1825.64070	      63.631458	     180.449111	    1353241.884	    1353239.829	     0.159	     3.710	     0.266	    -0.046	     0.143	    -0.054	    -2.264	    -0.040	     4.521	     4.232	        64	         6	     0.006	    -0.138	
      1825.64071	      63.609017	     180.555842	    1353236.526	    1353234.239	     0.124	     2.840	     0.256	    -0.046	     0.143	    -0.045	    -2.264	    -0.078	     4.571	     4.285	         2	         6	     0.006	    -0.105	
      1825.64072	      63.586491	     180.662397	    1353231.144	    1353228.730	     0.116	     2.490	     0.246	    -0.046	     0.143	    -0.038	    -2.265	    -0.041	     4.626	     4.326	         0	         6	     0.006	    -0.092	
      1825.64073	      63.563879	     180.768777	    1353225.738	    1353223.579	     0.126	     3.270	     0.237	    -0.046	     0.143	    -0.032	    -2.265	    -0.081	     4.672	     4.366	         2	         6	     0.006	    -0.120	
      1825.64074	      63.541182	     180.874981	    1353220.307	    1353218.072	     0.089	     3.410	     0.227	    -0.046	     0.141	    -0.029	    -2.265	    -0.188	     4.733	     4.418	         2	         6	     0.006	    -0.125	
      1825.64076	      63.518400	     180.981010	    1353214.852	    1353212.473	     0.090	     3.030	     0.218	    -0.046	     0.139	    -0.026	    -2.265	    -0.398	     4.799	     4.479	         2	         6	     0.006	    -0.111	
      1825.64077	      63.495533	     181.086863	    1353209.372	    1353206.843	     0.075	     2.810	     0.210	    -0.046	     0.137	    -0.026	    -2.266	    -0.054	     4.874	     4.542	         0	         6	     0.006	    -0.100	
      1825.64078	      63.472582	     181.192540	    1353203.868	    1353201.363	     0.133	     3.110	     0.201	    -0.046	     0.135	    -0.026	    -2.266	    -0.009	     4.938	     4.607	         0	         6	     0.006	    -0.134	
      1825.64079	      63.449547	     181.298040	    1353198.340	    1353195.624	     0.109	     2.500	     0.194	    -0.046	     0.132	    -0.025	    -2.267	    -0.025	     5.008	     4.664	         0	         6	     0.006	    -0.102	
      1825.64080	      63.426427	     181.403364	    1353192.787	    1353190.145	     0.122	     2.960	     0.186	    -0.046	     0.130	    -0.025	    -2.267	    -0.023	     5.046	     4.704	         0	         6	     0.006	    -0.123	
      1825.64082	      63.403224	     181.508512	    1353187.210	    1353184.387	     0.122	     2.760	     0.179	    -0.046	     0.127	    -0.026	    -2.268	    -0.022	     5.079	     4.731	         0	         6	     0.006	    -0.103	
      1825.64083	      63.379937	     181.613483	    1353181.609	    1353179.108	     0.125	     3.630	     0.172	    -0.046	     0.126	    -0.024	    -2.268	    -0.045	     5.112	     4.753	         0	         6	     0.006	    -0.130	
      1825.64084	      63.356567	     181.718276	    1353175.984	    1353173.337	     0.117	     3.340	     0.165	    -0.046	     0.126	    -0.027	    -2.268	    -0.004	     5.143	     4.778	         0	         6	     0.006	    -0.124	
      1825.64085	      63.333113	     181.822893	    1353170.334	    1353167.934	     0.125	     3.550	     0.158	    -0.046	     0.125	    -0.027	    -2.269	    -0.061	     5.178	     4.809	         2	         6	     0.006	    -0.126	
      1825.64086	      63.309577	     181.927332	    1353164.660	    1353161.917	     0.076	     3.350	     0.152	    -0.046	     0.124	    -0.026	    -2.269	    -0.064	     5.206	     4.837	         2	         6	     0.006	    -0.120	
      1825.64087	      63.285958	     182.031594	    1353158.963	    1353156.135	     0.106	     3.340	     0.146	    -0.046	     0.123	    -0.029	    -2.269	    -0.297	     5.229	     4.850	         2	         6	     0.006	    -0.119	
      1825.64089	      63.262256	     182.135678	    1353153.241	    1353150.436	     0.103	     3.530	     0.140	    -0.046	     0.122	    -0.028	    -2.269	    -0.054	     5.240	     4.851	         0	         6	     0.006	    -0.135	
      1825.64090	      63.238472	     182.239584	    1353147.494	    1353144.673	     0.080	     3.570	     0.134	    -0.046	     0.120	    -0.028	    -2.270	    -0.036	     5.239	     4.842	         0	         6	     0.006	    -0.149	
      1825.64091	      63.214606	     182.343313	    1353141.724	    1353138.964	     0.099	     3.750	     0.128	    -0.046	     0.120	    -0.030	    -2.270	    -0.031	     5.230	     4.825	         0	         6	     0.006	    -0.162	
      1825.64092	      63.190658	     182.446863	    1353135.930	    1353133.144	     0.068	     3.540	     0.123	    -0.046	     0.119	    -0.028	    -2.270	    -0.025	     5.226	     4.816	         0	         6	     0.006	    -0.157	
      1825.64093	      63.166628	     182.550236	    1353130.111	    1353127.304	     0.104	     3.460	     0.118	    -0.046	     0.118	    -0.028	    -2.270	    -0.024	     5.231	     4.814	         0	         6	     0.006	    -0.155	
      1825.64095	      63.142517	     182.653430	    1353124.269	    1353121.524	     0.074	     3.740	     0.113	    -0.046	     0.117	    -0.028	    -2.270	    -0.014	     5.232	     4.804	         0	         6	     0.006	    -0.164	
      1825.64096	      63.118325	     182.756446	    1353118.403	    1353115.634	     0.055	     3.340	     0.109	    -0.046	     0.115	    -0.029	    -2.271	    -0.006	     5.228	     4.792	         0	         6	     0.006	    -0.152	
      1825.64097	      63.094051	     182.859283	    1353112.512	    1353109.767	     0.103	     3.690	     0.104	    -0.046	     0.114	    -0.026	    -2.271	     0.007	     5.233	     4.801	         0	         6	     0.006	    -0.161	
      1825.64098	      63.069697	     182.961942	    1353106.598	    1353103.789	     0.098	     3.720	     0.100	    -0.046	     0.112	    -0.027	    -2.271	    -0.015	     5.266	     4.844	         0	         6	     0.006	    -0.162	
      1825.64099	      63.045263	     183.064422	    1353100.659	    1353097.808	     0.096	     3.740	     0.097	    -0.046	     0.111	    -0.027	    -2.272	    -0.008	     5.320	     4.905	         0	         6	     0.006	    -0.163	
      1825.64100	      63.020748	     183.166723	    1353094.697	    1353091.755	     0.050	     3.470	     0.094	    -0.046	     0.110	    -0.027	    -2.272	    -0.017	     5.389	     4.963	         0	         6	     0.006	    -0.156	
      1825.64102	      62.996153	     183.268846	    1353088.711	    1353085.708	     0.086	     3.690	     0.091	    -0.046	     0.109	    -0.028	    -2.272	    -0.029	     5.451	     5.017	         0	         6	     0.006	    -0.161	
      1825.64103	      62.971478	     183.370789	    1353082.701	    1353079.646	     0.078	     3.930	     0.088	    -0.047	     0.108	    -0.028	    -2.273	    -0.027	     5.529	     5.082	         0	         6	     0.006	    -0.168	
      1825.64104	      62.946723	     183.472553	    1353076.667	    1353073.508	     0.081	     3.580	     0.085	    -0.047	     0.106	    -0.028	    -2.273	    -0.017	     5.602	     5.156	         0	         6	     0.006	    -0.157	
      1825.64105	      62.921889	     183.574138	    1353070.609	    1353067.485	     0.072	     3.870	     0.083	    -0.047	     0.105	    -0.028	    -2.273	     0.008	     5.680	     5.235	         0	         6	     0.006	    -0.168	
      1825.64106	      62.896975	     183.675544	    1353064.528	    1353061.285	     0.103	     4.060	     0.080	    -0.047	     0.104	    -0.027	    -2.273	    -0.015	     5.767	     5.315	         0	         6	     0.006	    -0.171	
      1825.64108	      62.871983	     183.776770	    1353058.423	    1353055.004	     0.102	     3.620	     0.078	    -0.047	     0.103	    -0.029	    -2.274	    -0.044	     5.865	     5.408	         0	         6	     0.006	    -0.159	
      1825.64109	      62.846912	     183.877818	    1353052.293	    1353048.794	     0.098	     3.510	     0.076	    -0.047	     0.102	    -0.028	    -2.274	    -0.020	     5.962	     5.502	         0	         6	     0.006	    -0.156	
      1825.64110	      62.821762	     183.978685	    1353046.141	    1353042.489	     0.062	     3.590	     0.074	    -0.047	     0.101	    -0.028	    -2.274	    -0.030	     6.045	     5.582	         0	         6	     0.006	    -0.157	
      1825.64111	      62.796534	     184.079374	    1353039.964	    1353036.311	     0.075	     3.800	     0.073	    -0.047	     0.100	    -0.029	    -2.274	    -0.004	     6.118	     5.654	         0	         6	     0.006	    -0.162	
      1825.64112	      62.771227	     184.179882	    1353033.764	    1353030.012	     0.106	     3.800	     0.072	    -0.047	     0.099	    -0.029	    -2.274	    -0.024	     6.195	     5.734	         0	         6	     0.006	    -0.161	
      1825.64113	      62.745843	     184.280211	    1353027.540	    1353023.773	     0.118	     3.930	     0.070	    -0.047	     0.098	    -0.029	    -2.275	    -0.027	     6.274	     5.815	         0	         6	     0.006	    -0.164	
