 Satellite:           Jason-1
 Date of parsing:     15-May-2015, 12:21:29
 
            jday	           glat	           glon	           hsat	           ralt	    stdalt	       swh	     otide	     etide	      invb	     wtrop	     dtrop	     ionos	      mssh	      geoh	    iflags	    oflags	     ptide	       emb	
      1825.59942	     -66.111081	     351.778226	    1356549.921	    1356544.503	     0.085	     1.240	     0.076	    -0.045	     0.303	    -0.039	    -2.227	    -0.036	     7.259	     8.716	         0	         0	     0.005	    -0.066	
      1825.59943	     -66.108251	     351.907423	    1356549.088	    1356543.666	     0.061	     1.320	     0.076	    -0.045	     0.303	    -0.040	    -2.227	    -0.015	     7.313	     8.776	         0	         0	     0.005	    -0.070	
      1825.59945	     -66.105306	     352.036590	    1356548.225	    1356542.728	     0.059	     1.280	     0.077	    -0.045	     0.303	    -0.040	    -2.227	    -0.028	     7.370	     8.831	         0	         0	     0.005	    -0.066	
      1825.59946	     -66.102245	     352.165725	    1356547.333	    1356541.768	     0.051	     1.260	     0.077	    -0.045	     0.303	    -0.039	    -2.227	    -0.034	     7.433	     8.881	         0	         0	     0.005	    -0.067	
      1825.59947	     -66.099070	     352.294828	    1356546.413	    1356540.806	     0.074	     1.310	     0.077	    -0.045	     0.303	    -0.040	    -2.227	    -0.026	     7.498	     8.940	         0	         0	     0.005	    -0.070	
      1825.59948	     -66.095779	     352.423897	    1356545.463	    1356539.796	     0.073	     1.180	     0.077	    -0.045	     0.303	    -0.039	    -2.227	    -0.016	     7.562	     9.008	         0	         0	     0.005	    -0.066	
      1825.59949	     -66.092373	     352.552931	    1356544.484	    1356538.741	     0.060	     1.340	     0.077	    -0.045	     0.303	    -0.039	    -2.227	    -0.031	     7.627	     9.076	         0	         0	     0.005	    -0.070	
      1825.59950	     -66.088853	     352.681928	    1356543.476	    1356537.678	     0.069	     1.140	     0.077	    -0.045	     0.303	    -0.039	    -2.227	    -0.039	     7.686	     9.138	         0	         0	     0.005	    -0.063	
      1825.59952	     -66.085218	     352.810888	    1356542.439	    1356536.569	     0.051	     1.220	     0.077	    -0.045	     0.303	    -0.039	    -2.227	    -0.031	     7.745	     9.195	         0	         0	     0.005	    -0.065	
      1825.59953	     -66.081468	     352.939809	    1356541.373	    1356535.446	     0.076	     1.330	     0.077	    -0.045	     0.303	    -0.039	    -2.227	    -0.023	     7.807	     9.250	         0	         0	     0.005	    -0.069	
      1825.59954	     -66.077603	     353.068691	    1356540.278	    1356534.316	     0.081	     1.230	     0.078	    -0.045	     0.302	    -0.039	    -2.227	    -0.022	     7.865	     9.306	         0	         0	     0.005	    -0.068	
      1825.59955	     -66.073623	     353.197532	    1356539.154	    1356533.127	     0.067	     1.380	     0.078	    -0.045	     0.302	    -0.038	    -2.227	    -0.033	     7.918	     9.360	         0	         0	     0.005	    -0.074	
      1825.59956	     -66.069529	     353.326330	    1356538.001	    1356531.924	     0.070	     1.180	     0.078	    -0.045	     0.302	    -0.039	    -2.227	    -0.045	     7.967	     9.407	         0	         0	     0.005	    -0.063	
      1825.59957	     -66.065320	     353.455085	    1356536.819	    1356530.693	     0.069	     1.280	     0.078	    -0.045	     0.302	    -0.039	    -2.227	    -0.041	     8.012	     9.453	         0	         0	     0.005	    -0.064	
      1825.59959	     -66.060997	     353.583795	    1356535.608	    1356529.419	     0.071	     1.120	     0.078	    -0.045	     0.302	    -0.039	    -2.227	    -0.031	     8.055	     9.501	         0	         0	     0.005	    -0.062	
      1825.59960	     -66.056560	     353.712460	    1356534.368	    1356528.142	     0.059	     1.260	     0.078	    -0.045	     0.302	    -0.040	    -2.227	    -0.024	     8.097	     9.541	         0	         0	     0.005	    -0.065	
      1825.59961	     -66.052007	     353.841078	    1356533.099	    1356526.858	     0.038	     1.060	     0.079	    -0.045	     0.302	    -0.039	    -2.227	    -0.027	     8.138	     9.573	         0	         0	     0.005	    -0.058	
      1825.59962	     -66.047341	     353.969648	    1356531.801	    1356525.502	     0.066	     0.780	     0.079	    -0.045	     0.302	    -0.040	    -2.227	    -0.035	     8.187	     9.612	         0	         0	     0.005	    -0.047	
      1825.59963	     -66.042560	     354.098168	    1356530.474	    1356524.111	     0.062	     1.130	     0.079	    -0.045	     0.302	    -0.040	    -2.227	    -0.032	     8.235	     9.663	         0	         0	     0.005	    -0.061	
      1825.59965	     -66.037666	     354.226638	    1356529.118	    1356522.733	     0.067	     1.100	     0.080	    -0.045	     0.302	    -0.041	    -2.227	    -0.030	     8.281	     9.712	         0	         0	     0.005	    -0.059	
      1825.59966	     -66.032657	     354.355057	    1356527.733	    1356521.295	     0.085	     1.220	     0.080	    -0.045	     0.302	    -0.040	    -2.227	    -0.024	     8.329	     9.752	         0	         0	     0.005	    -0.065	
      1825.59967	     -66.027534	     354.483423	    1356526.319	    1356519.828	     0.064	     1.090	     0.080	    -0.045	     0.302	    -0.041	    -2.227	    -0.024	     8.382	     9.799	         0	         0	     0.005	    -0.060	
      1825.59968	     -66.022297	     354.611736	    1356524.876	    1356518.307	     0.047	     1.120	     0.080	    -0.045	     0.302	    -0.040	    -2.227	    -0.043	     8.435	     9.861	         0	         0	     0.005	    -0.056	
      1825.59969	     -66.016946	     354.739993	    1356523.404	    1356516.796	     0.058	     1.250	     0.080	    -0.045	     0.302	    -0.041	    -2.228	    -0.034	     8.487	     9.921	         0	         0	     0.005	    -0.064	
      1825.59970	     -66.011481	     354.868194	    1356521.904	    1356515.259	     0.072	     1.310	     0.080	    -0.045	     0.302	    -0.042	    -2.228	    -0.020	     8.542	     9.968	         0	         0	     0.005	    -0.069	
      1825.59972	     -66.005903	     354.996338	    1356520.374	    1356513.694	     0.056	     1.440	     0.080	    -0.045	     0.302	    -0.042	    -2.228	    -0.027	     8.606	    10.014	        64	         0	     0.005	    -0.075	
      1825.59973	     -66.000211	     355.124424	    1356518.815	    1356512.026	     0.059	     1.340	     0.081	    -0.045	     0.302	    -0.041	    -2.228	    -0.025	     8.672	    10.074	         0	         0	     0.005	    -0.071	
      1825.59974	     -65.994405	     355.252450	    1356517.227	    1356510.385	     0.059	     1.280	     0.081	    -0.045	     0.301	    -0.042	    -2.228	    -0.040	     8.734	    10.140	         0	         0	     0.005	    -0.068	
      1825.59975	     -65.988486	     355.380415	    1356515.610	    1356508.669	     0.051	     1.150	     0.081	    -0.045	     0.301	    -0.042	    -2.228	    -0.027	     8.798	    10.201	        64	         0	     0.005	    -0.065	
      1825.59976	     -65.982453	     355.508319	    1356513.965	    1356506.976	     0.061	     1.210	     0.081	    -0.045	     0.301	    -0.040	    -2.228	    -0.027	     8.866	    10.263	        64	         0	     0.005	    -0.062	
      1825.59978	     -65.976307	     355.636159	    1356512.290	    1356505.249	     0.073	     1.280	     0.082	    -0.045	     0.301	    -0.041	    -2.228	    -0.026	     8.934	    10.330	         0	         0	     0.005	    -0.064	
      1825.59979	     -65.970048	     355.763936	    1356510.587	    1356503.449	     0.069	     1.180	     0.082	    -0.045	     0.301	    -0.039	    -2.228	    -0.036	     9.001	    10.395	         0	         0	     0.005	    -0.065	
      1825.59980	     -65.963676	     355.891647	    1356508.854	    1356501.634	     0.038	     1.150	     0.082	    -0.045	     0.301	    -0.041	    -2.228	    -0.040	     9.066	    10.457	         0	         0	     0.005	    -0.061	
      1825.59981	     -65.957190	     356.019293	    1356507.093	    1356499.802	     0.038	     1.040	     0.082	    -0.045	     0.301	    -0.040	    -2.228	    -0.039	     9.132	    10.517	         0	         0	     0.005	    -0.057	
      1825.59982	     -65.950592	     356.146870	    1356505.303	    1356497.938	     0.064	     1.130	     0.083	    -0.045	     0.301	    -0.039	    -2.228	    -0.037	     9.194	    10.576	         0	         0	     0.005	    -0.060	
      1825.59983	     -65.943881	     356.274379	    1356503.484	    1356496.106	     0.050	     1.220	     0.083	    -0.045	     0.301	    -0.040	    -2.228	    -0.043	     9.252	    10.629	         0	         0	     0.005	    -0.064	
      1825.59985	     -65.937057	     356.401819	    1356501.636	    1356494.193	     0.064	     1.200	     0.084	    -0.045	     0.301	    -0.037	    -2.228	    -0.031	     9.310	    10.682	         0	         0	     0.005	    -0.063	
      1825.59986	     -65.930120	     356.529188	    1356499.759	    1356492.246	     0.038	     1.240	     0.084	    -0.045	     0.301	    -0.039	    -2.228	    -0.040	     9.371	    10.741	         0	         0	     0.005	    -0.066	
      1825.59987	     -65.923070	     356.656485	    1356497.853	    1356490.292	     0.083	     1.240	     0.085	    -0.045	     0.301	    -0.038	    -2.228	    -0.024	     9.432	    10.801	         0	         0	     0.005	    -0.065	
      1825.59988	     -65.915909	     356.783710	    1356495.918	    1356488.304	     0.078	     1.350	     0.085	    -0.045	     0.301	    -0.039	    -2.228	    -0.014	     9.491	    10.860	         0	         0	     0.005	    -0.069	
      1825.59989	     -65.908634	     356.910860	    1356493.954	    1356486.229	     0.055	     1.100	     0.085	    -0.045	     0.301	    -0.039	    -2.228	    -0.023	     9.554	    10.918	         0	         0	     0.005	    -0.062	
      1825.59991	     -65.901248	     357.037936	    1356491.962	    1356484.210	     0.050	     1.170	     0.086	    -0.045	     0.301	    -0.038	    -2.228	    -0.024	     9.620	    10.973	         0	         0	     0.005	    -0.061	
      1825.59992	     -65.893749	     357.164935	    1356489.941	    1356482.114	     0.072	     1.220	     0.086	    -0.045	     0.301	    -0.038	    -2.228	    -0.023	     9.679	    11.029	         0	         0	     0.006	    -0.059	
      1825.59993	     -65.886138	     357.291857	    1356487.890	    1356479.998	     0.071	     0.970	     0.087	    -0.045	     0.301	    -0.037	    -2.228	    -0.032	     9.735	    11.085	         0	         0	     0.006	    -0.054	
      1825.59994	     -65.878415	     357.418701	    1356485.811	    1356477.883	     0.070	     1.040	     0.087	    -0.045	     0.301	    -0.038	    -2.228	    -0.041	     9.783	    11.134	         0	         0	     0.006	    -0.057	
      1825.59995	     -65.870581	     357.545465	    1356483.703	    1356475.736	     0.065	     1.100	     0.088	    -0.045	     0.301	    -0.037	    -2.228	    -0.035	     9.819	    11.171	         0	         0	     0.006	    -0.058	
      1825.59996	     -65.862634	     357.672150	    1356481.567	    1356473.593	     0.067	     1.170	     0.088	    -0.045	     0.301	    -0.038	    -2.228	    -0.032	     9.857	    11.198	         0	         0	     0.006	    -0.062	
      1825.59998	     -65.854576	     357.798752	    1356479.401	    1356471.392	     0.051	     1.220	     0.089	    -0.045	     0.301	    -0.038	    -2.228	    -0.031	     9.892	    11.224	         0	         0	     0.006	    -0.065	
      1825.59999	     -65.846406	     357.925272	    1356477.207	    1356469.138	     0.052	     0.970	     0.089	    -0.045	     0.301	    -0.038	    -2.228	    -0.043	     9.922	    11.258	         0	         0	     0.006	    -0.055	
      1825.60000	     -65.838125	     358.051709	    1356474.984	    1356466.887	     0.055	     0.990	     0.090	    -0.045	     0.301	    -0.038	    -2.228	    -0.034	     9.955	    11.299	         0	         0	     0.006	    -0.056	
      1825.60001	     -65.829733	     358.178061	    1356472.732	    1356464.620	     0.042	     1.070	     0.091	    -0.045	     0.301	    -0.039	    -2.228	    -0.034	     9.999	    11.343	         0	         0	     0.006	    -0.059	
      1825.60002	     -65.821229	     358.304327	    1356470.451	    1356462.297	     0.060	     1.110	     0.091	    -0.045	     0.301	    -0.039	    -2.228	    -0.024	    10.060	    11.393	         0	         0	     0.006	    -0.061	
      1825.60004	     -65.812614	     358.430507	    1356468.141	    1356459.923	     0.053	     0.920	     0.091	    -0.045	     0.301	    -0.039	    -2.228	    -0.037	    10.128	    11.460	         0	         0	     0.006	    -0.053	
      1825.60005	     -65.803889	     358.556599	    1356465.803	    1356457.511	     0.059	     1.140	     0.092	    -0.045	     0.301	    -0.039	    -2.228	    -0.016	    10.207	    11.552	         0	         0	     0.006	    -0.060	
      1825.60006	     -65.795052	     358.682602	    1356463.436	    1356455.003	     0.047	     0.780	     0.092	    -0.045	     0.301	    -0.039	    -2.228	    -0.034	    10.308	    11.659	         0	         0	     0.006	    -0.047	
      1825.60007	     -65.786105	     358.808516	    1356461.040	    1356452.472	     0.053	     0.920	     0.092	    -0.045	     0.301	    -0.039	    -2.228	    -0.031	    10.425	    11.767	         0	         0	     0.006	    -0.052	
      1825.60008	     -65.777047	     358.934338	    1356458.615	    1356449.947	     0.052	     0.940	     0.093	    -0.045	     0.301	    -0.039	    -2.228	    -0.038	    10.551	    11.883	         0	         0	     0.006	    -0.052	
      1825.60009	     -65.767879	     359.060069	    1356456.161	    1356447.345	     0.074	     0.900	     0.093	    -0.045	     0.301	    -0.039	    -2.228	    -0.031	    10.684	    12.015	         0	         0	     0.006	    -0.048	
      1825.60011	     -65.758600	     359.185707	    1356453.679	    1356444.752	     0.043	     1.250	     0.093	    -0.045	     0.301	    -0.039	    -2.228	    -0.048	    10.829	    12.162	         0	         0	     0.006	    -0.062	
      1825.60012	     -65.749211	     359.311252	    1356451.168	    1356442.055	     0.076	     1.050	     0.093	    -0.045	     0.301	    -0.039	    -2.228	    -0.030	    10.998	    12.319	         0	         0	     0.006	    -0.055	
      1825.60013	     -65.739712	     359.436702	    1356448.629	    1356439.285	     0.092	     1.080	     0.093	    -0.045	     0.301	    -0.039	    -2.228	    -0.027	    11.170	    12.490	         0	         0	     0.006	    -0.059	
      1825.60014	     -65.730103	     359.562055	    1356446.060	    1356436.567	     0.027	     1.030	     0.094	    -0.045	     0.301	    -0.039	    -2.228	    -0.040	    11.342	    12.669	         0	         0	     0.006	    -0.058	
      1825.60015	     -65.720384	     359.687312	    1356443.463	    1356433.803	     0.066	     0.780	     0.094	    -0.045	     0.301	    -0.037	    -2.228	    -0.028	    11.522	    12.847	         0	         0	     0.006	    -0.046	
      1825.60016	     -65.710556	     359.812472	    1356440.837	    1356431.055	     0.066	     1.150	     0.094	    -0.045	     0.301	    -0.037	    -2.228	    -0.028	    11.701	    13.024	         0	         0	     0.006	    -0.060	
      1825.60018	     -65.700618	     359.937532	    1356438.183	    1356428.173	     0.070	     1.120	     0.095	    -0.045	     0.301	    -0.037	    -2.228	    -0.030	    11.882	    13.211	         0	         0	     0.006	    -0.058	
      1825.60019	     -65.690570	       0.062493	    1356435.500	    1356425.324	     0.072	     1.210	     0.095	    -0.045	     0.301	    -0.037	    -2.228	    -0.021	    12.069	    13.404	         0	         0	     0.006	    -0.062	
      1825.60020	     -65.680413	       0.187353	    1356432.788	    1356422.398	     0.069	     1.000	     0.096	    -0.045	     0.301	    -0.036	    -2.228	    -0.035	    12.245	    13.583	         0	         0	     0.006	    -0.054	
      1825.60021	     -65.670147	       0.312112	    1356430.047	    1356419.461	     0.060	     0.780	     0.096	    -0.045	     0.301	    -0.036	    -2.228	    -0.044	    12.410	    13.745	         0	         0	     0.006	    -0.047	
      1825.60022	     -65.659772	       0.436768	    1356427.278	    1356416.557	     0.052	     0.750	     0.097	    -0.045	     0.301	    -0.036	    -2.228	    -0.014	    12.570	    13.908	         0	         0	     0.006	    -0.046	
      1825.60024	     -65.649288	       0.561321	    1356424.480	    1356413.597	     0.068	     0.900	     0.097	    -0.045	     0.301	    -0.035	    -2.228	    -0.036	    12.732	    14.077	         0	         0	     0.006	    -0.050	
      1825.60025	     -65.638695	       0.685769	    1356421.654	    1356410.583	     0.069	     0.880	     0.098	    -0.045	     0.301	    -0.035	    -2.228	    -0.030	    12.908	    14.247	         0	         0	     0.006	    -0.050	
      1825.60026	     -65.627994	       0.810112	    1356418.799	    1356407.538	     0.045	     0.700	     0.098	    -0.045	     0.301	    -0.035	    -2.228	    -0.042	    13.088	    14.426	         0	         0	     0.006	    -0.042	
      1825.60027	     -65.617184	       0.934348	    1356415.915	    1356404.495	     0.053	     0.950	     0.099	    -0.045	     0.301	    -0.036	    -2.228	    -0.038	    13.272	    14.616	         0	         0	     0.006	    -0.052	
      1825.60028	     -65.606266	       1.058477	    1356413.002	    1356401.401	     0.065	     0.970	     0.099	    -0.045	     0.301	    -0.034	    -2.228	    -0.028	    13.450	    14.794	         0	         0	     0.006	    -0.051	
      1825.60029	     -65.595240	       1.182498	    1356410.062	    1356398.314	     0.069	     0.940	     0.100	    -0.045	     0.301	    -0.036	    -2.228	    -0.018	    13.612	    14.950	         0	         0	     0.006	    -0.051	
      1825.60031	     -65.584105	       1.306410	    1356407.092	    1356395.171	     0.051	     0.890	     0.101	    -0.045	     0.301	    -0.034	    -2.228	    -0.049	    13.766	    15.101	         0	         0	     0.006	    -0.046	
      1825.60032	     -65.572863	       1.430212	    1356404.094	    1356392.022	     0.055	     1.010	     0.102	    -0.045	     0.301	    -0.036	    -2.228	    -0.044	    13.915	    15.261	         0	         0	     0.006	    -0.052	
      1825.60033	     -65.561513	       1.553903	    1356401.067	    1356388.845	     0.067	     1.070	     0.102	    -0.045	     0.301	    -0.035	    -2.228	    -0.021	    14.068	    15.422	         0	         0	     0.006	    -0.054	
      1825.60034	     -65.550055	       1.677482	    1356398.012	    1356385.635	     0.091	     1.110	     0.103	    -0.045	     0.301	    -0.037	    -2.228	    -0.025	    14.226	    15.577	         0	         0	     0.006	    -0.055	
      1825.60035	     -65.538490	       1.800948	    1356394.928	    1356382.380	     0.065	     1.020	     0.103	    -0.045	     0.301	    -0.033	    -2.228	    -0.033	    14.380	    15.733	         0	         0	     0.006	    -0.053	
      1825.60037	     -65.526818	       1.924301	    1356391.816	    1356379.143	     0.075	     1.130	     0.104	    -0.045	     0.301	    -0.036	    -2.228	    -0.028	    14.530	    15.889	         0	         0	     0.006	    -0.056	
      1825.60038	     -65.515039	       2.047539	    1356388.675	    1356375.832	     0.059	     0.900	     0.105	    -0.045	     0.301	    -0.033	    -2.228	    -0.032	    14.670	    16.035	         0	         0	     0.006	    -0.049	
      1825.60039	     -65.503152	       2.170662	    1356385.505	    1356372.548	     0.044	     1.080	     0.106	    -0.045	     0.301	    -0.037	    -2.228	    -0.024	    14.802	    16.165	         0	         0	     0.006	    -0.055	
      1825.60040	     -65.491159	       2.293668	    1356382.308	    1356369.208	     0.049	     1.090	     0.107	    -0.045	     0.301	    -0.034	    -2.228	    -0.027	    14.921	    16.280	         0	         0	     0.006	    -0.056	
      1825.60041	     -65.479059	       2.416558	    1356379.081	    1356365.882	     0.035	     1.240	     0.108	    -0.045	     0.301	    -0.037	    -2.228	    -0.042	    15.021	    16.386	         0	         0	     0.006	    -0.061	
      1825.60042	     -65.466853	       2.539330	    1356375.826	    1356362.534	     0.066	     0.950	     0.109	    -0.045	     0.301	    -0.035	    -2.228	    -0.030	    15.110	    16.485	         0	         0	     0.006	    -0.049	
      1825.60044	     -65.454540	       2.661982	    1356372.543	    1356359.200	     0.039	     1.060	     0.110	    -0.045	     0.301	    -0.036	    -2.228	    -0.036	    15.187	    16.568	         0	         0	     0.006	    -0.052	
      1825.60045	     -65.442121	       2.784515	    1356369.231	    1356355.802	     0.060	     0.860	     0.111	    -0.045	     0.301	    -0.037	    -2.228	    -0.027	    15.246	    16.620	         0	         0	     0.006	    -0.046	
      1825.60046	     -65.429596	       2.906928	    1356365.891	    1356352.412	     0.064	     0.590	     0.112	    -0.045	     0.301	    -0.037	    -2.228	    -0.034	    15.291	    16.657	         0	         0	     0.006	    -0.038	
      1825.60047	     -65.416965	       3.029219	    1356362.522	    1356349.034	     0.058	     1.090	     0.112	    -0.045	     0.301	    -0.038	    -2.228	    -0.029	    15.319	    16.695	         0	         0	     0.006	    -0.052	
      1825.60048	     -65.404228	       3.151388	    1356359.125	    1356345.614	     0.060	     0.870	     0.113	    -0.045	     0.301	    -0.038	    -2.228	    -0.034	    15.335	    16.722	         0	         0	     0.006	    -0.043	
      1825.60050	     -65.391386	       3.273434	    1356355.699	    1356342.184	     0.060	     1.050	     0.114	    -0.045	     0.301	    -0.038	    -2.228	    -0.042	    15.342	    16.720	         0	         0	     0.006	    -0.048	
      1825.60051	     -65.378439	       3.395356	    1356352.245	    1356338.755	     0.053	     1.000	     0.115	    -0.045	     0.301	    -0.039	    -2.228	    -0.034	    15.328	    16.699	         0	         0	     0.006	    -0.047	
      1825.60052	     -65.365386	       3.517153	    1356348.762	    1356335.281	     0.073	     0.910	     0.115	    -0.045	     0.301	    -0.038	    -2.228	    -0.036	    15.301	    16.675	        64	         0	     0.006	    -0.043	
      1825.60053	     -65.352228	       3.638826	    1356345.252	    1356331.834	     0.048	     0.900	     0.115	    -0.045	     0.301	    -0.039	    -2.228	    -0.028	    15.257	    16.645	         0	         0	     0.006	    -0.043	
      1825.60054	     -65.338966	       3.760371	    1356341.712	    1356328.330	     0.062	     0.850	     0.116	    -0.046	     0.301	    -0.039	    -2.228	    -0.021	    15.214	    16.607	        64	         0	     0.006	    -0.042	
      1825.60055	     -65.325598	       3.881790	    1356338.145	    1356324.785	     0.071	     1.020	     0.117	    -0.046	     0.301	    -0.040	    -2.228	    -0.031	    15.178	    16.575	        64	         0	     0.006	    -0.048	
      1825.60057	     -65.312127	       4.003081	    1356334.549	    1356321.196	     0.060	     0.720	     0.117	    -0.046	     0.301	    -0.039	    -2.228	    -0.029	    15.152	    16.553	        64	         0	     0.006	    -0.037	
      1825.60058	     -65.298550	       4.124243	    1356330.925	    1356317.590	     0.064	     0.880	     0.118	    -0.046	     0.301	    -0.039	    -2.228	    -0.031	    15.136	    16.536	         0	         0	     0.006	    -0.043	
      1825.60059	     -65.284870	       4.245276	    1356327.272	    1356313.920	     0.085	     1.080	     0.119	    -0.046	     0.301	    -0.039	    -2.228	    -0.036	    15.137	    16.534	         0	         0	     0.006	    -0.050	
      1825.60060	     -65.271085	       4.366179	    1356323.591	    1356310.244	     0.052	     0.730	     0.119	    -0.046	     0.301	    -0.038	    -2.228	    -0.041	    15.159	    16.553	         0	         0	     0.006	    -0.038	
      1825.60061	     -65.257197	       4.486950	    1356319.882	    1356306.494	     0.059	     0.980	     0.119	    -0.046	     0.301	    -0.039	    -2.228	    -0.027	    15.194	    16.588	         0	         0	     0.006	    -0.045	
      1825.60063	     -65.243205	       4.607590	    1356316.144	    1356302.698	     0.066	     0.810	     0.120	    -0.046	     0.301	    -0.038	    -2.228	    -0.046	    15.229	    16.629	         0	         0	     0.006	    -0.037	
      1825.60064	     -65.229110	       4.728098	    1356312.379	    1356298.907	     0.089	     1.000	     0.121	    -0.046	     0.301	    -0.038	    -2.228	    -0.032	    15.262	    16.667	         0	         0	     0.006	    -0.043	
