 Satellite:           jason
 Date of parsing:     04-May-2015, 22:36:17

            jday	            glat	            glon	        hsat	        ralt	    stdalt	       swh	     otide	     etide	      invb	     wtrop	     dtrop	     ionos	      mssh	      geoh	    iflags	    oflags	     ptide	       emb
      1828.91762	       66.118136	       46.843299	 1353753.949	 1299999.999	    -0.001	     0.000	    32.767	    -0.048	     0.192	     0.000	    -2.253	    32.767	     6.631	     6.484	       202	        30	    -0.003	    -0.012
      1828.91764	       66.115493	       46.972653	 1353753.544	 1299999.999	    -0.001	     2.140	    32.767	    -0.048	     0.192	     0.000	    -2.253	    32.767	     6.542	     6.380	       202	        30	    -0.003	    -0.079
      1828.91765	       66.112735	       47.101980	 1353753.112	 1299999.999	    -0.001	   327.670	    32.767	    -0.047	     0.193	     0.000	    -2.253	    32.767	     6.488	     6.314	       200	        30	    -0.003	    32.767
      1828.91766	       66.109862	       47.231276	 1353752.654	 1299999.999	    -0.001	   327.670	    32.767	    -0.047	     0.197	     0.000	    -2.252	    32.767	     6.466	     6.285	       200	        30	    -0.003	    32.767
      1828.91767	       66.106874	       47.360542	 1353752.169	 1299999.999	    -0.001	    16.750	    32.767	    -0.047	     0.200	     0.000	    -2.251	    32.767	     6.473	     6.286	       202	        30	    -0.003	    -0.359
      1828.91768	       66.103770	       47.489776	 1353751.657	 1299999.999	    -0.001	   327.670	    32.767	    -0.047	     0.202	     0.000	    -2.251	    32.767	     6.503	     6.313	       200	        30	    -0.003	    32.767
      1828.91770	       66.100551	       47.618976	 1353751.119	 1299999.999	    -0.001	   327.670	    32.767	    -0.047	     0.194	     0.000	    -2.253	    32.767	     6.551	     6.364	       200	        30	    -0.003	    32.767
      1828.91771	       66.097217	       47.748143	 1353750.554	 1299999.999	    -0.001	   327.670	    32.767	    -0.047	     0.195	     0.000	    -2.252	    32.767	     6.613	     6.425	       200	        30	    -0.003	    32.767
      1828.91772	       66.093767	       47.877273	 1353749.963	 1299999.999	    -0.001	   327.670	    32.767	    -0.047	     0.196	     0.000	    -2.252	    32.767	     6.683	     6.482	       200	        30	    -0.003	    32.767
      1828.91774	       66.087491	       48.101872	 1353748.870	 1299999.999	    -0.001	   327.670	    32.767	    -0.047	     0.209	     0.000	    -2.249	    32.767	     6.806	     6.563	       200	        30	    -0.003	    32.767
      1828.91775	       66.083727	       48.230899	 1353748.206	 1299999.999	    -0.001	   327.670	    32.767	    -0.047	     0.210	     0.000	    -2.249	    32.767	     6.869	     6.597	       200	        30	    -0.003	    32.767
      1828.91776	       66.079848	       48.359886	 1353747.515	 1299999.999	    -0.001	    22.330	    32.767	    -0.047	     0.206	     0.000	    -2.250	    32.767	     6.924	     6.635	       202	        30	    -0.003	    -0.358
      1828.91777	       66.075853	       48.488832	 1353746.798	 1299999.999	    -0.001	   327.670	    32.767	    -0.047	     0.213	     0.000	    -2.248	    32.767	     6.963	     6.697	       200	        30	    -0.003	    32.767
      1828.91780	       66.066894	       48.765429	 1353745.169	 1299999.999	    -0.001	   327.670	    32.767	    -0.046	     0.228	     0.000	    -2.245	    32.767	     6.995	     6.880	       200	        30	    -0.003	    32.767
      1828.91781	       66.062538	       48.894238	 1353744.368	 1299999.999	    -0.001	   327.670	    32.767	    -0.046	     0.214	     0.000	    -2.248	    32.767	     6.981	     6.915	       200	        30	    -0.003	    32.767
      1828.91782	       66.058069	       49.023000	 1353743.540	 1299999.999	    -0.001	   327.670	    32.767	    -0.046	     0.213	     0.000	    -2.248	    32.767	     6.946	     6.884	       200	        30	    -0.003	    32.767
      1828.91789	       66.030277	       49.759189	 1353738.292	 1299999.999	    -0.001	    21.040	    32.767	    -0.046	     0.213	     0.000	    -2.248	    32.767	     6.387	     6.277	       202	        30	    -0.003	    -0.355
      1828.91790	       66.025038	       49.887611	 1353737.286	 1299999.999	    -0.001	     8.620	    32.767	    -0.046	     0.215	     0.000	    -2.248	    32.767	     6.236	     6.130	       202	        30	    -0.003	    -0.292
      1828.91791	       66.019685	       50.015978	 1353736.254	 1299999.999	    -0.001	   327.670	    32.767	    -0.045	     0.218	     0.000	    -2.247	    32.767	     6.072	     5.960	       200	        30	    -0.003	    32.767
      1828.91793	       66.014218	       50.144289	 1353735.194	 1299999.999	    -0.001	   327.670	    32.767	    -0.045	     0.215	     0.000	    -2.248	    32.767	     5.899	     5.774	       200	        30	    -0.003	    32.767
      1828.91795	       66.002677	       50.406657	 1353732.945	 1299999.999	    -0.001	   327.670	    32.767	    -0.045	     0.215	     0.000	    -2.248	    32.767	     5.518	     5.316	       200	        30	    -0.003	    32.767
      1828.91796	       65.996864	       50.534790	 1353731.805	 1299999.999	    -0.001	   327.670	    32.767	    -0.045	     0.212	     0.000	    -2.248	    32.767	     5.321	     5.065	       200	        30	    -0.003	    32.767
      1828.91797	       65.990936	       50.662861	 1353730.639	 1299999.999	    -0.001	   327.670	    32.767	    -0.045	     0.211	     0.000	    -2.249	    32.767	     5.122	     4.834	       200	        30	    -0.003	    32.767
      1828.91799	       65.984895	       50.790871	 1353729.446	 1299999.999	    -0.001	   327.670	    32.767	    -0.045	     0.209	     0.000	    -2.249	    32.767	     4.918	     4.620	       200	        30	    -0.003	    32.767
      1828.91800	       65.978741	       50.918818	 1353728.227	 1299999.999	    -0.001	   327.670	    32.767	    -0.045	     0.211	     0.000	    -2.249	    32.767	     4.714	     4.398	       200	        30	    -0.003	    32.767
      1828.91801	       65.972473	       51.046701	 1353726.981	 1299999.999	    -0.001	   327.670	    32.767	    -0.045	     0.213	     0.000	    -2.248	    32.767	     4.507	     4.163	       200	        30	    -0.003	    32.767
      1828.91802	       65.966092	       51.174518	 1353725.709	 1299999.999	    -0.001	   327.670	    32.767	    -0.045	     0.214	     0.000	    -2.248	    32.767	     4.301	     3.936	       200	        30	    -0.003	    32.767
      1828.91805	       65.947674	       51.531077	 1353722.016	 1299999.999	    -0.001	   327.670	    32.767	    -0.044	     0.202	     0.000	    -2.251	    32.767	     3.738	     3.482	       200	        30	    -0.003	    32.767
      1828.91807	       65.940864	       51.658636	 1353720.643	 1299999.999	    -0.001	   327.670	    32.767	    -0.044	     0.200	     0.000	    -2.251	    32.767	     3.543	     3.342	       200	        30	    -0.003	    32.767
      1828.91808	       65.933940	       51.786125	 1353719.244	 1299999.999	    -0.001	   327.670	    32.767	    -0.044	     0.188	     0.000	    -2.254	    32.767	     3.353	     3.187	       200	        30	    -0.003	    32.767
      1828.91810	       65.923504	       51.974373	 1353717.129	 1299999.999	    -0.001	    13.260	    32.767	    -0.044	     0.179	     0.000	    -2.256	    32.767	     3.083	     2.929	       202	        30	    -0.003	    -0.308
      1828.91812	       65.906277	       52.275550	 1353713.620	 1299999.999	    -0.001	   327.670	    32.767	    -0.044	     0.181	     0.000	    -2.256	    32.767	     2.684	     2.505	       200	        30	    -0.003	    32.767
      1828.91814	       65.898809	       52.402681	 1353712.092	 1299999.999	    -0.001	   327.670	    32.767	    -0.044	     0.176	     0.000	    -2.257	    32.767	     2.532	     2.348	       200	        30	    -0.003	    32.767
      1828.91815	       65.891228	       52.529735	 1353710.539	 1299999.999	    -0.001	   327.670	    32.767	    -0.044	     0.171	     0.000	    -2.258	    32.767	     2.387	     2.201	       200	        30	    -0.003	    32.767
      1828.91816	       65.883535	       52.656711	 1353708.959	 1299999.999	    -0.001	     4.270	    32.767	    -0.043	     0.170	     0.000	    -2.258	    32.767	     2.251	     2.066	       202	        30	    -0.003	    -0.157
      1828.91818	       65.867976	       52.907829	 1353705.753	 1299999.999	    -0.001	   327.670	    32.767	    -0.043	     0.175	     0.000	    -2.257	    32.767	     2.011	     1.848	       200	        30	    -0.003	    32.767
      1828.91819	       65.859949	       53.034566	 1353704.095	 1299999.999	    -0.001	   327.670	    32.767	    -0.043	     0.182	     0.000	    -2.255	    32.767	     1.904	     1.773	       200	        30	    -0.003	    32.767
      1828.91821	       65.851811	       53.161221	 1353702.410	 1299999.999	    -0.001	   327.670	    32.767	    -0.043	     0.190	     0.000	    -2.254	    32.767	     1.806	     1.711	       200	        30	    -0.003	    32.767
      1828.91822	       65.843561	       53.287792	 1353700.698	 1299999.999	    -0.001	   327.670	    32.767	    -0.043	     0.198	     0.000	    -2.252	    32.767	     1.715	     1.653	       200	        30	    -0.003	    32.767
      1828.91824	       65.829045	       53.506260	 1353697.680	 1299999.999	    -0.001	   327.670	    32.767	    -0.043	     0.209	     0.000	    -2.249	    32.767	     1.574	     1.542	       200	        30	    -0.003	    32.767
      1828.91826	       65.809530	       53.792021	 1353693.607	 1353580.603	     2.201	    24.570	    32.767	    -0.043	     0.207	     0.000	    -2.250	    32.767	     1.409	     1.375	        74	        30	    -0.003	    -0.308
      1828.91830	       65.779300	       54.218311	 1353687.267	 1299999.999	    -0.001	   327.670	    32.767	    -0.042	     0.188	     0.000	    -2.254	    32.767	     1.187	     1.154	       200	        30	    -0.003	    32.767
      1828.91833	       65.759912	       54.482213	 1353683.183	 1299999.999	    -0.001	   327.670	    32.767	    -0.042	     0.176	     0.000	    -2.257	    32.767	     1.053	     0.951	       200	        30	    -0.003	    32.767
      1828.91834	       65.750500	       54.607850	 1353681.196	 1299999.999	    -0.001	   327.670	    32.767	    -0.042	     0.173	     0.000	    -2.257	    32.767	     0.990	     0.863	       200	        30	    -0.003	    32.767
      1828.91835	       65.740978	       54.733391	 1353679.182	 1299999.999	    -0.001	   327.670	    32.767	    -0.042	     0.171	     0.000	    -2.258	    32.767	     0.926	     0.785	       200	        30	    -0.003	    32.767
      1828.91838	       65.721132	       54.990210	 1353674.977	 1299999.999	    -0.001	   327.670	    32.767	    -0.042	     0.168	     0.000	    -2.259	    32.767	     0.795	     0.685	       200	        30	    -0.003	    32.767
      1828.91842	       65.688811	       55.395466	 1353668.101	 1299999.999	    -0.001	   327.670	    32.767	    -0.041	     0.178	     0.000	    -2.256	    32.767	     0.569	     0.761	       200	        30	    -0.003	    32.767
      1828.91843	       65.678598	       55.520387	 1353665.923	 1299999.999	    -0.001	   327.670	    32.767	    -0.041	     0.184	     0.000	    -2.255	    32.767	     0.489	     0.712	       200	        30	    -0.003	    32.767
      1828.91849	       65.625546	       56.147524	 1353654.560	 1299999.999	    -0.001	   327.670	    32.767	    -0.041	     0.194	     0.000	    -2.253	    32.767	    -0.088	     0.054	       200	        30	    -0.003	    32.767
      1828.91851	       65.606584	       56.363483	 1353650.482	 1353568.158	     0.649	    12.700	    32.767	    -0.041	     0.178	     0.000	    -2.256	    32.767	    -0.383	    -0.246	        74	        30	    -0.003	    -0.340
      1828.91852	       65.595526	       56.487584	 1353648.100	 1299999.999	    -0.001	     9.320	    32.767	    -0.040	     0.169	     0.000	    -2.258	    32.767	    -0.575	    -0.431	       202	        30	    -0.003	    -0.268
      1828.91856	       65.555147	       56.929963	 1353639.378	 1299999.999	    -0.001	   327.670	    32.767	    -0.040	     0.156	     0.000	    -2.262	    32.767	    -1.371	    -1.189	       200	        14	    -0.006	    32.767
      1828.91857	       65.543596	       57.053557	 1353636.876	 1299999.999	    -0.001	   327.670	    32.767	    -0.040	     0.166	     0.000	    -2.259	    32.767	    -1.613	    -1.422	       200	        30	    -0.003	    32.767
      1828.91860	       65.520611	       57.295822	 1353631.890	 1299999.999	    -0.001	   327.670	    32.767	    -0.040	     0.188	     0.000	    -2.254	    32.767	    -2.076	    -1.841	       200	        30	    -0.003	    32.767
      1828.91861	       65.508741	       57.419076	 1353629.311	 1299999.999	    -0.001	   327.670	    32.767	    -0.040	     0.199	     0.000	    -2.252	    32.767	    -2.295	    -2.022	       200	        30	    -0.003	    32.767
      1828.91863	       65.483335	       57.678878	 1353623.781	 1299999.999	    -0.001	   327.670	    32.767	    -0.039	     0.212	     0.000	    -2.249	    32.767	    -2.692	    -2.323	       200	        30	    -0.003	    32.767
      1828.91865	       65.461390	       57.899059	 1353618.994	 1353493.005	     0.913	    11.100	    32.767	    -0.039	     0.201	     0.000	    -2.251	    32.767	    -2.932	    -2.515	        74	        30	    -0.003	    -0.299
      1828.91867	       65.448998	       58.021735	 1353616.287	 1299999.999	    -0.001	   327.670	    32.767	    -0.039	     0.194	     0.000	    -2.253	    32.767	    -3.017	    -2.605	       200	        30	    -0.003	    32.767
      1828.91869	       65.427573	       58.231115	 1353611.601	 1299999.999	    -0.001	   327.670	    32.767	    -0.039	     0.182	     0.000	    -2.255	    32.767	    -3.082	    -2.692	       200	        30	    -0.003	    32.767
      1828.91870	       65.414893	       58.353462	 1353608.824	 1299999.999	    -0.001	   327.670	    32.767	    -0.039	     0.175	     0.000	    -2.257	    32.767	    -3.071	    -2.675	       200	        30	    -0.003	    32.767
      1828.91872	       65.393107	       58.561055	 1353604.045	 1299999.999	    -0.001	   327.670	    32.767	    -0.039	     0.194	     0.000	    -2.253	    32.767	    -2.981	    -2.549	       200	        30	    -0.003	    32.767
      1828.91874	       65.366453	       58.810703	 1353598.188	 1299999.999	    -0.001	     0.000	    32.767	    -0.038	     0.236	     0.000	    -2.243	    32.767	    -2.776	    -2.534	       202	        30	    -0.003	    -0.027
      1828.91877	       65.334599	       59.103114	 1353591.173	 1299999.999	    -0.001	   327.670	    32.767	    -0.038	     0.298	     0.000	    -2.229	    32.767	    -2.435	    -2.356	       200	        30	    -0.003	    32.767
      1828.91878	       65.321166	       59.224566	 1353588.210	 1299999.999	    -0.001	   327.670	    32.767	    -0.038	     0.342	     0.000	    -2.219	    32.767	    -2.280	    -2.188	       200	        30	    -0.003	    32.767
      1828.91905	       64.990747	       61.928332	 1353514.518	 1299999.999	    -0.001	   327.670	    32.767	    -0.036	     0.433	     0.000	    -2.198	    32.767	    -3.318	    -2.400	       200	        30	    -0.003	    32.767
      1828.91907	       64.964162	       62.126145	 1353508.527	 1299999.999	    -0.001	   327.670	    32.767	    -0.035	     0.319	     0.000	    -2.224	    32.767	    -3.839	    -3.169	       200	        30	    -0.003	    32.767
      1828.91908	       64.948145	       62.244131	 1353504.914	 1299999.999	    -0.001	   327.670	    32.767	    -0.035	     0.255	     0.000	    -2.239	    32.767	    -4.149	    -3.594	       200	        30	    -0.003	    32.767
      1828.91911	       64.906826	       62.544500	 1353495.579	 1299999.999	    -0.001	   327.670	    32.767	    -0.035	     0.225	     0.000	    -2.246	    32.767	    -4.902	    -4.465	       200	        30	    -0.003	    32.767
      1828.91912	       64.890455	       62.661964	 1353491.875	 1299999.999	    -0.001	   327.670	    32.767	    -0.035	     0.227	     0.000	    -2.245	    32.767	    -5.173	    -4.746	       200	        30	    -0.003	    32.767
      1828.91913	       64.873984	       62.779279	 1353488.146	 1299999.999	    -0.001	   327.670	    32.767	    -0.035	     0.230	     0.000	    -2.245	    32.767	    -5.429	    -4.967	       200	        30	    -0.003	    32.767
      1828.91915	       64.857414	       62.896445	 1353484.391	 1299999.999	    -0.001	   327.670	    32.767	    -0.035	     0.231	     0.000	    -2.244	    32.767	    -5.673	    -5.170	       200	        30	    -0.003	    32.767
      1828.91919	       64.796120	       63.322660	 1353470.474	 1299999.999	    -0.001	   327.670	    32.767	    -0.034	     0.239	     0.000	    -2.242	    32.767	    -6.461	    -5.870	       200	        30	    -0.003	    32.767
      1828.91920	       64.779092	       63.439125	 1353466.600	 1299999.999	    -0.001	   327.670	    32.767	    -0.034	     0.242	     0.000	    -2.242	    32.767	    -6.667	    -6.090	       200	        30	    -0.003	    32.767
      1828.91923	       64.741162	       63.695640	 1353457.960	 1299999.999	    -0.001	   327.670	    32.767	    -0.034	     0.247	     0.000	    -2.241	    32.767	    -7.136	    -6.609	       200	        30	    -0.003	    32.767
      1828.91924	       64.723821	       63.811614	 1353454.005	 1299999.999	    -0.001	   327.670	    32.767	    -0.034	     0.247	     0.000	    -2.241	    32.767	    -7.365	    -6.835	       200	        30	    -0.003	    32.767
      1828.91926	       64.694317	       64.007095	 1353447.269	 1299999.999	    -0.001	   327.670	    32.767	    -0.034	     0.243	     0.000	    -2.242	    32.767	    -7.781	    -7.246	       200	        30	    -0.003	    32.767
      1828.91931	       64.611462	       64.544266	 1353428.304	 1299999.999	    -0.001	   327.670	    32.767	    -0.033	     0.240	     0.000	    -2.242	    32.767	    -9.100	    -8.486	       200	        30	    -0.003	    32.767
      1828.91935	       64.560317	       64.867623	 1353416.562	 1299999.999	    -0.001	   327.670	    32.767	    -0.033	     0.225	     0.000	    -2.246	    32.767	    -9.895	    -9.351	       200	        30	    -0.003	    32.767
      1828.91936	       64.541994	       64.982005	 1353412.349	 1299999.999	    -0.001	   327.670	    32.767	    -0.033	     0.220	     0.000	    -2.247	    32.767	   -10.148	    -9.656	       200	        30	    -0.002	    32.767
      1828.91938	       64.507441	       65.195689	 1353404.396	 1299999.999	    -0.001	   327.670	    32.767	    -0.032	     0.209	     0.000	    -2.249	    32.767	   -10.566	   -10.095	       200	        30	    -0.002	    32.767
      1828.91939	       64.488845	       65.309612	 1353400.111	 1299999.999	    -0.001	   327.670	    32.767	    -0.032	     0.205	     0.000	    -2.250	    32.767	   -10.753	   -10.265	       200	        30	    -0.002	    32.767
      1828.91940	       64.470155	       65.423374	 1353395.800	 1299999.999	    -0.001	   327.670	    32.767	    -0.032	     0.202	     0.000	    -2.251	    32.767	   -10.912	   -10.409	       200	        30	    -0.002	    32.767
      1828.91942	       64.451370	       65.536975	 1353391.465	 1299999.999	    -0.001	   327.670	    32.767	    -0.032	     0.198	     0.000	    -2.252	    32.767	   -11.043	   -10.532	       200	        30	    -0.002	    32.767
      1828.91943	       64.432491	       65.650414	 1353387.104	 1299999.999	    -0.001	   327.670	    32.767	    -0.032	     0.193	     0.000	    -2.253	    32.767	   -11.153	   -10.637	       200	        30	    -0.002	    32.767
      1828.91944	       64.413518	       65.763691	 1353382.718	 1299999.999	    -0.001	     7.630	    32.767	    -0.032	     0.188	     0.000	    -2.254	    32.767	   -11.237	   -10.731	       202	        30	    -0.002	    -0.270
      1828.91945	       64.394451	       65.876806	 1353378.308	 1299999.999	    -0.001	   327.670	    32.767	    -0.032	     0.184	     0.000	    -2.256	    32.767	   -11.305	   -10.816	       200	        14	    -0.005	    32.767
      1828.91946	       64.375290	       65.989758	 1353373.872	 1299999.999	    -0.001	   327.670	    32.767	    -0.032	     0.178	     0.000	    -2.257	    32.767	   -11.358	   -10.888	       200	        30	    -0.002	    32.767
      1828.91947	       64.356036	       66.102546	 1353369.410	 1299999.999	    -0.001	   327.670	    32.767	    -0.032	     0.187	     0.000	    -2.255	    32.767	   -11.403	   -10.949	       200	        30	    -0.002	    32.767
      1828.91949	       64.336688	       66.215170	 1353364.924	 1299999.999	    -0.001	   327.670	    32.767	    -0.031	     0.197	     0.000	    -2.252	    32.767	   -11.443	   -10.998	       200	        30	    -0.002	    32.767
      1828.91950	       64.317248	       66.327630	 1353360.413	 1299999.999	    -0.001	   327.670	    32.767	    -0.031	     0.207	     0.000	    -2.250	    32.767	   -11.481	   -11.042	       200	        30	    -0.002	    32.767
      1828.91953	       64.259264	       66.658960	 1353346.937	 1299999.999	    -0.001	   327.670	    32.767	    -0.031	     0.238	     0.000	    -2.243	    32.767	   -11.621	   -11.215	       200	        30	    -0.002	    32.767
      1828.91954	       64.239458	       66.770766	 1353342.327	 1299999.999	    -0.001	   327.670	    32.767	    -0.031	     0.245	     0.000	    -2.241	    32.767	   -11.683	   -11.271	       200	        30	    -0.002	    32.767
      1828.91961	       64.130919	       67.371639	 1353317.001	 1353162.126	     0.499	    19.850	    32.767	    -0.030	     0.237	     0.000	    -2.243	    32.767	   -12.155	   -11.660	        74	        30	    -0.002	    -0.308
      1828.91966	       64.041645	       67.851640	 1353296.093	 1299999.999	    -0.001	   327.670	    32.767	    -0.030	     0.216	     0.000	    -2.248	    32.767	   -12.626	   -12.399	       200	        30	    -0.002	    32.767
      1828.91967	       64.020862	       67.961640	 1353291.216	 1299999.999	    -0.001	   327.670	    32.767	    -0.030	     0.210	     0.000	    -2.249	    32.767	   -12.740	   -12.570	       200	        30	    -0.002	    32.767
      1828.91968	       63.999988	       68.071472	 1353286.314	 1299999.999	    -0.001	   327.670	    32.767	    -0.029	     0.205	     0.000	    -2.251	    32.767	   -12.856	   -12.701	       200	        30	    -0.002	    32.767
      1828.91970	       63.979025	       68.181132	 1353281.386	 1299999.999	    -0.001	   327.670	    32.767	    -0.029	     0.200	     0.000	    -2.252	    32.767	   -12.975	   -12.797	       200	        30	    -0.002	    32.767
      1828.91971	       63.957973	       68.290622	 1353276.435	 1299999.999	    -0.001	   327.670	    32.767	    -0.029	     0.197	     0.000	    -2.252	    32.767	   -13.098	   -12.861	       200	        30	    -0.002	    32.767
      1828.91973	       63.922739	       68.472466	 1353268.139	 1299999.999	    -0.001	   327.670	    32.767	    -0.029	     0.197	     0.000	    -2.252	    32.767	   -13.313	   -12.956	       200	        30	    -0.002	    32.767
      1828.91974	       63.901450	       68.581500	 1353263.121	 1299999.999	    -0.001	   327.670	    32.767	    -0.029	     0.196	     0.000	    -2.252	    32.767	   -13.449	   -13.062	       200	        30	    -0.002	    32.767
      1828.91977	       63.851124	       68.836794	 1353251.245	 1299999.999	    -0.001	   327.670	    32.767	    -0.029	     0.196	     0.000	    -2.253	    32.767	   -13.788	   -13.382	       200	        30	    -0.002	    32.767
      1828.91978	       63.829539	       68.945252	 1353246.145	 1299999.999	    -0.001	     1.810	    32.767	    -0.029	     0.195	     0.000	    -2.253	    32.767	   -13.940	   -13.532	       202	        30	    -0.002	    -0.070
      1828.91979	       63.807867	       69.053537	 1353241.020	 1299999.999	    -0.001	   327.670	    32.767	    -0.028	     0.195	     0.000	    -2.253	    32.767	   -14.095	   -13.709	       200	        30	    -0.002	    32.767
      1828.91980	       63.786108	       69.161649	 1353235.871	 1299999.999	    -0.001	   327.670	    32.767	    -0.028	     0.195	     0.000	    -2.253	    32.767	   -14.252	   -13.904	       200	        30	    -0.002	    32.767
      1828.91981	       63.764261	       69.269588	 1353230.697	 1299999.999	    -0.001	   327.670	    32.767	    -0.028	     0.195	     0.000	    -2.253	    32.767	   -14.410	   -14.103	       202	        30	    -0.002	    32.767
      1828.91982	       63.742327	       69.377353	 1353225.499	 1353158.309	     0.316	     5.610	    32.767	    -0.028	     0.194	     0.000	    -2.253	     0.122	   -14.567	   -14.290	        74	        30	    -0.002	    -0.210
      1828.91984	       63.720306	       69.484945	 1353220.276	 1353149.533	     0.117	     1.910	    32.767	    -0.028	     0.193	     0.000	    -2.253	    -0.035	   -14.722	   -14.472	        66	        30	    -0.002	    -0.072
      1828.91985	       63.698198	       69.592362	 1353215.029	 1299999.999	    -0.001	   327.670	    32.767	    -0.028	     0.192	     0.000	    -2.254	    32.767	   -14.875	   -14.650	       200	        30	    -0.002	    32.767
      1828.91986	       63.676004	       69.699606	 1353209.757	 1299999.999	    -0.001	   327.670	    32.767	    -0.028	     0.189	     0.000	    -2.254	    32.767	   -15.027	   -14.824	       200	        30	    -0.002	    32.767
      1828.91987	       63.653724	       69.806675	 1353204.461	 1299999.999	    -0.001	   327.670	    32.767	    -0.028	     0.185	     0.000	    -2.255	    32.767	   -15.177	   -15.003	       200	        30	    -0.002	    32.767
      1828.91988	       63.631357	       69.913569	 1353199.140	 1299999.999	    -0.001	   327.670	    32.767	    -0.027	     0.179	     0.000	    -2.257	    32.767	   -15.325	   -15.198	       200	        30	    -0.002	    32.767
      1828.91990	       63.608905	       70.020288	 1353193.795	 1299999.999	    -0.001	   327.670	    32.767	    -0.027	     0.174	     0.000	    -2.258	    32.767	   -15.475	   -15.404	       200	        30	    -0.002	    32.767
      1828.91991	       63.586368	       70.126832	 1353188.426	 1299999.999	    -0.001	   327.670	    32.767	    -0.027	     0.169	     0.000	    -2.259	    32.767	   -15.624	   -15.609	       200	        30	    -0.002	    32.767
      1828.91992	       63.563745	       70.233201	 1353183.032	 1299999.999	    -0.001	   327.670	    32.767	    -0.027	     0.165	     0.000	    -2.260	    32.767	   -15.775	   -15.799	       200	        30	    -0.002	    32.767
      1828.91993	       63.541037	       70.339394	 1353177.613	 1299999.999	    -0.001	   327.670	    32.767	    -0.027	     0.162	     0.000	    -2.260	    32.767	   -15.929	   -15.955	       200	        30	    -0.002	    32.767
      1828.91994	       63.518243	       70.445412	 1353172.171	 1299999.999	    -0.001	   327.670	    32.767	    -0.027	     0.160	     0.000	    -2.261	    32.767	   -16.087	   -16.076	       200	        30	    -0.002	    32.767
