 Satellite:           jason
 Date of parsing:     04-May-2015, 22:36:23

            jday	            glat	            glon	        hsat	        ralt	    stdalt	       swh	     otide	     etide	      invb	     wtrop	     dtrop	     ionos	      mssh	      geoh	    iflags	    oflags	     ptide	       emb
      1832.70421	      -66.133527	      291.030799	 1356475.899	 1356469.447	     0.066	     1.350	     0.541	    -0.071	     0.286	    -0.032	    -2.230	    -0.069	     7.972	     9.208	         0	         2	    -0.001	    -0.055
      1832.70423	      -66.131786	      291.160233	 1356475.189	 1356468.653	     0.053	     1.080	     0.542	    -0.071	     0.286	    -0.033	    -2.230	    -0.077	     8.031	     9.297	         0	         2	    -0.001	    -0.045
      1832.70424	      -66.129929	      291.289648	 1356474.450	 1356467.843	     0.112	     1.330	     0.544	    -0.071	     0.282	    -0.030	    -2.231	    -0.069	     8.128	     9.421	         0	         2	    -0.001	    -0.053
      1832.70425	      -66.127958	      291.419043	 1356473.682	 1356466.892	     0.097	     1.150	     0.545	    -0.071	     0.282	    -0.029	    -2.231	    -0.075	     8.278	     9.595	         0	         2	    -0.001	    -0.046
      1832.70426	      -66.125870	      291.548416	 1356472.884	 1356465.952	     0.067	     1.200	     0.546	    -0.071	     0.281	    -0.025	    -2.231	    -0.065	     8.458	     9.800	         0	         2	    -0.001	    -0.048
      1832.70427	      -66.123668	      291.677767	 1356472.058	 1356465.026	     0.076	     1.260	     0.546	    -0.071	     0.295	    -0.024	    -2.228	    -0.047	     8.644	    10.017	         0	         2	    -0.001	    -0.050
      1832.70428	      -66.121350	      291.807094	 1356471.203	 1356463.930	     0.050	     1.370	     0.547	    -0.071	     0.305	    -0.021	    -2.226	    -0.047	     8.822	    10.233	         0	         2	    -0.001	    -0.053
      1832.70430	      -66.118917	      291.936397	 1356470.319	 1356462.855	     0.094	     1.390	     0.548	    -0.071	     0.315	    -0.024	    -2.224	    -0.063	     8.997	    10.440	         0	         2	    -0.001	    -0.053
      1832.70431	      -66.116368	      292.065673	 1356469.406	 1299999.999	    -0.001	    14.510	     0.549	    -0.071	     0.312	    -0.028	    -2.224	    32.767	     9.147	    10.632	       202	         2	    -0.001	    -0.359
      1832.70432	      -66.113705	      292.194921	 1356468.464	 1299999.999	    -0.001	   327.670	     0.551	    -0.071	     0.325	    -0.035	    -2.221	    32.767	     9.286	    10.815	       202	        10	    -0.001	    32.767
      1832.70433	      -66.110926	      292.324141	 1356467.492	 1356460.133	     0.140	     2.200	     0.552	    -0.071	     0.338	    -0.044	    -2.218	     0.018	     9.452	    11.002	        72	        10	    -0.001	    -0.083
      1832.70434	      -66.108032	      292.453332	 1356466.492	 1356462.657	     1.062	    11.260	     0.553	    -0.070	     0.351	    -0.052	    -2.215	     0.071	     9.636	    11.198	        66	        10	    -0.001	    -0.348
      1832.70436	      -66.105023	      292.582491	 1356465.463	 1356459.785	     0.533	    11.860	     0.555	    -0.070	     0.326	    -0.060	    -2.221	    -0.668	     9.812	    11.401	        74	        10	    -0.001	    -0.359
      1832.70437	      -66.101898	      292.711618	 1356464.405	 1299999.999	    -0.001	   327.670	     0.557	    -0.070	     0.314	    -0.066	    -2.224	    32.767	    10.042	    11.606	       200	        10	    -0.001	    32.767
      1832.70438	      -66.098659	      292.840712	 1356463.317	 1299999.999	    -0.001	   327.670	     0.559	    -0.070	     0.339	    -0.069	    -2.218	    32.767	    10.251	    11.805	       200	        10	    -0.001	    32.767
      1832.70439	      -66.095305	      292.969772	 1356462.201	 1299999.999	    -0.001	   327.670	     0.561	    -0.070	     0.326	    -0.061	    -2.221	    32.767	    10.400	    11.992	       200	        10	    -0.001	    32.767
      1832.70440	      -66.091836	      293.098795	 1356461.056	 1299999.999	    -0.001	   327.670	     0.563	    -0.070	     0.314	    -0.066	    -2.224	    32.767	    10.594	    12.174	       200	        10	    -0.001	    32.767
      1832.70457	      -66.032090	      294.879130	 1356442.243	 1299999.999	    -0.001	   327.670	    32.767	    -0.069	     0.615	    -0.037	    -2.155	    32.767	    12.579	    14.968	       202	        14	     0.000	    32.767
      1832.70461	      -66.011730	      295.369334	 1356436.068	 1299999.999	    -0.001	   327.670	    32.767	    -0.069	     0.147	    -0.046	    -2.262	    32.767	    13.093	    15.731	       200	        14	    -0.001	    32.767
      1832.70462	      -66.006128	      295.497476	 1356434.383	 1299999.999	    -0.001	   327.670	    32.767	    -0.069	     0.147	    -0.029	    -2.262	    32.767	    13.286	    15.918	       200	        14	    -0.001	    32.767
      1832.70463	      -66.000412	      295.625559	 1356432.669	 1299999.999	    -0.001	   327.670	    32.767	    -0.069	     1.286	    -0.012	    -2.002	    32.767	    13.475	    16.101	       200	        14	     0.000	    32.767
      1832.70465	      -65.994583	      295.753582	 1356430.926	 1299999.999	    -0.001	   327.670	    32.767	    -0.069	     1.433	    -0.002	    -1.968	    32.767	    13.690	    16.276	       200	        14	     0.000	    32.767
      1832.70480	      -65.906855	      297.440380	 1356405.157	 1299999.999	    -0.001	   327.670	    32.767	    -0.068	     0.450	    -0.018	    -2.193	    32.767	    16.245	    17.216	       200	        14	     0.000	    32.767
      1832.70483	      -65.888191	      297.755631	 1356399.757	 1299999.999	    -0.001	   327.670	    32.767	    -0.068	     0.181	     0.000	    -2.254	    32.767	    16.100	    17.090	       200	        14	     0.000	    32.767
      1832.70486	      -65.872671	      298.008970	 1356395.283	 1356340.909	     0.399	     8.040	    32.767	    -0.068	     0.190	     0.000	    -2.252	    32.767	    15.696	    16.937	        74	        14	     0.000	    -0.278
      1832.70487	      -65.864734	      298.135671	 1356393.000	 1356342.392	     0.124	     5.580	    32.767	    -0.068	     0.195	     0.000	    -2.251	    -0.156	    15.584	    16.844	        64	        14	     0.000	    -0.209
      1832.70488	      -65.856685	      298.262290	 1356390.689	 1356342.294	     0.150	     5.700	    32.767	    -0.068	     0.200	     0.000	    -2.250	    -0.092	    15.396	    16.746	        66	        14	     0.000	    -0.202
      1832.70489	      -65.848525	      298.388827	 1356388.348	 1299999.999	    -0.001	     3.970	    32.767	    -0.068	     0.203	    -0.011	    -2.249	    32.767	    15.222	    16.641	       202	        14	     0.000	    -0.142
      1832.70490	      -65.840253	      298.515281	 1356385.979	 1356340.557	     0.110	     4.040	    32.767	    -0.068	     0.228	    -0.022	    -2.243	    -0.355	    15.112	    16.530	        74	        14	     0.000	    -0.144
      1832.70491	      -65.831870	      298.641650	 1356383.581	 1299999.999	    -0.001	   327.670	    32.767	    -0.068	     0.255	    -0.041	    -2.237	    32.767	    15.015	    16.417	       200	        14	     0.000	    32.767
      1832.70493	      -65.823376	      298.767933	 1356381.154	 1299999.999	    -0.001	     0.620	    32.767	    -0.068	     0.282	    -0.052	    -2.231	    32.767	    14.934	    16.305	       202	        14	     0.000	    -0.026
      1832.70494	      -65.814771	      298.894130	 1356378.698	 1299999.999	    -0.001	   327.670	    32.767	    -0.068	     0.309	    -0.056	    -2.225	    32.767	    14.886	    16.193	       200	        14	     0.000	    32.767
      1832.70495	      -65.806054	      299.020240	 1356376.214	 1299999.999	    -0.001	     1.290	    32.767	    -0.068	     0.336	    -0.057	    -2.219	    32.767	    14.881	    16.082	       202	        14	     0.000	    -0.051
      1832.70496	      -65.797227	      299.146260	 1356373.701	 1356361.045	     0.071	     2.330	    32.767	    -0.067	     0.363	    -0.057	    -2.213	    -0.509	    14.814	    15.977	        66	        14	     0.000	    -0.085
      1832.70497	      -65.788289	      299.272191	 1356371.159	 1299999.999	    -0.001	   327.670	    32.767	    -0.067	     0.369	    -0.057	    -2.211	    32.767	    14.712	    15.878	       200	        14	     0.000	    32.767
      1832.70499	      -65.779240	      299.398031	 1356368.589	 1299999.999	    -0.001	   327.670	    32.767	    -0.067	     0.358	    -0.062	    -2.214	    32.767	    14.623	    15.784	       200	        14	     0.000	    32.767
      1832.70500	      -65.770081	      299.523780	 1356365.990	 1299999.999	    -0.001	   327.670	    32.767	    -0.067	     0.350	    -0.068	    -2.216	    32.767	    14.563	    15.702	       200	        14	     0.000	    32.767
      1832.70501	      -65.760812	      299.649436	 1356363.362	 1299999.999	    -0.001	   327.670	    32.767	    -0.067	     0.342	    -0.072	    -2.217	    32.767	    14.528	    15.630	       200	        14	     0.000	    32.767
      1832.70502	      -65.751432	      299.774998	 1356360.705	 1299999.999	    -0.001	   327.670	    32.767	    -0.067	     0.336	    -0.077	    -2.219	    32.767	    14.492	    15.565	       200	        14	     0.000	    32.767
      1832.70503	      -65.741942	      299.900465	 1356358.020	 1299999.999	    -0.001	   327.670	    32.767	    -0.067	     0.331	    -0.076	    -2.220	    32.767	    14.420	    15.515	       200	        14	     0.000	    32.767
      1832.70504	      -65.732342	      300.025837	 1356355.306	 1299999.999	    -0.001	   327.670	     0.424	    -0.067	     0.327	    -0.075	    -2.221	    32.767	    14.379	    15.484	       200	        14	     0.000	    32.767
      1832.70506	      -65.722632	      300.151112	 1356352.563	 1299999.999	    -0.001	   327.670	     0.422	    -0.067	     0.323	    -0.074	    -2.222	    32.767	    14.390	    15.465	       200	        14	     0.000	    32.767
      1832.70507	      -65.712813	      300.276289	 1356349.792	 1299999.999	    -0.001	   327.670	     0.422	    -0.067	     0.318	    -0.072	    -2.223	    32.767	    14.428	    15.460	       200	        14	     0.000	    32.767
      1832.70508	      -65.702884	      300.401368	 1356346.992	 1299999.999	    -0.001	   327.670	     0.422	    -0.067	     0.313	    -0.069	    -2.224	    32.767	    14.472	    15.469	       200	         6	     0.000	    32.767
      1832.70509	      -65.692845	      300.526347	 1356344.164	 1299999.999	    -0.001	   327.670	     0.422	    -0.067	     0.307	    -0.068	    -2.225	    32.767	    14.533	    15.496	       200	         6	     0.000	    32.767
      1832.70510	      -65.682697	      300.651226	 1356341.306	 1299999.999	    -0.001	   327.670	     0.422	    -0.067	     0.300	    -0.068	    -2.227	    32.767	    14.573	    15.537	       200	         6	     0.000	    32.767
      1832.70512	      -65.672440	      300.776003	 1356338.421	 1299999.999	    -0.001	   327.670	     0.421	    -0.067	     0.294	    -0.069	    -2.228	    32.767	    14.589	    15.585	       200	         6	     0.000	    32.767
      1832.70513	      -65.662074	      300.900677	 1356335.506	 1299999.999	    -0.001	   327.670	     0.421	    -0.067	     0.297	    -0.071	    -2.228	    32.767	    14.666	    15.631	       200	         2	     0.000	    32.767
      1832.70514	      -65.651599	      301.025248	 1356332.563	 1299999.999	    -0.001	   327.670	     0.420	    -0.067	     0.301	    -0.071	    -2.227	    32.767	    14.625	    15.670	       200	         2	     0.000	    32.767
      1832.70515	      -65.641015	      301.149715	 1356329.591	 1299999.999	    -0.001	   327.670	     0.420	    -0.067	     0.305	    -0.073	    -2.226	    32.767	    14.576	    15.714	       200	         2	     0.000	    32.767
      1832.70516	      -65.630323	      301.274076	 1356326.591	 1299999.999	    -0.001	   327.670	     0.419	    -0.066	     0.308	    -0.073	    -2.225	    32.767	    14.620	    15.758	       200	         2	     0.000	    32.767
      1832.70517	      -65.619522	      301.398331	 1356323.562	 1299999.999	    -0.001	   327.670	     0.419	    -0.066	     0.311	    -0.073	    -2.224	    32.767	    14.576	    15.780	       200	         2	     0.000	    32.767
      1832.70519	      -65.608613	      301.522479	 1356320.505	 1299999.999	    -0.001	   327.670	     0.418	    -0.066	     0.313	    -0.073	    -2.224	    32.767	    14.562	    15.785	       200	         2	     0.000	    32.767
      1832.70520	      -65.597595	      301.646519	 1356317.419	 1299999.999	    -0.001	   327.670	     0.417	    -0.066	     0.315	    -0.074	    -2.224	    32.767	    14.561	    15.797	       200	         2	     0.000	    32.767
      1832.70521	      -65.586470	      301.770450	 1356314.304	 1299999.999	    -0.001	   327.670	     0.417	    -0.066	     0.318	    -0.074	    -2.223	    32.767	    14.552	    15.836	       200	         2	     0.000	    32.767
      1832.70522	      -65.575236	      301.894270	 1356311.161	 1299999.999	    -0.001	   327.670	     0.416	    -0.066	     0.321	    -0.075	    -2.222	    32.767	    14.531	    15.896	       200	         2	     0.000	    32.767
      1832.70523	      -65.563895	      302.017980	 1356307.990	 1299999.999	    -0.001	   327.670	     0.416	    -0.066	     0.326	    -0.076	    -2.221	    32.767	    14.555	    15.967	       200	         2	     0.000	    32.767
      1832.70524	      -65.552446	      302.141578	 1356304.790	 1299999.999	    -0.001	   327.670	     0.415	    -0.066	     0.330	    -0.076	    -2.220	    32.767	    14.582	    16.039	       200	         2	     0.000	    32.767
      1832.70526	      -65.540890	      302.265064	 1356301.561	 1299999.999	    -0.001	   327.670	     0.415	    -0.066	     0.335	    -0.074	    -2.219	    32.767	    14.654	    16.106	       200	         2	     0.000	    32.767
      1832.70527	      -65.529226	      302.388435	 1356298.304	 1299999.999	    -0.001	   327.670	     0.415	    -0.066	     0.341	    -0.075	    -2.218	    32.767	    14.731	    16.174	       202	         2	     0.000	    32.767
      1832.70528	      -65.517455	      302.511693	 1356295.018	 1299999.999	    -0.001	   327.670	     0.414	    -0.066	     0.344	    -0.073	    -2.217	    32.767	    14.823	    16.257	       200	         2	     0.000	    32.767
      1832.70529	      -65.505578	      302.634835	 1356291.704	 1299999.999	    -0.001	   327.670	     0.414	    -0.066	     0.347	    -0.072	    -2.216	    32.767	    14.951	    16.360	       200	         2	     0.000	    32.767
      1832.70530	      -65.493593	      302.757861	 1356288.362	 1299999.999	    -0.001	   327.670	     0.414	    -0.066	     0.351	    -0.069	    -2.215	    32.767	    15.080	    16.472	       200	         2	     0.000	    32.767
      1832.70532	      -65.481502	      302.880770	 1356284.991	 1299999.999	    -0.001	   327.670	     0.414	    -0.066	     0.354	    -0.068	    -2.215	    32.767	    15.190	    16.576	       200	         2	     0.000	    32.767
      1832.70533	      -65.469304	      303.003561	 1356281.591	 1299999.999	    -0.001	   327.670	     0.414	    -0.066	     0.358	    -0.065	    -2.214	    32.767	    15.341	    16.675	       200	         2	     0.000	    32.767
      1832.70534	      -65.456999	      303.126233	 1356278.163	 1299999.999	    -0.001	   327.670	     0.414	    -0.066	     0.361	    -0.064	    -2.213	    32.767	    15.415	    16.783	       200	         2	     0.000	    32.767
      1832.70535	      -65.444589	      303.248785	 1356274.707	 1299999.999	    -0.001	   327.670	     0.414	    -0.066	     0.364	    -0.063	    -2.213	    32.767	    15.556	    16.895	       202	         2	     0.000	    32.767
      1832.70536	      -65.432072	      303.371218	 1356271.222	 1299999.999	    -0.001	   327.670	     0.414	    -0.065	     0.363	    -0.062	    -2.213	    32.767	    15.704	    16.999	       200	         2	     0.000	    32.767
      1832.70537	      -65.419450	      303.493528	 1356267.709	 1299999.999	    -0.001	   327.670	     0.415	    -0.065	     0.363	    -0.061	    -2.213	    32.767	    15.837	    17.105	       200	         2	     0.000	    32.767
      1832.70539	      -65.406722	      303.615717	 1356264.168	 1299999.999	    -0.001	   327.670	     0.415	    -0.065	     0.363	    -0.060	    -2.213	    32.767	    15.941	    17.223	       200	         2	     0.000	    32.767
      1832.70540	      -65.393888	      303.737783	 1356260.598	 1299999.999	    -0.001	   327.670	     0.416	    -0.065	     0.363	    -0.058	    -2.213	    32.767	    16.096	    17.353	       200	         2	     0.000	    32.767
      1832.70541	      -65.380949	      303.859725	 1356257.000	 1299999.999	    -0.001	   327.670	     0.416	    -0.065	     0.364	    -0.056	    -2.213	    32.767	    16.210	    17.485	       200	         2	     0.000	    32.767
      1832.70542	      -65.367905	      303.981542	 1356253.373	 1299999.999	    -0.001	   327.670	     0.417	    -0.065	     0.364	    -0.054	    -2.212	    32.767	    16.317	    17.614	       200	         2	     0.000	    32.767
      1832.70543	      -65.354755	      304.103234	 1356249.718	 1299999.999	    -0.001	   327.670	     0.418	    -0.065	     0.366	    -0.052	    -2.212	    32.767	    16.475	    17.734	       200	         2	     0.000	    32.767
      1832.70545	      -65.341501	      304.224800	 1356246.035	 1299999.999	    -0.001	   327.670	     0.419	    -0.065	     0.367	    -0.051	    -2.212	    32.767	    16.580	    17.844	       200	         2	     0.000	    32.767
      1832.70546	      -65.328142	      304.346238	 1356242.323	 1299999.999	    -0.001	   327.670	     0.420	    -0.065	     0.368	    -0.049	    -2.211	    32.767	    16.684	    17.954	       202	         2	     0.000	    32.767
      1832.70547	      -65.314678	      304.467550	 1356238.583	 1299999.999	    -0.001	   327.670	     0.420	    -0.065	     0.369	    -0.048	    -2.211	    32.767	    16.812	    18.065	       202	         2	     0.000	    32.767
      1832.70548	      -65.301110	      304.588732	 1356234.815	 1356219.419	     0.065	     0.990	     0.421	    -0.065	     0.369	    -0.048	    -2.211	    -0.099	    16.904	    18.152	         2	         2	     0.000	    -0.056
      1832.70549	      -65.287438	      304.709785	 1356231.019	 1356215.524	     0.089	     1.040	     0.421	    -0.065	     0.370	    -0.047	    -2.211	    -0.155	    16.976	    18.206	         2	         2	     0.000	    -0.051
      1832.70550	      -65.273662	      304.830708	 1356227.194	 1299999.999	    -0.001	   327.670	     0.421	    -0.065	     0.370	    -0.046	    -2.211	    32.767	    17.037	    18.240	       200	         2	     0.000	    32.767
      1832.70552	      -65.259781	      304.951500	 1356223.341	 1299999.999	    -0.001	   327.670	     0.421	    -0.065	     0.372	    -0.046	    -2.211	    32.767	    17.061	    18.259	       200	         2	     0.000	    32.767
      1832.70553	      -65.245798	      305.072160	 1356219.460	 1299999.999	    -0.001	   327.670	     0.421	    -0.065	     0.374	    -0.046	    -2.210	    32.767	    17.043	    18.251	       200	         2	     0.000	    32.767
      1832.70554	      -65.231710	      305.192688	 1356215.550	 1299999.999	    -0.001	   327.670	     0.421	    -0.065	     0.376	    -0.045	    -2.210	    32.767	    16.983	    18.213	       200	         2	     0.000	    32.767
      1832.70555	      -65.217519	      305.313082	 1356211.612	 1299999.999	    -0.001	   327.670	     0.421	    -0.064	     0.378	    -0.045	    -2.209	    32.767	    16.868	    18.127	       200	         2	     0.000	    32.767
      1832.70556	      -65.203225	      305.433344	 1356207.647	 1299999.999	    -0.001	   327.670	     0.421	    -0.064	     0.380	    -0.046	    -2.209	    32.767	    16.692	    17.966	       200	         2	     0.000	    32.767
      1832.70558	      -65.188829	      305.553470	 1356203.652	 1299999.999	    -0.001	   327.670	     0.421	    -0.064	     0.382	    -0.047	    -2.208	    32.767	    16.446	    17.721	       202	         2	     0.000	    32.767
      1832.70559	      -65.174329	      305.673461	 1356199.630	 1299999.999	    -0.001	   327.670	     0.420	    -0.064	     0.383	    -0.047	    -2.208	    32.767	    16.147	    17.432	       202	         2	     0.001	    32.767
      1832.70560	      -65.159726	      305.793315	 1356195.580	 1299999.999	    -0.001	   327.670	     0.420	    -0.064	     0.384	    -0.050	    -2.208	    32.767	    15.829	    17.123	       200	         2	     0.001	    32.767
      1832.70561	      -65.145022	      305.913033	 1356191.501	 1299999.999	    -0.001	   327.670	     0.419	    -0.064	     0.384	    -0.051	    -2.208	    32.767	    15.544	    16.795	       200	         2	     0.001	    32.767
      1832.70562	      -65.130214	      306.032614	 1356187.394	 1299999.999	    -0.001	   327.670	     0.418	    -0.064	     0.385	    -0.054	    -2.208	    32.767	    15.241	    16.462	       200	         2	     0.001	    32.767
      1832.70563	      -65.115305	      306.152056	 1356183.259	 1299999.999	    -0.001	   327.670	     0.417	    -0.064	     0.386	    -0.057	    -2.207	    32.767	    14.920	    16.147	       200	         2	     0.001	    32.767
      1832.70565	      -65.100294	      306.271359	 1356179.096	 1299999.999	    -0.001	   327.670	     0.417	    -0.064	     0.387	    -0.058	    -2.207	    32.767	    14.603	    15.844	       200	         2	     0.001	    32.767
      1832.70566	      -65.085181	      306.390523	 1356174.905	 1299999.999	    -0.001	   327.670	     0.416	    -0.064	     0.388	    -0.061	    -2.207	    32.767	    14.288	    15.548	       200	         0	     0.001	    32.767
      1832.70567	      -65.069967	      306.509547	 1356170.686	 1299999.999	    -0.001	   327.670	     0.415	    -0.064	     0.387	    -0.062	    -2.207	    32.767	    14.000	    15.270	       200	         0	     0.001	    32.767
      1832.70568	      -65.054651	      306.628429	 1356166.439	 1299999.999	    -0.001	   327.670	     0.414	    -0.064	     0.387	    -0.064	    -2.207	    32.767	    13.715	    15.004	       200	         0	     0.001	    32.767
      1832.70569	      -65.039234	      306.747170	 1356162.164	 1299999.999	    -0.001	   327.670	     0.413	    -0.064	     0.387	    -0.063	    -2.207	    32.767	    13.427	    14.736	       200	         0	     0.001	    32.767
      1832.70571	      -65.023716	      306.865769	 1356157.860	 1299999.999	    -0.001	   327.670	     0.412	    -0.064	     0.388	    -0.064	    -2.207	    32.767	    13.197	    14.481	       200	         0	     0.001	    32.767
      1832.70572	      -65.008098	      306.984224	 1356153.529	 1299999.999	    -0.001	   327.670	     0.412	    -0.064	     0.388	    -0.062	    -2.207	    32.767	    13.001	    14.260	       200	         0	     0.001	    32.767
      1832.70573	      -64.992378	      307.102536	 1356149.169	 1299999.999	    -0.001	   327.670	     0.411	    -0.064	     0.388	    -0.061	    -2.207	    32.767	    12.773	    14.072	       200	         0	     0.001	    32.767
      1832.70574	      -64.976559	      307.220704	 1356144.782	 1299999.999	    -0.001	   327.670	     0.411	    -0.064	     0.389	    -0.058	    -2.207	    32.767	    12.592	    13.904	       200	         0	     0.001	    32.767
      1832.70575	      -64.960639	      307.338726	 1356140.366	 1299999.999	    -0.001	   327.670	     0.410	    -0.063	     0.389	    -0.058	    -2.207	    32.767	    12.453	    13.751	       200	         0	     0.001	    32.767
      1832.70576	      -64.944619	      307.456604	 1356135.923	 1299999.999	    -0.001	   327.670	     0.409	    -0.063	     0.389	    -0.056	    -2.207	    32.767	    12.250	    13.618	       200	         0	     0.001	    32.767
      1832.70578	      -64.928499	      307.574335	 1356131.452	 1299999.999	    -0.001	   327.670	     0.409	    -0.063	     0.388	    -0.056	    -2.207	    32.767	    12.195	    13.507	       200	         0	     0.001	    32.767
      1832.70579	      -64.912279	      307.691919	 1356126.952	 1299999.999	    -0.001	   327.670	     0.409	    -0.063	     0.389	    -0.055	    -2.207	    32.767	    12.138	    13.420	       200	         0	     0.001	    32.767
      1832.70580	      -64.895960	      307.809355	 1356122.425	 1299999.999	    -0.001	   327.670	     0.408	    -0.063	     0.390	    -0.054	    -2.207	    32.767	    12.037	    13.348	       200	         0	     0.001	    32.767
      1832.70581	      -64.879542	      307.926644	 1356117.870	 1299999.999	    -0.001	   327.670	     0.408	    -0.063	     0.390	    -0.054	    -2.207	    32.767	    12.007	    13.296	       200	         0	     0.001	    32.767
      1832.70582	      -64.863025	      308.043784	 1356113.287	 1299999.999	    -0.001	   327.670	     0.408	    -0.063	     0.390	    -0.055	    -2.207	    32.767	    11.936	    13.272	       200	         0	     0.001	    32.767
      1832.70583	      -64.846409	      308.160775	 1356108.676	 1299999.999	    -0.001	   327.670	     0.408	    -0.063	     0.391	    -0.054	    -2.206	    32.767	    11.893	    13.264	       200	         0	     0.001	    32.767
      1832.70585	      -64.829694	      308.277616	 1356104.037	 1299999.999	    -0.001	   327.670	     0.407	    -0.063	     0.391	    -0.054	    -2.206	    32.767	    11.886	    13.247	       200	         0	     0.001	    32.767
      1832.70586	      -64.812880	      308.394307	 1356099.371	 1299999.999	    -0.001	   327.670	     0.407	    -0.063	     0.391	    -0.054	    -2.206	    32.767	    11.844	    13.225	       200	         0	     0.001	    32.767
      1832.70587	      -64.795969	      308.510847	 1356094.676	 1299999.999	    -0.001	   327.670	     0.407	    -0.063	     0.391	    -0.055	    -2.206	    32.767	    11.840	    13.217	       202	         0	     0.001	    32.767
      1832.70588	      -64.778959	      308.627235	 1356089.954	 1299999.999	    -0.001	   327.670	     0.407	    -0.063	     0.390	    -0.055	    -2.207	    32.767	    11.787	    13.221	       200	         0	     0.001	    32.767
      1832.70589	      -64.761851	      308.743470	 1356085.204	 1299999.999	    -0.001	   327.670	     0.407	    -0.063	     0.390	    -0.056	    -2.207	    32.767	    11.806	    13.228	       200	         0	     0.001	    32.767
      1832.70591	      -64.744646	      308.859554	 1356080.426	 1299999.999	    -0.001	   327.670	     0.407	    -0.063	     0.389	    -0.057	    -2.207	    32.767	    11.847	    13.248	       200	         0	     0.001	    32.767
      1832.70592	      -64.727343	      308.975484	 1356075.620	 1299999.999	    -0.001	   327.670	     0.407	    -0.063	     0.389	    -0.058	    -2.207	    32.767	    11.851	    13.279	       200	         0	     0.001	    32.767
      1832.70593	      -64.709943	      309.091260	 1356070.787	 1299999.999	    -0.001	   327.670	     0.406	    -0.063	     0.389	    -0.059	    -2.207	    32.767	    11.989	    13.305	       200	         0	     0.001	    32.767
