 Satellite:           jason
 Date of parsing:     04-May-2015, 22:36:20

            jday	            glat	            glon	        hsat	        ralt	    stdalt	       swh	     otide	     etide	      invb	     wtrop	     dtrop	     ionos	      mssh	      geoh	    iflags	    oflags	     ptide	       emb
      1832.31383	      -66.134091	       72.763591	 1356406.819	 1356388.343	     0.058	     0.900	     0.092	    -0.068	     0.299	    -0.045	    -2.228	    -0.014	    20.331	    21.574	         0	         0	     0.005	    -0.047
      1832.31385	      -66.132351	       72.893030	 1356406.355	 1356388.074	     0.062	     0.980	     0.091	    -0.068	     0.300	    -0.045	    -2.227	    -0.009	    20.172	    21.419	         0	         0	     0.005	    -0.050
      1832.31386	      -66.130495	       73.022451	 1356405.862	 1356387.720	     0.043	     0.960	     0.090	    -0.068	     0.300	    -0.045	    -2.227	    -0.013	    19.994	    21.240	         0	         0	     0.005	    -0.050
      1832.31387	      -66.128523	       73.151851	 1356405.340	 1356387.401	     0.075	     1.070	     0.088	    -0.068	     0.301	    -0.047	    -2.227	    -0.033	    19.805	    21.041	         0	         0	     0.005	    -0.055
      1832.31388	      -66.126436	       73.281230	 1356404.789	 1356387.066	     0.068	     0.870	     0.086	    -0.068	     0.301	    -0.046	    -2.227	    -0.034	    19.605	    20.843	         0	         0	     0.005	    -0.049
      1832.31389	      -66.124234	       73.410586	 1356404.209	 1356386.652	     0.047	     0.960	     0.085	    -0.068	     0.302	    -0.046	    -2.227	    -0.018	    19.404	    20.652	         0	         0	     0.005	    -0.052
      1832.31390	      -66.121917	       73.539919	 1356403.600	 1356386.249	     0.056	     0.970	     0.083	    -0.068	     0.302	    -0.046	    -2.227	    -0.019	    19.208	    20.463	         0	         0	     0.005	    -0.051
      1832.31392	      -66.119484	       73.669227	 1356402.962	 1356385.794	     0.068	     1.010	     0.081	    -0.068	     0.303	    -0.046	    -2.227	    -0.023	    19.031	    20.281	         0	         0	     0.005	    -0.053
      1832.31393	      -66.116935	       73.798508	 1356402.295	 1356385.296	     0.056	     0.980	     0.080	    -0.068	     0.303	    -0.048	    -2.227	    -0.022	    18.877	    20.118	         0	         0	     0.005	    -0.053
      1832.31394	      -66.114272	       73.927762	 1356401.599	 1356384.727	     0.053	     1.000	     0.078	    -0.068	     0.304	    -0.046	    -2.226	    -0.022	    18.728	    19.973	         0	         0	     0.005	    -0.051
      1832.31395	      -66.111493	       74.056988	 1356400.874	 1356384.165	     0.058	     1.090	     0.076	    -0.068	     0.304	    -0.049	    -2.226	    -0.019	    18.590	    19.832	         0	         0	     0.005	    -0.055
      1832.31396	      -66.108599	       74.186184	 1356400.120	 1356383.550	     0.048	     0.770	     0.075	    -0.067	     0.305	    -0.049	    -2.226	    -0.014	    18.435	    19.683	         0	         0	     0.005	    -0.046
      1832.31398	      -66.105591	       74.315348	 1356399.337	 1356382.984	     0.077	     1.160	     0.073	    -0.067	     0.305	    -0.050	    -2.226	    -0.013	    18.279	    19.524	         0	         0	     0.005	    -0.059
      1832.31399	      -66.102466	       74.444481	 1356398.526	 1356382.288	     0.071	     1.020	     0.071	    -0.067	     0.306	    -0.049	    -2.226	    -0.015	    18.126	    19.361	         0	         0	     0.005	    -0.056
      1832.31400	      -66.099227	       74.573580	 1356397.685	 1356381.600	     0.054	     0.840	     0.070	    -0.067	     0.306	    -0.050	    -2.226	    -0.027	    17.969	    19.210	         0	         0	     0.005	    -0.048
      1832.31401	      -66.095873	       74.702645	 1356396.815	 1356380.861	     0.052	     0.830	     0.068	    -0.067	     0.307	    -0.050	    -2.226	    -0.035	    17.820	    19.069	         0	         0	     0.005	    -0.047
      1832.31402	      -66.092404	       74.831674	 1356395.916	 1356380.127	     0.071	     0.990	     0.066	    -0.067	     0.307	    -0.047	    -2.226	    -0.035	    17.672	    18.923	         0	         0	     0.005	    -0.051
      1832.31403	      -66.088820	       74.960666	 1356394.988	 1356379.337	     0.043	     0.870	     0.064	    -0.067	     0.307	    -0.049	    -2.226	    -0.018	    17.536	    18.783	         0	         0	     0.005	    -0.048
      1832.31405	      -66.085122	       75.089620	 1356394.031	 1356378.538	     0.070	     1.170	     0.063	    -0.067	     0.308	    -0.047	    -2.225	    -0.020	    17.417	    18.667	         0	         0	     0.004	    -0.057
      1832.31406	      -66.081308	       75.218534	 1356393.046	 1356377.631	     0.065	     0.810	     0.061	    -0.067	     0.309	    -0.047	    -2.225	    -0.029	    17.310	    18.571	         0	         0	     0.004	    -0.046
      1832.31407	      -66.077380	       75.347408	 1356392.031	 1356376.734	     0.083	     0.800	     0.060	    -0.067	     0.309	    -0.046	    -2.225	    -0.012	    17.219	    18.479	         0	         0	     0.004	    -0.047
      1832.31408	      -66.073337	       75.476241	 1356390.987	 1356375.774	     0.056	     1.020	     0.058	    -0.067	     0.310	    -0.045	    -2.225	    -0.010	    17.123	    18.392	         0	         0	     0.004	    -0.055
      1832.31409	      -66.069179	       75.605030	 1356389.915	 1356374.775	     0.067	     0.860	     0.057	    -0.067	     0.311	    -0.046	    -2.225	    -0.033	    17.030	    18.305	         0	         0	     0.004	    -0.045
      1832.31410	      -66.064907	       75.733775	 1356388.813	 1356373.785	     0.045	     0.850	     0.056	    -0.067	     0.311	    -0.044	    -2.225	    -0.014	    16.932	    18.209	         0	         0	     0.004	    -0.043
      1832.31412	      -66.060521	       75.862476	 1356387.683	 1356372.753	     0.081	     0.840	     0.055	    -0.067	     0.312	    -0.045	    -2.225	    -0.020	    16.826	    18.108	         0	         0	     0.004	    -0.041
      1832.31413	      -66.056020	       75.991130	 1356386.523	 1356371.666	     0.051	     0.700	     0.054	    -0.066	     0.313	    -0.044	    -2.224	    -0.022	    16.718	    18.010	         0	         0	     0.004	    -0.035
      1832.31414	      -66.051404	       76.119736	 1356385.335	 1356370.620	     0.060	     0.860	     0.053	    -0.066	     0.313	    -0.043	    -2.224	    -0.028	    16.610	    17.906	        72	         0	     0.004	    -0.041
      1832.31415	      -66.046675	       76.248294	 1356384.118	 1356369.517	     0.091	     0.750	     0.052	    -0.066	     0.314	    -0.042	    -2.224	    -0.232	    16.499	    17.793	         2	         0	     0.004	    -0.031
      1832.31416	      -66.041831	       76.376802	 1356382.872	 1356368.298	     0.055	     0.000	     0.052	    -0.066	     0.315	    -0.042	    -2.224	     0.002	    16.385	    17.682	         0	         0	     0.004	    -0.004
      1832.31418	      -66.036872	       76.505258	 1356381.597	 1299999.999	    -0.001	   327.670	     0.051	    -0.066	     0.315	    -0.040	    -2.224	    32.767	    16.266	    17.569	       200	         0	     0.004	    32.767
      1832.31419	      -66.031800	       76.633663	 1356380.293	 1299999.999	    -0.001	   327.670	     0.050	    -0.066	     0.316	    -0.042	    -2.224	    32.767	    16.145	    17.433	       200	         0	     0.004	    32.767
      1832.31420	      -66.026614	       76.762014	 1356378.960	 1299999.999	    -0.001	   327.670	     0.049	    -0.066	     0.315	    -0.040	    -2.224	    32.767	    16.005	    17.276	       200	         0	     0.004	    32.767
      1832.31421	      -66.021314	       76.890311	 1356377.598	 1299999.999	    -0.001	   327.670	     0.048	    -0.066	     0.317	    -0.044	    -2.224	    32.767	    15.838	    17.116	       200	         0	     0.004	    32.767
      1832.31422	      -66.015900	       77.018552	 1356376.207	 1299999.999	    -0.001	   327.670	     0.047	    -0.066	     0.317	    -0.048	    -2.223	    32.767	    15.658	    16.948	       200	         0	     0.004	    32.767
      1832.31423	      -66.010372	       77.146737	 1356374.787	 1299999.999	    -0.001	   327.670	     0.047	    -0.066	     0.318	    -0.053	    -2.223	    32.767	    15.471	    16.765	       200	         0	     0.004	    32.767
      1832.31425	      -66.004730	       77.274863	 1356373.339	 1299999.999	    -0.001	   327.670	     0.046	    -0.066	     0.318	    -0.057	    -2.223	    32.767	    15.280	    16.582	       200	         0	     0.004	    32.767
      1832.31426	      -65.998975	       77.402931	 1356371.861	 1299999.999	    -0.001	   327.670	     0.045	    -0.066	     0.319	    -0.062	    -2.223	    32.767	    15.101	    16.404	       200	         0	     0.004	    32.767
      1832.31427	      -65.993106	       77.530938	 1356370.355	 1299999.999	    -0.001	   327.670	     0.045	    -0.066	     0.318	    -0.065	    -2.223	    32.767	    14.927	    16.223	       200	         0	     0.004	    32.767
      1832.31428	      -65.987124	       77.658884	 1356368.820	 1299999.999	    -0.001	   327.670	     0.044	    -0.066	     0.320	    -0.067	    -2.223	    32.767	    14.769	    16.044	       200	         0	     0.004	    32.767
      1832.31429	      -65.981028	       77.786768	 1356367.256	 1299999.999	    -0.001	   327.670	     0.044	    -0.066	     0.320	    -0.069	    -2.223	    32.767	    14.608	    15.884	       200	         0	     0.004	    32.767
      1832.31431	      -65.974819	       77.914588	 1356365.663	 1299999.999	    -0.001	   327.670	     0.043	    -0.065	     0.321	    -0.070	    -2.223	    32.767	    14.444	    15.737	       200	         0	     0.004	    32.767
      1832.31432	      -65.968497	       78.042343	 1356364.041	 1299999.999	    -0.001	   327.670	     0.042	    -0.065	     0.321	    -0.071	    -2.223	    32.767	    14.305	    15.596	       200	         0	     0.004	    32.767
      1832.31433	      -65.962062	       78.170033	 1356362.391	 1299999.999	    -0.001	   327.670	     0.042	    -0.065	     0.322	    -0.072	    -2.222	    32.767	    14.192	    15.482	       200	         0	     0.004	    32.767
      1832.31434	      -65.955514	       78.297655	 1356360.711	 1299999.999	    -0.001	   327.670	     0.041	    -0.065	     0.322	    -0.071	    -2.222	    32.767	    14.126	    15.412	       200	         0	     0.004	    32.767
      1832.31435	      -65.948852	       78.425210	 1356359.003	 1299999.999	    -0.001	   327.670	     0.041	    -0.065	     0.323	    -0.069	    -2.222	    32.767	    14.106	    15.383	       200	         0	     0.004	    32.767
      1832.31436	      -65.942078	       78.552696	 1356357.266	 1299999.999	    -0.001	   327.670	     0.040	    -0.065	     0.323	    -0.064	    -2.222	    32.767	    14.116	    15.383	       200	         0	     0.004	    32.767
      1832.31438	      -65.935191	       78.680111	 1356355.500	 1299999.999	    -0.001	   327.670	     0.040	    -0.065	     0.323	    -0.056	    -2.222	    32.767	    14.137	    15.395	       200	         0	     0.004	    32.767
      1832.31439	      -65.928192	       78.807455	 1356353.705	 1299999.999	    -0.001	   327.670	     0.040	    -0.065	     0.324	    -0.047	    -2.222	    32.767	    14.144	    15.383	       200	         0	     0.004	    32.767
      1832.31440	      -65.921080	       78.934727	 1356351.881	 1299999.999	    -0.001	   327.670	     0.039	    -0.065	     0.324	    -0.034	    -2.222	    32.767	    14.132	    15.348	       200	         0	     0.004	    32.767
      1832.31441	      -65.913855	       79.061925	 1356350.029	 1299999.999	    -0.001	   327.670	     0.039	    -0.065	     0.325	    -0.030	    -2.222	    32.767	    14.122	    15.326	       200	         0	     0.004	    32.767
      1832.31442	      -65.906518	       79.189048	 1356348.147	 1299999.999	    -0.001	   327.670	     0.039	    -0.065	     0.325	    -0.028	    -2.222	    32.767	    14.138	    15.328	       200	         0	     0.004	    32.767
      1832.31444	      -65.899069	       79.316096	 1356346.237	 1299999.999	    -0.001	   327.670	     0.038	    -0.065	     0.325	    -0.026	    -2.222	    32.767	    14.176	    15.340	       200	         0	     0.004	    32.767
      1832.31445	      -65.891508	       79.443067	 1356344.298	 1299999.999	    -0.001	   327.670	     0.038	    -0.065	     0.325	    -0.027	    -2.222	    32.767	    14.208	    15.362	       200	         0	     0.004	    32.767
      1832.31446	      -65.883834	       79.569960	 1356342.331	 1299999.999	    -0.001	   327.670	     0.037	    -0.065	     0.325	    -0.029	    -2.222	    32.767	    14.251	    15.407	       200	         0	     0.004	    32.767
      1832.31447	      -65.876049	       79.696775	 1356340.334	 1299999.999	    -0.001	   327.670	     0.036	    -0.064	     0.325	    -0.030	    -2.222	    32.767	    14.308	    15.462	       200	         0	     0.004	    32.767
      1832.31448	      -65.868152	       79.823509	 1356338.309	 1299999.999	    -0.001	   327.670	     0.035	    -0.064	     0.326	    -0.036	    -2.222	    32.767	    14.354	    15.514	       200	         0	     0.004	    32.767
      1832.31449	      -65.860143	       79.950162	 1356336.255	 1299999.999	    -0.001	   327.670	     0.034	    -0.064	     0.326	    -0.039	    -2.222	    32.767	    14.412	    15.567	       200	         0	     0.004	    32.767
      1832.31451	      -65.852022	       80.076734	 1356334.172	 1299999.999	    -0.001	   327.670	     0.034	    -0.064	     0.326	    -0.044	    -2.222	    32.767	    14.488	    15.623	       200	         0	     0.004	    32.767
      1832.31452	      -65.843790	       80.203222	 1356332.061	 1299999.999	    -0.001	   327.670	     0.033	    -0.064	     0.326	    -0.050	    -2.222	    32.767	    14.538	    15.660	       200	         0	     0.004	    32.767
      1832.31453	      -65.835447	       80.329626	 1356329.921	 1299999.999	    -0.001	   327.670	     0.033	    -0.064	     0.325	    -0.055	    -2.222	    32.767	    14.552	    15.673	       200	         0	     0.004	    32.767
      1832.31454	      -65.826992	       80.455945	 1356327.752	 1299999.999	    -0.001	   327.670	     0.033	    -0.064	     0.325	    -0.055	    -2.222	    32.767	    14.559	    15.674	       200	        10	     0.004	    32.767
      1832.31455	      -65.818427	       80.582178	 1356325.554	 1299999.999	    -0.001	   327.670	     0.034	    -0.064	     0.325	    -0.057	    -2.222	    32.767	    14.573	    15.671	       200	        10	     0.004	    32.767
      1832.31457	      -65.809750	       80.708323	 1356323.328	 1299999.999	    -0.001	   327.670	     0.035	    -0.064	     0.325	    -0.054	    -2.222	    32.767	    14.576	    15.666	       200	        10	     0.004	    32.767
      1832.31458	      -65.800962	       80.834380	 1356321.073	 1299999.999	    -0.001	   327.670	     0.035	    -0.064	     0.325	    -0.048	    -2.222	    32.767	    14.588	    15.671	       200	        10	     0.004	    32.767
      1832.31459	      -65.792063	       80.960348	 1356318.789	 1299999.999	    -0.001	   327.670	     0.036	    -0.064	     0.325	    -0.048	    -2.222	    32.767	    14.655	    15.694	       200	        10	     0.004	    32.767
      1832.31460	      -65.783054	       81.086225	 1356316.476	 1299999.999	    -0.001	   327.670	     0.035	    -0.064	     0.326	    -0.048	    -2.222	    32.767	    14.735	    15.712	       200	        10	     0.004	    32.767
      1832.31461	      -65.773934	       81.212012	 1356314.135	 1299999.999	    -0.001	   327.670	     0.033	    -0.064	     0.326	    -0.045	    -2.222	    32.767	    14.778	    15.708	       200	        10	     0.004	    32.767
      1832.31462	      -65.764704	       81.337705	 1356311.765	 1299999.999	    -0.001	   327.670	     0.030	    -0.064	     0.326	    -0.042	    -2.222	    32.767	    14.791	    15.694	       200	        10	     0.004	    32.767
      1832.31464	      -65.755364	       81.463305	 1356309.367	 1299999.999	    -0.001	   327.670	     0.026	    -0.063	     0.326	    -0.037	    -2.221	    32.767	    14.778	    15.672	       200	        10	     0.004	    32.767
      1832.31465	      -65.745913	       81.588811	 1356306.939	 1299999.999	    -0.001	   327.670	     0.023	    -0.063	     0.326	    -0.029	    -2.221	    32.767	    14.760	    15.633	       200	        10	     0.004	    32.767
      1832.31466	      -65.736352	       81.714222	 1356304.484	 1299999.999	    -0.001	   327.670	     0.021	    -0.063	     0.326	    -0.016	    -2.221	    32.767	    14.729	    15.584	       200	        10	     0.004	    32.767
      1832.31467	      -65.726681	       81.839536	 1356301.999	 1299999.999	    -0.001	   327.670	     0.019	    -0.063	     0.326	    -0.008	    -2.221	    32.767	    14.696	    15.533	       200	        10	     0.004	    32.767
      1832.31468	      -65.716901	       81.964753	 1356299.486	 1299999.999	    -0.001	   327.670	     0.018	    -0.063	     0.326	    -0.016	    -2.221	    32.767	    14.707	    15.484	       200	        10	     0.004	    32.767
      1832.31469	      -65.707011	       82.089872	 1356296.944	 1299999.999	    -0.001	   327.670	     0.018	    -0.063	     0.326	    -0.023	    -2.221	    32.767	    14.694	    15.439	       200	        10	     0.004	    32.767
      1832.31471	      -65.697011	       82.214891	 1356294.374	 1299999.999	    -0.001	   327.670	     0.017	    -0.063	     0.326	    -0.026	    -2.221	    32.767	    14.619	    15.383	       200	        10	     0.004	    32.767
      1832.31472	      -65.686902	       82.339810	 1356291.775	 1299999.999	    -0.001	   327.670	     0.016	    -0.063	     0.326	    -0.023	    -2.221	    32.767	    14.482	    15.287	       200	        10	     0.004	    32.767
      1832.31473	      -65.676684	       82.464628	 1356289.147	 1299999.999	    -0.001	   327.670	     0.014	    -0.063	     0.326	     0.000	    -2.221	    32.767	    14.288	    15.161	       200	        10	     0.004	    32.767
      1832.31474	      -65.666357	       82.589344	 1356286.491	 1299999.999	    -0.001	   327.670	     0.011	    -0.063	     0.326	     0.000	    -2.222	    32.767	    14.047	    15.012	       200	        10	     0.004	    32.767
      1832.31475	      -65.655920	       82.713956	 1356283.806	 1299999.999	    -0.001	   327.670	     0.009	    -0.063	     0.326	     0.000	    -2.222	    32.767	    13.775	    14.808	       200	        10	     0.004	    32.767
      1832.31477	      -65.645375	       82.838465	 1356281.093	 1299999.999	    -0.001	   327.670	     0.006	    -0.063	     0.326	     0.000	    -2.222	    32.767	    13.462	    14.562	       200	        10	     0.004	    32.767
      1832.31478	      -65.634721	       82.962868	 1356278.351	 1299999.999	    -0.001	   327.670	     0.004	    -0.063	     0.326	     0.000	    -2.222	    32.767	    13.188	    14.335	       200	         2	     0.004	    32.767
      1832.31479	      -65.623959	       83.087166	 1356275.580	 1299999.999	    -0.001	   327.670	     0.002	    -0.062	     0.326	     0.000	    -2.222	    32.767	    12.995	    14.178	       200	         2	     0.004	    32.767
      1832.31480	      -65.613088	       83.211356	 1356272.781	 1299999.999	    -0.001	   327.670	     0.000	    -0.062	     0.325	     0.000	    -2.222	    32.767	    12.875	    14.064	       200	         2	     0.004	    32.767
      1832.31481	      -65.602109	       83.335439	 1356269.953	 1299999.999	    -0.001	   327.670	    -0.001	    -0.062	     0.325	     0.000	    -2.222	    32.767	    12.766	    13.957	       200	         2	     0.004	    32.767
      1832.31482	      -65.591022	       83.459413	 1356267.097	 1299999.999	    -0.001	   327.670	    -0.003	    -0.062	     0.325	     0.000	    -2.222	    32.767	    12.648	    13.880	       200	         0	     0.004	    32.767
      1832.31484	      -65.579826	       83.583277	 1356264.213	 1299999.999	    -0.001	   327.670	    -0.004	    -0.062	     0.325	     0.000	    -2.222	    32.767	    12.566	    13.818	       200	         0	     0.004	    32.767
      1832.31485	      -65.568523	       83.707031	 1356261.299	 1299999.999	    -0.001	   327.670	    -0.006	    -0.062	     0.325	     0.000	    -2.222	    32.767	    12.468	    13.746	       200	         0	     0.004	    32.767
      1832.31486	      -65.557113	       83.830674	 1356258.358	 1299999.999	    -0.001	   327.670	    -0.007	    -0.062	     0.325	    -0.001	    -2.222	    32.767	    12.401	    13.662	       200	         0	     0.004	    32.767
      1832.31487	      -65.545595	       83.954204	 1356255.388	 1299999.999	    -0.001	   327.670	    -0.008	    -0.062	     0.325	    -0.004	    -2.222	    32.767	    12.301	    13.578	       200	         0	     0.004	    32.767
      1832.31488	      -65.533969	       84.077621	 1356252.389	 1299999.999	    -0.001	   327.670	    -0.010	    -0.062	     0.325	    -0.012	    -2.222	    32.767	    12.151	    13.484	       200	         0	     0.004	    32.767
      1832.31490	      -65.522236	       84.200923	 1356249.362	 1299999.999	    -0.001	   327.670	    -0.011	    -0.062	     0.325	    -0.027	    -2.222	    32.767	    12.066	    13.377	       200	         0	     0.004	    32.767
      1832.31491	      -65.510396	       84.324111	 1356246.306	 1299999.999	    -0.001	   327.670	    -0.012	    -0.062	     0.325	    -0.042	    -2.222	    32.767	    11.940	    13.267	       200	         0	     0.004	    32.767
      1832.31492	      -65.498450	       84.447182	 1356243.222	 1299999.999	    -0.001	   327.670	    -0.014	    -0.062	     0.325	    -0.048	    -2.222	    32.767	    11.818	    13.162	       200	         0	     0.004	    32.767
      1832.31493	      -65.486396	       84.570137	 1356240.110	 1299999.999	    -0.001	   327.670	    -0.015	    -0.062	     0.325	    -0.054	    -2.222	    32.767	    11.705	    13.061	       200	         0	     0.004	    32.767
      1832.31494	      -65.474236	       84.692975	 1356236.969	 1299999.999	    -0.001	   327.670	    -0.016	    -0.062	     0.325	    -0.058	    -2.222	    32.767	    11.584	    12.962	       200	         0	     0.004	    32.767
      1832.31495	      -65.461969	       84.815693	 1356233.800	 1299999.999	    -0.001	   327.670	    -0.017	    -0.061	     0.325	    -0.053	    -2.222	    32.767	    11.480	    12.873	       200	         0	     0.004	    32.767
      1832.31497	      -65.449597	       84.938293	 1356230.602	 1299999.999	    -0.001	   327.670	    -0.018	    -0.061	     0.325	    -0.054	    -2.222	    32.767	    11.392	    12.788	       200	         0	     0.004	    32.767
      1832.31498	      -65.437118	       85.060772	 1356227.376	 1299999.999	    -0.001	   327.670	    -0.020	    -0.061	     0.325	    -0.064	    -2.222	    32.767	    11.321	    12.700	       200	         0	     0.004	    32.767
      1832.31499	      -65.424533	       85.183131	 1356224.122	 1299999.999	    -0.001	     1.620	    -0.021	    -0.061	     0.325	    -0.067	    -2.222	    32.767	    11.246	    12.620	       202	         0	     0.004	    -0.063
      1832.31500	      -65.411842	       85.305367	 1356220.839	 1356211.626	     0.062	     1.340	    -0.022	    -0.061	     0.325	    -0.065	    -2.222	    -0.014	    11.158	    12.540	        64	         0	     0.004	    -0.070
      1832.31501	      -65.399046	       85.427481	 1356217.528	 1356208.479	     0.059	     1.410	    -0.024	    -0.061	     0.325	    -0.061	    -2.222	    -0.034	    11.033	    12.438	        64	         0	     0.004	    -0.074
      1832.31503	      -65.386144	       85.549471	 1356214.188	 1356205.201	     0.069	     1.070	    -0.025	    -0.061	     0.325	    -0.055	    -2.222	    -0.033	    10.949	    12.329	        64	         0	     0.004	    -0.058
      1832.31504	      -65.373137	       85.671337	 1356210.820	 1356201.943	     0.035	     1.400	    -0.026	    -0.061	     0.325	    -0.051	    -2.222	    -0.035	    10.854	    12.229	        64	         0	     0.004	    -0.074
      1832.31505	      -65.360025	       85.793078	 1356207.424	 1356198.634	     0.071	     1.280	    -0.027	    -0.061	     0.325	    -0.048	    -2.222	    -0.017	    10.751	    12.145	         0	         0	     0.004	    -0.067
      1832.31506	      -65.346807	       85.914693	 1356204.000	 1356195.301	     0.047	     1.480	    -0.029	    -0.061	     0.324	    -0.047	    -2.222	    -0.004	    10.684	    12.077	         0	         0	     0.004	    -0.076
      1832.31507	      -65.333485	       86.036181	 1356200.547	 1356191.866	     0.037	     1.260	    -0.030	    -0.061	     0.324	    -0.047	    -2.222	    -0.014	    10.632	    12.023	         0	         0	     0.004	    -0.069
      1832.31508	      -65.320059	       86.157541	 1356197.066	 1356188.508	     0.065	     1.410	    -0.032	    -0.061	     0.324	    -0.046	    -2.222	    -0.007	    10.554	    11.968	         0	         0	     0.004	    -0.076
      1832.31510	      -65.306528	       86.278774	 1356193.556	 1356185.052	     0.067	     1.230	    -0.033	    -0.061	     0.323	    -0.046	    -2.222	    -0.013	    10.476	    11.900	         0	         0	     0.004	    -0.067
      1832.31511	      -65.292892	       86.399877	 1356190.019	 1356181.543	     0.057	     1.130	    -0.035	    -0.060	     0.323	    -0.045	    -2.222	    -0.023	    10.417	    11.832	         0	         0	     0.004	    -0.064
      1832.31512	      -65.279153	       86.520850	 1356186.453	 1356178.076	     0.056	     1.330	    -0.036	    -0.060	     0.323	    -0.045	    -2.222	    -0.026	    10.361	    11.779	         0	         0	     0.004	    -0.072
      1832.31513	      -65.265309	       86.641693	 1356182.859	 1356174.506	     0.053	     1.370	    -0.038	    -0.060	     0.323	    -0.044	    -2.222	    -0.026	    10.303	    11.721	         0	         0	     0.004	    -0.074
      1832.31514	      -65.251362	       86.762404	 1356179.237	 1356170.968	     0.062	     1.130	    -0.039	    -0.060	     0.322	    -0.042	    -2.222	    -0.011	    10.239	    11.641	         0	         0	     0.004	    -0.064
      1832.31516	      -65.237311	       86.882983	 1356175.586	 1356167.400	     0.055	     1.380	    -0.041	    -0.060	     0.322	    -0.042	    -2.222	    -0.012	    10.150	    11.552	         0	         0	     0.004	    -0.075
      1832.31517	      -65.223157	       87.003429	 1356171.907	 1356163.831	     0.083	     1.360	    -0.042	    -0.060	     0.322	    -0.039	    -2.223	    -0.019	    10.065	    11.458	         0	         0	     0.004	    -0.072
      1832.31518	      -65.208900	       87.123742	 1356168.200	 1356160.269	     0.072	     1.460	    -0.043	    -0.060	     0.322	    -0.039	    -2.223	    -0.012	     9.954	    11.347	         0	         0	     0.004	    -0.077
      1832.31519	      -65.194539	       87.243920	 1356164.465	 1356156.635	     0.047	     1.180	    -0.044	    -0.060	     0.321	    -0.036	    -2.223	    -0.026	     9.789	    11.201	         0	         0	     0.004	    -0.064
