 Satellite:           jason
 Date of parsing:     04-May-2015, 22:36:12

            jday	            glat	            glon	        hsat	        ralt	    stdalt	       swh	     otide	     etide	      invb	     wtrop	     dtrop	     ionos	      mssh	      geoh	    iflags	    oflags	     ptide	       emb
      1826.49794	       65.789333	      212.794120	 1353608.627	 1299999.999	    -0.001	   327.670	    32.767	    -0.043	     0.711	     0.000	    -2.134	    32.767	    10.998	    10.908	       200	        30	     0.003	    32.767
      1826.49795	       65.780296	      212.920065	 1353606.581	 1299999.999	    -0.001	   327.670	    32.767	    -0.043	     0.673	     0.000	    -2.143	    32.767	    11.029	    10.898	       200	        30	     0.003	    32.767
      1826.49796	       65.771148	      213.045920	 1353604.510	 1299999.999	    -0.001	   327.670	    32.767	    -0.043	     0.633	     0.000	    -2.152	    32.767	    11.053	    10.855	       200	        30	     0.003	    32.767
      1826.49797	       65.761890	      213.171682	 1353602.412	 1299999.999	    -0.001	   327.670	    32.767	    -0.043	     0.597	     0.000	    -2.160	    32.767	    11.072	    10.808	       200	        30	     0.003	    32.767
      1826.49800	       65.743488	      213.417065	 1353598.238	 1299999.999	    -0.001	   327.670	    32.767	    -0.043	     0.533	     0.000	    -2.175	    32.767	    11.093	    10.814	       200	        30	     0.003	    32.767
      1826.49801	       65.733904	      213.542548	 1353596.063	 1299999.999	    -0.001	   327.670	    32.767	    -0.042	     0.506	     0.000	    -2.181	    32.767	    11.097	    10.853	       200	        30	     0.003	    32.767
      1826.49807	       65.686174	      214.145939	 1353585.212	 1299999.999	    -0.001	   327.670	    32.767	    -0.042	     0.670	     0.000	    -2.144	    32.767	    11.050	    10.835	       200	        30	     0.003	    32.767
      1826.49808	       65.675952	      214.270845	 1353582.884	 1299999.999	    -0.001	   327.670	    32.767	    -0.042	     0.706	     0.000	    -2.135	    32.767	    11.028	    10.812	       200	        30	     0.003	    32.767
      1826.49819	       65.575084	      215.433876	 1353559.850	 1299999.999	    -0.001	   327.670	    32.767	    -0.042	     0.291	     0.000	    -2.230	    32.767	    10.788	     9.909	       200	        30	     0.003	    32.767
      1826.49821	       65.556403	      215.637029	 1353555.572	 1299999.999	    -0.001	   327.670	    32.767	    -0.042	     0.247	     0.000	    -2.240	    32.767	    10.766	     9.806	       200	        30	     0.003	    32.767
      1826.49825	       65.517259	      216.051932	 1353546.596	 1299999.999	    -0.001	   327.670	    32.767	    -0.042	     0.190	     0.000	    -2.253	    32.767	    10.741	     9.913	       200	        30	     0.003	    32.767
      1826.49826	       65.505375	      216.175165	 1353543.867	 1299999.999	    -0.001	   327.670	    32.767	    -0.042	     0.261	     0.000	    -2.237	    32.767	    10.734	     9.980	       200	        30	     0.003	    32.767
      1826.49828	       65.486415	      216.369285	 1353539.511	 1299999.999	    -0.001	   327.670	    32.767	    -0.042	     0.400	     0.000	    -2.205	    32.767	    10.724	    10.127	       200	        30	     0.003	    32.767
      1826.49833	       65.427812	      216.951155	 1353526.026	 1299999.999	    -0.001	   327.670	    32.767	    -0.042	     0.678	     0.000	    -2.142	    32.767	    10.652	    10.180	       200	        30	     0.003	    32.767
      1826.49834	       65.415149	      217.073516	 1353523.107	 1299999.999	    -0.001	   327.670	    32.767	    -0.042	     0.686	     0.000	    -2.140	    32.767	    10.628	    10.082	       200	        30	     0.003	    32.767
      1826.49836	       65.395152	      217.264446	 1353518.496	 1299999.999	    -0.001	   327.670	    32.767	    -0.042	     0.683	     0.000	    -2.141	    32.767	    10.586	     9.993	       200	        30	     0.003	    32.767
      1826.49838	       65.382218	      217.386492	 1353515.511	 1299999.999	    -0.001	   327.670	    32.767	    -0.042	     0.670	     0.000	    -2.144	    32.767	    10.558	     9.945	       200	        30	     0.003	    32.767
      1826.49840	       65.358896	      217.603772	 1353510.125	 1299999.999	    -0.001	   327.670	    32.767	    -0.042	     0.628	     0.000	    -2.153	    32.767	    10.508	     9.928	       200	        30	     0.003	    32.767
      1826.49841	       65.345669	      217.725469	 1353507.068	 1299999.999	    -0.001	   327.670	    32.767	    -0.042	     0.621	     0.000	    -2.155	    32.767	    10.484	     9.954	       200	        30	     0.003	    32.767
      1826.49842	       65.332337	      217.847039	 1353503.985	 1299999.999	    -0.001	   327.670	    32.767	    -0.042	     0.615	     0.000	    -2.156	    32.767	    10.462	    10.003	       200	        30	     0.003	    32.767
      1826.49844	       65.309445	      218.053299	 1353498.688	 1299999.999	    -0.001	   327.670	    32.767	    -0.042	     0.609	     0.000	    -2.158	    32.767	    10.435	    10.096	       200	        30	     0.003	    32.767
      1826.49845	       65.295830	      218.174522	 1353495.535	 1299999.999	    -0.001	   327.670	    32.767	    -0.042	     0.607	     0.000	    -2.158	    32.767	    10.427	    10.132	       200	        30	     0.003	    32.767
      1826.49846	       65.282112	      218.295616	 1353492.357	 1299999.999	    -0.001	   327.670	    32.767	    -0.042	     0.606	     0.000	    -2.158	    32.767	    10.425	    10.156	       200	        30	     0.003	    32.767
      1826.49848	       65.268289	      218.416579	 1353489.153	 1299999.999	    -0.001	   327.670	    32.767	    -0.042	     0.611	     0.000	    -2.157	    32.767	    10.430	    10.157	       200	        30	     0.003	    32.767
      1826.49849	       65.254362	      218.537411	 1353485.923	 1299999.999	    -0.001	   327.670	    32.767	    -0.041	     0.637	     0.000	    -2.151	    32.767	    10.443	    10.181	       200	        30	     0.003	    32.767
      1826.49858	       65.137152	      219.515999	 1353458.672	 1299999.999	    -0.001	   327.670	    32.767	    -0.041	     0.957	     0.000	    -2.078	    32.767	    10.859	    10.373	       200	        30	     0.003	    32.767
      1826.49874	       64.927719	      221.119688	 1353409.694	 1299999.999	    -0.001	   327.670	    32.767	    -0.041	     1.299	     0.000	    -2.000	    32.767	    11.450	    11.242	       200	        30	     0.003	    32.767
      1826.49875	       64.911486	      221.237353	 1353405.882	 1299999.999	    -0.001	   327.670	    32.767	    -0.041	     1.313	     0.000	    -1.997	    32.767	    11.419	    11.256	       200	        30	     0.003	    32.767
      1826.49878	       64.871397	      221.524281	 1353396.462	 1299999.999	    -0.001	   327.670	    32.767	    -0.041	     1.346	     0.000	    -1.989	    32.767	    11.281	    11.040	       200	        30	     0.003	    32.767
      1826.49882	       64.812116	      221.939443	 1353382.508	 1299999.999	    -0.001	   327.670	    32.767	    -0.041	     1.428	     0.000	    -1.971	    32.767	    11.040	    11.003	       200	        30	     0.003	    32.767
      1826.49889	       64.716454	      222.588012	 1353359.933	 1299999.999	    -0.001	   327.670	    32.767	    -0.041	     1.316	     0.000	    -1.996	    32.767	    10.656	    10.412	       200	        30	     0.003	    32.767
      1826.49890	       64.698984	      222.703777	 1353355.802	 1299999.999	    -0.001	   327.670	    32.767	    -0.041	     1.301	     0.000	    -2.000	    32.767	    10.597	    10.394	       200	        30	     0.003	    32.767
      1826.49892	       64.667250	      222.912040	 1353348.294	 1299999.999	    -0.001	   327.670	    32.767	    -0.041	     1.352	     0.000	    -1.988	    32.767	    10.495	    10.420	       200	        30	     0.003	    32.767
      1826.49894	       64.649508	      223.027370	 1353344.092	 1299999.999	    -0.001	   327.670	    32.767	    -0.041	     1.389	     0.000	    -1.980	    32.767	    10.443	    10.558	       200	        30	     0.003	    32.767
      1826.49927	       64.112230	      226.202525	 1353215.766	 1299999.999	    -0.001	   327.670	    32.767	    -0.040	     1.525	    -0.004	    -1.948	    32.767	     6.490	     6.985	       200	        30	     0.003	    32.767
      1826.49928	       64.091763	      226.313118	 1353210.837	 1299999.999	    -0.001	   327.670	    32.767	    -0.040	     1.528	    -0.006	    -1.948	    32.767	     6.312	     6.765	       200	        30	     0.003	    32.767
      1826.49929	       64.071206	      226.423541	 1353205.882	 1299999.999	    -0.001	   327.670	    32.767	    -0.040	     1.504	    -0.009	    -1.953	    32.767	     6.142	     6.499	       200	        30	     0.003	    32.767
      1826.49959	       63.524369	      229.147595	 1353073.022	 1299999.999	    -0.001	   327.670	    32.767	    -0.040	     1.539	    -0.004	    -1.945	    32.767	     3.845	     4.549	       200	        30	     0.003	    32.767
      1826.49960	       63.501520	      229.253494	 1353067.426	 1299999.999	    -0.001	   327.670	    32.767	    -0.040	     1.556	    -0.003	    -1.941	    32.767	     3.751	     4.209	       200	        30	     0.003	    32.767
      1826.49962	       63.463953	      229.426386	 1353058.219	 1299999.999	    -0.001	   327.670	    32.767	    -0.040	     1.599	    -0.002	    -1.932	    32.767	     3.594	     4.170	       200	        30	     0.003	    32.767
      1826.49963	       63.440882	      229.531821	 1353052.559	 1299999.999	    -0.001	   327.670	    32.767	    -0.040	     1.640	    -0.002	    -1.922	    32.767	     3.495	     4.372	       200	        30	     0.003	    32.767
      1826.49979	       63.111468	      230.979547	 1352971.369	 1299999.999	    -0.001	   327.670	    32.767	    -0.039	     1.537	     0.000	    -1.946	    32.767	     1.880	     2.761	       200	        30	     0.003	    32.767
      1826.49981	       63.087168	      231.082335	 1352965.352	 1299999.999	    -0.001	   327.670	    32.767	    -0.039	     1.575	     0.000	    -1.937	    32.767	     1.764	     2.667	       200	        30	     0.003	    32.767
      1826.49988	       62.926336	      231.749863	 1352925.430	 1299999.999	    -0.001	     4.360	    32.767	    -0.039	     1.311	     0.000	    -1.997	    32.767	     1.188	     1.757	       202	        30	     0.003	    -0.167
      1826.50004	       62.581766	      233.110927	 1352839.344	 1299999.999	    -0.001	   327.670	    32.767	    -0.039	     1.811	    -0.013	    -1.883	    32.767	     0.611	     0.351	       200	        30	     0.003	    32.767
      1826.50006	       62.555808	      233.209928	 1352832.828	 1299999.999	    -0.001	   327.670	    32.767	    -0.039	     1.793	    -0.014	    -1.888	    32.767	     0.492	     0.042	       200	        30	     0.003	    32.767
      1826.50009	       62.481250	      233.491702	 1352814.090	 1299999.999	    -0.001	   327.670	    32.767	    -0.039	     1.787	    -0.013	    -1.889	    32.767	     0.043	    -0.453	       200	        30	     0.003	    32.767
      1826.50026	       62.103604	      234.863504	 1352718.654	 1299999.999	    -0.001	   327.670	    32.767	    -0.039	     1.369	    -0.009	    -1.984	    32.767	    -3.294	    -3.679	       200	        30	     0.003	    32.767
      1826.50038	       61.812340	      235.863839	 1352644.456	 1299999.999	    -0.001	   327.670	    32.767	    -0.039	     0.851	     0.000	    -2.103	    32.767	    -6.204	    -6.897	       200	        30	     0.003	    32.767
      1826.50039	       61.784295	      235.957719	 1352637.284	 1299999.999	    -0.001	   327.670	    32.767	    -0.039	     0.710	     0.000	    -2.135	    32.767	    -6.553	    -7.164	       200	        30	     0.003	    32.767
      1826.50040	       61.756180	      236.051420	 1352630.091	 1299999.999	    -0.001	   327.670	    32.767	    -0.039	     0.561	     0.000	    -2.169	    32.767	    -6.918	    -7.415	       200	        30	     0.003	    32.767
      1826.50047	       61.595590	      236.578888	 1352588.912	 1299999.999	    -0.001	   327.670	    32.767	    -0.039	     0.241	     0.000	    -2.242	    32.767	    -9.065	    -9.374	       200	        30	     0.003	    32.767
      1826.50054	       61.426705	      237.119918	 1352545.442	 1299999.999	    -0.001	   327.670	    32.767	    -0.039	     0.214	     0.000	    -2.248	    32.767	   -10.876	   -11.406	       200	        30	     0.003	    32.767
      1826.50055	       61.397729	      237.211386	 1352537.967	 1299999.999	    -0.001	   327.670	    32.767	    -0.039	     0.181	     0.000	    -2.256	    32.767	   -11.096	   -11.663	       200	        30	     0.003	    32.767
      1826.50060	       61.273164	      237.600224	 1352505.778	 1299999.999	    -0.001	   327.670	    32.767	    -0.039	     0.075	     0.000	    -2.280	    32.767	   -11.747	   -12.545	       200	        30	     0.003	    32.767
      1826.50061	       61.243836	      237.690759	 1352498.187	 1299999.999	    -0.001	   327.670	    32.767	    -0.039	     0.087	     0.000	    -2.278	    32.767	   -11.847	   -12.643	       200	        30	     0.003	    32.767
      1826.50064	       61.191257	      237.852120	 1352484.564	 1299999.999	    -0.001	   327.670	    32.767	    -0.039	     0.157	     0.000	    -2.262	    32.767	   -11.989	   -12.773	       200	        30	     0.003	    32.767
      1826.50065	       61.161745	      237.942164	 1352476.911	 1299999.999	    -0.001	   327.670	    32.767	    -0.039	     0.201	     0.000	    -2.252	    32.767	   -12.059	   -12.818	       200	        30	     0.003	    32.767
      1826.50070	       61.020256	      238.368703	 1352440.151	 1299999.999	    -0.001	   327.670	    32.767	    -0.038	     0.381	     0.000	    -2.211	    32.767	   -12.397	   -12.865	       202	        30	     0.003	    32.767
      1826.50074	       60.933160	      238.627130	 1352417.467	 1299999.999	    -0.001	   327.670	    32.767	    -0.038	     0.429	     0.000	    -2.200	    32.767	   -12.656	   -12.998	       200	        30	     0.003	    32.767
      1826.50075	       60.903085	      238.715653	 1352409.624	 1299999.999	    -0.001	   327.670	    32.767	    -0.038	     0.411	     0.000	    -2.204	    32.767	   -12.760	   -13.109	       200	        30	     0.003	    32.767
      1826.50076	       60.872946	      238.804001	 1352401.759	 1299999.999	    -0.001	   327.670	    32.767	    -0.038	     0.396	     0.000	    -2.207	    32.767	   -12.877	   -13.252	       200	        30	     0.003	    32.767
      1826.50078	       60.815233	      238.972178	 1352386.685	 1299999.999	    -0.001	   327.670	    32.767	    -0.038	     0.386	     0.000	    -2.209	    32.767	   -13.112	   -13.548	       200	        30	     0.003	    32.767
      1826.50083	       60.703418	      239.294327	 1352357.426	 1299999.999	    -0.001	   327.670	    32.767	    -0.038	     0.436	     0.000	    -2.198	    32.767	   -13.637	   -13.999	       200	        30	     0.003	    32.767
      1826.50084	       60.672864	      239.381529	 1352349.419	 1299999.999	    -0.001	   327.670	    32.767	    -0.038	     0.461	     0.000	    -2.192	    32.767	   -13.798	   -14.125	       200	        30	     0.003	    32.767
      1826.50085	       60.642246	      239.468559	 1352341.390	 1299999.999	    -0.001	   327.670	    32.767	    -0.038	     0.488	     0.000	    -2.186	    32.767	   -13.970	   -14.253	       200	        30	     0.003	    32.767
      1826.50094	       60.399014	      240.147782	 1352277.425	 1299999.999	    -0.001	   327.670	    32.767	    -0.038	     0.455	     0.000	    -2.194	    32.767	   -15.535	   -15.785	       200	        30	     0.003	    32.767
      1826.50096	       60.367851	      240.233283	 1352269.207	 1299999.999	    -0.001	   327.670	    32.767	    -0.038	     0.436	     0.000	    -2.198	    32.767	   -15.729	   -16.027	       200	        30	     0.003	    32.767
      1826.50098	       60.301527	      240.414140	 1352251.698	 1299999.999	    -0.001	   327.670	    32.767	    -0.038	     0.434	     0.000	    -2.198	    32.767	   -16.104	   -16.367	       200	        30	     0.003	    32.767
      1826.50099	       60.270176	      240.499107	 1352243.413	 1299999.999	    -0.001	   327.670	    32.767	    -0.038	     0.450	     0.000	    -2.195	    32.767	   -16.256	   -16.422	       200	        30	     0.003	    32.767
      1826.50102	       60.210054	      240.661122	 1352227.511	 1299999.999	    -0.001	   327.670	    32.767	    -0.038	     0.490	     0.000	    -2.186	    32.767	   -16.492	   -16.498	       200	        30	     0.003	    32.767
      1826.50103	       60.157615	      240.801451	 1352213.625	 1299999.999	    -0.001	   327.670	    32.767	    -0.038	     0.484	     0.000	    -2.187	    32.767	   -16.638	   -16.594	       200	        30	     0.003	    32.767
      1826.50106	       60.086047	      240.991515	 1352194.650	 1299999.999	    -0.001	   327.670	    32.767	    -0.038	     0.480	     0.000	    -2.188	    32.767	   -16.777	   -16.763	       200	        30	     0.003	    32.767
      1826.50107	       60.054290	      241.075321	 1352186.222	 1299999.999	    -0.001	   327.670	    32.767	    -0.038	     0.481	     0.000	    -2.188	    32.767	   -16.821	   -16.844	       200	        30	     0.003	    32.767
      1826.50109	       60.004086	      241.207151	 1352172.887	 1299999.999	    -0.001	     1.900	    32.767	    -0.038	     0.486	     0.000	    -2.187	    32.767	   -16.889	   -16.960	       202	        30	     0.003	    -0.072
      1826.50111	       59.946276	      241.357967	 1352157.515	 1299999.999	    -0.001	   327.670	    32.767	    -0.038	     0.501	     0.000	    -2.183	    32.767	   -16.982	   -17.096	       200	        30	     0.003	    32.767
      1826.50114	       59.870266	      241.554679	 1352137.277	 1299999.999	    -0.001	   327.670	    32.767	    -0.038	     0.547	     0.000	    -2.173	    32.767	   -17.178	   -17.230	       200	        30	     0.003	    32.767
      1826.50115	       59.838117	      241.637346	 1352128.708	 1299999.999	    -0.001	   327.670	    32.767	    -0.038	     0.567	     0.000	    -2.168	    32.767	   -17.290	   -17.346	       200	        30	     0.003	    32.767
      1826.50118	       59.764940	      241.824342	 1352109.184	 1299999.999	    -0.001	   327.670	    32.767	    -0.038	     0.593	     0.000	    -2.162	    32.767	   -17.621	   -17.704	       200	        30	     0.003	    32.767
      1826.50120	       59.715781	      241.949061	 1352096.052	 1299999.999	    -0.001	   327.670	    32.767	    -0.038	     0.595	     0.000	    -2.162	    32.767	   -17.882	   -17.906	       200	        30	     0.003	    32.767
      1826.50122	       59.647536	      242.121025	 1352077.801	 1299999.999	    -0.001	   327.670	    32.767	    -0.038	     0.502	     0.000	    -2.183	    32.767	   -18.269	   -18.149	       200	        30	     0.003	    32.767
      1826.50123	       59.614994	      242.202544	 1352069.090	 1299999.999	    -0.001	   327.670	    32.767	    -0.038	     0.438	     0.000	    -2.198	    32.767	   -18.445	   -18.347	       200	        30	     0.003	    32.767
      1826.50125	       59.582397	      242.283897	 1352060.358	 1299999.999	    -0.001	   327.670	    32.767	    -0.038	     0.371	     0.000	    -2.213	    32.767	   -18.615	   -18.608	       200	        30	     0.003	    32.767
      1826.50129	       59.473679	      242.553034	 1352031.198	 1299999.999	    -0.001	   327.670	    32.767	    -0.038	     0.216	     0.000	    -2.249	    32.767	   -19.058	   -19.095	       200	        30	     0.003	    32.767
      1826.50131	       59.395340	      242.744916	 1352010.149	 1299999.999	    -0.001	   327.670	    32.767	    -0.038	     0.107	     0.000	    -2.273	    32.767	   -19.221	   -19.192	       200	        30	     0.003	    32.767
      1826.50134	       59.318956	      242.930384	 1351989.595	 1299999.999	    -0.001	   327.670	    32.767	    -0.038	     0.165	     0.000	    -2.260	    32.767	   -19.278	   -19.272	       200	        30	     0.003	    32.767
      1826.50135	       59.285861	      243.010254	 1351980.681	 1299999.999	    -0.001	   327.670	    32.767	    -0.038	     0.195	     0.000	    -2.253	    32.767	   -19.279	   -19.316	       200	        30	     0.003	    32.767
      1826.50136	       59.252710	      243.089960	 1351971.746	 1299999.999	    -0.001	   327.670	    32.767	    -0.038	     0.229	     0.000	    -2.245	    32.767	   -19.274	   -19.350	       200	        30	     0.003	    32.767
      1826.50139	       59.190400	      243.238990	 1351954.937	 1299999.999	    -0.001	   327.670	    32.767	    -0.038	     0.380	     0.000	    -2.211	    32.767	   -19.269	   -19.384	       200	        30	     0.003	    32.767
      1826.50140	       59.157095	      243.318229	 1351945.944	 1299999.999	    -0.001	   327.670	    32.767	    -0.038	     0.441	     0.000	    -2.197	    32.767	   -19.275	   -19.390	       200	        30	     0.003	    32.767
      1826.50141	       59.123736	      243.397306	 1351936.932	 1299999.999	    -0.001	   327.670	    32.767	    -0.038	     0.493	     0.000	    -2.185	    32.767	   -19.293	   -19.373	       200	        30	     0.003	    32.767
      1826.50145	       59.000515	      243.686917	 1351903.594	 1299999.999	    -0.001	   327.670	    32.767	    -0.038	     0.599	     0.000	    -2.161	    32.767	   -19.490	   -19.313	       200	        30	     0.003	    32.767
      1826.50148	       58.911611	      243.893488	 1351879.495	 1299999.999	    -0.001	   327.670	    32.767	    -0.038	     0.633	     0.000	    -2.153	    32.767	   -19.775	   -19.591	       200	        30	     0.003	    32.767
      1826.50150	       58.877864	      243.971386	 1351870.337	 1299999.999	    -0.001	   327.670	    32.767	    -0.038	     0.658	     0.000	    -2.147	    32.767	   -19.893	   -19.748	       200	        30	     0.003	    32.767
      1826.50152	       58.803857	      244.141241	 1351850.234	 1299999.999	    -0.001	   327.670	    32.767	    -0.038	     0.700	     0.000	    -2.138	    32.767	   -20.212	   -20.064	       200	        30	     0.003	    32.767
      1826.50155	       58.722298	      244.326892	 1351828.049	 1299999.999	    -0.001	   327.670	    32.767	    -0.038	     0.625	     0.000	    -2.155	    32.767	   -20.614	   -20.478	       200	        30	     0.003	    32.767
      1826.50156	       58.688261	      244.403901	 1351818.781	 1299999.999	    -0.001	   327.670	    32.767	    -0.038	     0.562	     0.000	    -2.169	    32.767	   -20.793	   -20.700	       200	        30	     0.003	    32.767
      1826.50157	       58.654173	      244.480751	 1351809.494	 1299999.999	    -0.001	   327.670	    32.767	    -0.038	     0.476	     0.000	    -2.189	    32.767	   -20.977	   -20.951	       200	        30	     0.003	    32.767
      1826.50163	       58.500456	      244.823937	 1351767.545	 1299999.999	    -0.001	   327.670	    32.767	    -0.038	     0.086	     0.000	    -2.278	    32.767	   -21.845	   -21.939	       200	        30	     0.003	    32.767
      1826.50165	       58.425062	      244.990286	 1351746.929	 1299999.999	    -0.001	   327.670	    32.767	    -0.038	     0.042	     0.000	    -2.288	    32.767	   -22.293	   -22.337	       200	        30	     0.003	    32.767
      1826.50166	       58.390585	      245.065930	 1351737.493	 1299999.999	    -0.001	   327.670	    32.767	    -0.038	     0.046	     0.000	    -2.287	    32.767	   -22.487	   -22.519	       200	        30	     0.003	    32.767
      1826.50168	       58.356058	      245.141418	 1351728.038	 1299999.999	    -0.001	   327.670	    32.767	    -0.038	     0.049	     0.000	    -2.287	    32.767	   -22.669	   -22.693	       200	        30	     0.003	    32.767
      1826.50169	       58.321482	      245.216750	 1351718.563	 1299999.999	    -0.001	   327.670	    32.767	    -0.038	     0.053	     0.000	    -2.286	    32.767	   -22.847	   -22.850	       200	        30	     0.003	    32.767
      1826.50170	       58.286856	      245.291927	 1351709.069	 1299999.999	    -0.001	   327.670	    32.767	    -0.038	     0.056	     0.000	    -2.285	    32.767	   -23.010	   -22.984	       200	        30	     0.003	    32.767
      1826.50171	       58.252180	      245.366950	 1351699.556	 1299999.999	    -0.001	   327.670	    32.767	    -0.038	     0.060	     0.000	    -2.284	    32.767	   -23.153	   -23.101	       200	        30	     0.003	    32.767
      1826.50172	       58.217456	      245.441817	 1351690.024	 1299999.999	    -0.001	   327.670	    32.767	    -0.038	     0.064	     0.000	    -2.283	    32.767	   -23.270	   -23.201	       200	        30	     0.003	    32.767
      1826.50174	       58.182682	      245.516530	 1351680.473	 1299999.999	    -0.001	   327.670	    32.767	    -0.038	     0.068	     0.000	    -2.282	    32.767	   -23.362	   -23.281	       200	        30	     0.003	    32.767
      1826.50175	       58.147859	      245.591090	 1351670.903	 1299999.999	    -0.001	   327.670	    32.767	    -0.038	     0.073	     0.000	    -2.281	    32.767	   -23.426	   -23.344	       200	        30	     0.003	    32.767
      1826.50176	       58.112988	      245.665495	 1351661.314	 1299999.999	    -0.001	   327.670	    32.767	    -0.038	     0.079	     0.000	    -2.280	    32.767	   -23.465	   -23.401	       200	        30	     0.003	    32.767
      1826.50177	       58.078068	      245.739747	 1351651.706	 1299999.999	    -0.001	   327.670	    32.767	    -0.038	     0.094	     0.000	    -2.277	    32.767	   -23.472	   -23.443	       200	        30	     0.003	    32.767
      1826.50178	       58.043100	      245.813846	 1351642.079	 1299999.999	    -0.001	   327.670	    32.767	    -0.038	     0.114	     0.000	    -2.272	    32.767	   -23.450	   -23.462	       200	        30	     0.003	    32.767
      1826.50179	       58.008083	      245.887792	 1351632.433	 1299999.999	    -0.001	   327.670	    32.767	    -0.038	     0.141	     0.000	    -2.266	    32.767	   -23.404	   -23.462	       200	        30	     0.003	    32.767
      1826.50181	       57.973018	      245.961586	 1351622.769	 1299999.999	    -0.001	   327.670	    32.767	    -0.038	     0.174	     0.000	    -2.258	    32.767	   -23.336	   -23.436	       200	        30	     0.003	    32.767
      1826.50182	       57.937905	      246.035227	 1351613.085	 1299999.999	    -0.001	   327.670	    32.767	    -0.038	     0.213	     0.000	    -2.249	    32.767	   -23.250	   -23.368	       200	        30	     0.003	    32.767
      1826.50184	       57.871227	      246.174378	 1351594.682	 1299999.999	    -0.001	   327.670	    32.767	    -0.038	     0.304	     0.000	    -2.229	    32.767	   -23.070	   -23.179	       200	        30	     0.003	    32.767
      1826.50185	       57.835976	      246.247581	 1351584.944	 1299999.999	    -0.001	   327.670	    32.767	    -0.038	     0.361	     0.000	    -2.216	    32.767	   -22.964	   -23.064	       200	        30	     0.003	    32.767
      1826.50189	       57.712261	      246.502531	 1351550.725	 1299999.999	    -0.001	   327.670	    32.767	    -0.038	     0.558	    -0.007	    -2.170	    32.767	   -22.648	   -22.666	       200	        30	     0.003	    32.767
      1826.50191	       57.648801	      246.632141	 1351533.146	 1299999.999	    -0.001	   327.670	    32.767	    -0.038	     0.628	    -0.009	    -2.155	    32.767	   -22.564	   -22.585	       200	        30	     0.003	    32.767
