 Satellite:           jason
 Date of parsing:     04-May-2015, 22:36:15

            jday	            glat	            glon	        hsat	        ralt	    stdalt	       swh	     otide	     etide	      invb	     wtrop	     dtrop	     ionos	      mssh	      geoh	    iflags	    oflags	     ptide	       emb
      1828.17591	      -66.115081	      136.208021	 1356537.796	 1299999.999	    -0.001	   327.670	     0.255	    -0.046	     0.109	    -0.044	    -2.271	    32.767	   -41.360	   -40.230	       202	        14	    -0.002	    32.767
      1828.17592	      -66.112373	      136.337255	 1356537.086	 1299999.999	    -0.001	   327.670	     0.255	    -0.046	     0.106	    -0.043	    -2.272	    32.767	   -41.476	   -40.314	       202	        14	    -0.002	    32.767
      1828.17594	      -66.109550	      136.466459	 1356536.346	 1299999.999	    -0.001	   327.670	     0.256	    -0.046	     0.102	    -0.048	    -2.273	    32.767	   -41.622	   -40.400	       200	        14	    -0.002	    32.767
      1828.17595	      -66.106611	      136.595634	 1356535.578	 1356578.806	     1.416	     2.100	     0.256	    -0.046	     0.099	    -0.046	    -2.274	    -0.720	   -41.776	   -40.500	        74	        10	    -0.002	    -0.095
      1828.17596	      -66.103558	      136.724777	 1356534.780	 1299999.999	    -0.001	   327.670	     0.257	    -0.046	     0.107	    -0.051	    -2.272	    32.767	   -41.917	   -40.625	       202	        10	    -0.002	    32.767
      1828.17597	      -66.100390	      136.853887	 1356533.953	 1356576.926	     0.044	     0.640	     0.258	    -0.046	     0.103	    -0.066	    -2.273	    -0.071	   -42.104	   -40.762	        66	        10	    -0.002	    -0.051
      1828.17598	      -66.097106	      136.982964	 1356533.098	 1356576.194	     0.030	     1.130	     0.259	    -0.046	     0.108	    -0.073	    -2.272	    -0.046	   -42.269	   -40.890	        72	        10	    -0.002	    -0.064
      1828.17600	      -66.093708	      137.112005	 1356532.213	 1299999.999	    -0.001	   327.670	     0.261	    -0.046	     0.113	    -0.084	    -2.271	    32.767	   -42.411	   -40.998	       202	        10	    -0.002	    32.767
      1828.17601	      -66.090195	      137.241010	 1356531.299	 1299999.999	    -0.001	   327.670	     0.263	    -0.046	     0.118	    -0.081	    -2.269	    32.767	   -42.516	   -41.084	       200	        10	    -0.002	    32.767
      1828.17602	      -66.086567	      137.369978	 1356530.357	 1356573.852	     0.060	     0.000	     0.264	    -0.046	     0.123	    -0.080	    -2.268	    -0.094	   -42.567	   -41.153	        74	        10	    -0.002	    -0.021
      1828.17603	      -66.082824	      137.498908	 1356529.385	 1356573.447	     0.151	     4.380	     0.266	    -0.046	     0.128	    -0.074	    -2.267	    -0.307	   -42.611	   -41.215	        66	        10	    -0.002	    -0.167
      1828.17604	      -66.078966	      137.627797	 1356528.385	 1299999.999	    -0.001	     3.500	     0.268	    -0.046	     0.129	    -0.070	    -2.267	    32.767	   -42.673	   -41.287	       200	        10	    -0.002	    -0.140
      1828.17605	      -66.074994	      137.756646	 1356527.355	 1299999.999	    -0.001	   327.670	     0.270	    -0.045	     0.128	    -0.074	    -2.267	    32.767	   -42.808	   -41.384	       202	        10	    -0.002	    32.767
      1828.17607	      -66.070907	      137.885452	 1356526.297	 1299999.999	    -0.001	   327.670	     0.272	    -0.045	     0.127	    -0.080	    -2.267	    32.767	   -42.937	   -41.508	       200	        10	    -0.002	    32.767
      1828.17608	      -66.066705	      138.014215	 1356525.210	 1299999.999	    -0.001	   327.670	     0.274	    -0.045	     0.126	    -0.084	    -2.268	    32.767	   -43.064	   -41.650	       200	        10	    -0.002	    32.767
      1828.17609	      -66.062389	      138.142934	 1356524.093	 1299999.999	    -0.001	   327.670	     0.277	    -0.045	     0.125	    -0.086	    -2.268	    32.767	   -43.207	   -41.787	       200	        10	    -0.002	    32.767
      1828.17610	      -66.057958	      138.271608	 1356522.948	 1299999.999	    -0.001	   327.670	     0.279	    -0.045	     0.124	    -0.088	    -2.268	    32.767	   -43.315	   -41.893	       200	        10	    -0.002	    32.767
      1828.17611	      -66.053413	      138.400234	 1356521.774	 1299999.999	    -0.001	   327.670	     0.282	    -0.045	     0.125	    -0.090	    -2.268	    32.767	   -43.386	   -41.960	       200	        10	    -0.002	    32.767
      1828.17613	      -66.048754	      138.528812	 1356520.571	 1299999.999	    -0.001	   327.670	     0.285	    -0.045	     0.129	    -0.091	    -2.267	    32.767	   -43.416	   -41.986	       200	         2	    -0.002	    32.767
      1828.17614	      -66.043980	      138.657341	 1356519.339	 1299999.999	    -0.001	     0.000	     0.288	    -0.045	     0.132	    -0.091	    -2.266	    32.767	   -43.399	   -41.976	       202	         2	    -0.002	    -0.003
      1828.17615	      -66.039093	      138.785820	 1356518.078	 1356563.463	     0.386	     2.720	     0.291	    -0.045	     0.136	    -0.091	    -2.265	    32.767	   -43.348	   -41.944	         2	         2	    -0.002	    -0.099
      1828.17616	      -66.034091	      138.914248	 1356516.788	 1299999.999	    -0.001	   327.670	     0.294	    -0.045	     0.140	    -0.090	    -2.264	    32.767	   -43.303	   -41.905	       200	         2	    -0.002	    32.767
      1828.17617	      -66.028975	      139.042622	 1356515.469	 1299999.999	    -0.001	   327.670	     0.296	    -0.045	     0.143	    -0.088	    -2.264	    32.767	   -43.239	   -41.863	       200	         2	    -0.002	    32.767
      1828.17618	      -66.023745	      139.170943	 1356514.121	 1299999.999	    -0.001	   327.670	     0.299	    -0.045	     0.150	    -0.087	    -2.262	    32.767	   -43.208	   -41.824	       200	         2	    -0.002	    32.767
      1828.17620	      -66.018401	      139.299210	 1356512.744	 1299999.999	    -0.001	   327.670	     0.302	    -0.045	     0.147	    -0.084	    -2.263	    32.767	   -43.169	   -41.797	       200	         2	    -0.002	    32.767
      1828.17621	      -66.012943	      139.427420	 1356511.339	 1299999.999	    -0.001	   327.670	     0.303	    -0.045	     0.148	    -0.086	    -2.262	    32.767	   -43.134	   -41.782	       200	         2	    -0.002	    32.767
      1828.17622	      -66.007372	      139.555573	 1356509.904	 1299999.999	    -0.001	   327.670	     0.302	    -0.044	     0.149	    -0.086	    -2.262	    32.767	   -43.106	   -41.766	       200	         2	    -0.002	    32.767
      1828.17623	      -66.001687	      139.683667	 1356508.441	 1299999.999	    -0.001	   327.670	     0.299	    -0.044	     0.150	    -0.088	    -2.262	    32.767	   -43.072	   -41.744	       200	         6	    -0.002	    32.767
      1828.17624	      -65.995888	      139.811702	 1356506.949	 1299999.999	    -0.001	    12.010	     0.295	    -0.044	     0.150	    -0.087	    -2.262	    32.767	   -43.052	   -41.733	       202	         6	    -0.002	    -0.359
      1828.17626	      -65.989976	      139.939677	 1356505.428	 1356550.365	     0.080	     0.800	     0.293	    -0.044	     0.151	    -0.089	    -2.262	    -0.972	   -43.058	   -41.742	        74	         6	    -0.002	    -0.030
      1828.17627	      -65.983950	      140.067589	 1356503.878	 1299999.999	    -0.001	   327.670	     0.291	    -0.044	     0.150	    -0.090	    -2.262	    32.767	   -43.089	   -41.771	       200	         6	    -0.002	    32.767
      1828.17628	      -65.977811	      140.195440	 1356502.299	 1299999.999	    -0.001	   327.670	     0.291	    -0.044	     0.148	    -0.090	    -2.262	    32.767	   -43.150	   -41.814	       200	         6	    -0.002	    32.767
      1828.17629	      -65.971559	      140.323225	 1356500.691	 1299999.999	    -0.001	     0.000	     0.292	    -0.044	     0.147	    -0.089	    -2.263	    32.767	   -43.206	   -41.867	       202	         6	    -0.002	    -0.003
      1828.17630	      -65.965193	      140.450946	 1356499.054	 1356544.068	     0.045	     0.460	     0.293	    -0.044	     0.145	    -0.089	    -2.263	    -0.071	   -43.263	   -41.921	        72	         6	    -0.002	    -0.019
      1828.17631	      -65.958715	      140.578601	 1356497.389	 1299999.999	    -0.001	     0.460	     0.294	    -0.044	     0.144	    -0.088	    -2.263	    32.767	   -43.329	   -41.974	       202	         6	    -0.002	    -0.020
      1828.17633	      -65.952123	      140.706188	 1356495.694	 1356540.983	     0.055	     0.600	     0.295	    -0.044	     0.142	    -0.089	    -2.264	    -0.441	   -43.401	   -42.039	         2	         6	    -0.002	    -0.024
      1828.17634	      -65.945419	      140.833707	 1356493.971	 1356539.331	     0.082	     0.250	     0.295	    -0.044	     0.141	    -0.087	    -2.264	    -0.088	   -43.490	   -42.122	         2	         2	    -0.002	    -0.012
      1828.17635	      -65.938602	      140.961156	 1356492.219	 1356537.615	     0.061	     0.000	     0.293	    -0.044	     0.139	    -0.088	    -2.265	    -0.049	   -43.562	   -42.210	         0	         2	    -0.003	    -0.004
      1828.17636	      -65.931672	      141.088535	 1356490.438	 1356535.988	     0.097	     0.700	     0.289	    -0.044	     0.138	    -0.087	    -2.265	    -0.095	   -43.643	   -42.292	         2	         2	    -0.003	    -0.028
      1828.17637	      -65.924629	      141.215842	 1356488.628	 1356534.276	     0.082	     0.600	     0.285	    -0.043	     0.136	    -0.087	    -2.265	    -0.032	   -43.733	   -42.379	         0	         2	    -0.003	    -0.026
      1828.17639	      -65.917474	      141.343076	 1356486.790	 1356532.492	     0.035	     0.330	     0.281	    -0.043	     0.135	    -0.088	    -2.266	    -0.069	   -43.825	   -42.472	         2	         2	    -0.003	    -0.014
      1828.17640	      -65.910207	      141.470237	 1356484.923	 1356530.655	     0.064	     0.140	     0.277	    -0.043	     0.133	    -0.085	    -2.266	    -0.723	   -43.932	   -42.563	         2	         2	    -0.003	    -0.006
      1828.17641	      -65.902827	      141.597322	 1356483.026	 1299999.999	    -0.001	     0.490	     0.274	    -0.043	     0.130	    -0.088	    -2.267	    32.767	   -44.047	   -42.654	       202	         2	    -0.003	    -0.018
      1828.17642	      -65.895335	      141.724331	 1356481.101	 1299999.999	    -0.001	   327.670	     0.272	    -0.043	     0.128	    -0.086	    -2.267	    32.767	   -44.144	   -42.766	       200	         2	    -0.003	    32.767
      1828.17643	      -65.887731	      141.851263	 1356479.148	 1356525.232	     0.055	     0.260	     0.272	    -0.043	     0.125	    -0.088	    -2.268	    -0.705	   -44.246	   -42.891	         2	         2	    -0.003	    -0.010
      1828.17644	      -65.880015	      141.978117	 1356477.165	 1356523.409	     0.047	     0.820	     0.274	    -0.043	     0.122	    -0.086	    -2.268	    -0.229	   -44.361	   -43.009	         2	         2	    -0.003	    -0.031
      1828.17646	      -65.872187	      142.104892	 1356475.154	 1356521.458	     0.056	     0.490	     0.277	    -0.043	     0.120	    -0.086	    -2.269	    -0.101	   -44.485	   -43.117	         2	         2	    -0.003	    -0.019
      1828.17647	      -65.864248	      142.231586	 1356473.114	 1356519.598	     0.050	     0.690	     0.280	    -0.043	     0.117	    -0.087	    -2.270	    -0.117	   -44.603	   -43.232	         2	         2	    -0.003	    -0.027
      1828.17648	      -65.856196	      142.358199	 1356471.045	 1356517.611	     0.067	     0.780	     0.284	    -0.043	     0.113	    -0.086	    -2.270	    -0.044	   -44.738	   -43.373	         0	         2	    -0.003	    -0.031
      1828.17649	      -65.848033	      142.484729	 1356468.947	 1356515.744	     0.083	     1.170	     0.288	    -0.043	     0.112	    -0.085	    -2.271	    -0.087	   -44.915	   -43.540	         2	         2	    -0.003	    -0.045
      1828.17650	      -65.839759	      142.611176	 1356466.821	 1356513.740	     0.071	     0.700	     0.293	    -0.043	     0.112	    -0.086	    -2.271	    -0.038	   -45.099	   -43.725	         0	         2	    -0.003	    -0.029
      1828.17651	      -65.831373	      142.737538	 1356464.666	 1356511.791	     0.078	     0.870	     0.298	    -0.043	     0.112	    -0.085	    -2.271	    -0.378	   -45.280	   -43.901	         2	         2	    -0.003	    -0.034
      1828.17653	      -65.822876	      142.863815	 1356462.482	 1356509.862	     0.176	     1.600	     0.301	    -0.043	     0.112	    -0.082	    -2.271	    -0.184	   -45.414	   -44.048	         2	         2	    -0.003	    -0.061
      1828.17654	      -65.814268	      142.990005	 1356460.269	 1356508.205	     0.350	     4.760	     0.300	    -0.042	     0.112	    -0.083	    -2.271	    32.767	   -45.511	   -44.155	        10	         2	    -0.003	    -0.183
      1828.17655	      -65.805549	      143.116108	 1356458.028	 1299999.999	    -0.001	    20.580	     0.297	    -0.042	     0.111	    -0.080	    -2.271	    32.767	   -45.602	   -44.249	       200	         2	    -0.003	    -0.359
      1828.17656	      -65.796720	      143.242121	 1356455.758	 1299999.999	    -0.001	   327.670	     0.290	    -0.042	     0.111	    -0.080	    -2.271	    32.767	   -45.714	   -44.371	       200	         2	    -0.003	    32.767
      1828.17657	      -65.787779	      143.368046	 1356453.459	 1299999.999	    -0.001	   327.670	     0.282	    -0.042	     0.112	    -0.079	    -2.271	    32.767	   -45.870	   -44.529	       200	         2	    -0.003	    32.767
      1828.17659	      -65.778728	      143.493879	 1356451.131	 1299999.999	    -0.001	   327.670	     0.276	    -0.042	     0.112	    -0.080	    -2.271	    32.767	   -46.046	   -44.695	       200	         2	    -0.003	    32.767
      1828.17660	      -65.769566	      143.619621	 1356448.775	 1299999.999	    -0.001	   327.670	     0.273	    -0.042	     0.112	    -0.081	    -2.271	    32.767	   -46.214	   -44.861	       200	         2	    -0.003	    32.767
      1828.17661	      -65.760294	      143.745270	 1356446.390	 1299999.999	    -0.001	   327.670	     0.272	    -0.042	     0.112	    -0.082	    -2.271	    32.767	   -46.388	   -45.028	       200	         2	    -0.003	    32.767
      1828.17662	      -65.750912	      143.870825	 1356443.977	 1299999.999	    -0.001	   327.670	     0.274	    -0.042	     0.112	    -0.083	    -2.271	    32.767	   -46.566	   -45.208	       200	         2	    -0.003	    32.767
      1828.17663	      -65.741419	      143.996285	 1356441.535	 1299999.999	    -0.001	   327.670	     0.276	    -0.042	     0.113	    -0.084	    -2.271	    32.767	   -46.747	   -45.396	       200	         0	    -0.003	    32.767
      1828.17664	      -65.731817	      144.121650	 1356439.064	 1299999.999	    -0.001	   327.670	     0.279	    -0.042	     0.113	    -0.086	    -2.271	    32.767	   -46.915	   -45.573	       200	         0	    -0.003	    32.767
      1828.17666	      -65.722105	      144.246918	 1356436.564	 1299999.999	    -0.001	   327.670	     0.282	    -0.042	     0.114	    -0.085	    -2.270	    32.767	   -47.063	   -45.717	       200	         0	    -0.003	    32.767
      1828.17667	      -65.712283	      144.372088	 1356434.036	 1299999.999	    -0.001	   327.670	     0.282	    -0.042	     0.114	    -0.086	    -2.270	    32.767	   -47.178	   -45.841	       200	         0	    -0.003	    32.767
      1828.17668	      -65.702351	      144.497160	 1356431.479	 1299999.999	    -0.001	   327.670	     0.282	    -0.041	     0.115	    -0.086	    -2.270	    32.767	   -47.279	   -45.953	       200	         0	    -0.003	    32.767
      1828.17669	      -65.692310	      144.622132	 1356428.894	 1299999.999	    -0.001	   327.670	     0.282	    -0.041	     0.115	    -0.086	    -2.270	    32.767	   -47.379	   -46.062	       200	         0	    -0.003	    32.767
      1828.17670	      -65.682160	      144.747003	 1356426.280	 1299999.999	    -0.001	   327.670	     0.282	    -0.041	     0.116	    -0.086	    -2.270	    32.767	   -47.498	   -46.173	       200	         0	    -0.003	    32.767
      1828.17672	      -65.671900	      144.871773	 1356423.637	 1299999.999	    -0.001	   327.670	     0.281	    -0.041	     0.116	    -0.087	    -2.270	    32.767	   -47.606	   -46.284	       200	         0	    -0.003	    32.767
      1828.17673	      -65.661532	      144.996440	 1356420.966	 1299999.999	    -0.001	   327.670	     0.281	    -0.041	     0.116	    -0.088	    -2.270	    32.767	   -47.703	   -46.372	       200	         0	    -0.003	    32.767
      1828.17674	      -65.651054	      145.121004	 1356418.266	 1299999.999	    -0.001	   327.670	     0.280	    -0.041	     0.116	    -0.088	    -2.270	    32.767	   -47.752	   -46.424	       200	         0	    -0.003	    32.767
      1828.17675	      -65.640468	      145.245464	 1356415.538	 1299999.999	    -0.001	   327.670	     0.280	    -0.041	     0.116	    -0.087	    -2.270	    32.767	   -47.798	   -46.452	       200	         0	    -0.003	    32.767
      1828.17676	      -65.629773	      145.369818	 1356412.781	 1299999.999	    -0.001	   327.670	     0.280	    -0.041	     0.116	    -0.088	    -2.270	    32.767	   -47.814	   -46.471	       200	         0	    -0.003	    32.767
      1828.17677	      -65.618969	      145.494065	 1356409.995	 1299999.999	    -0.001	   327.670	     0.281	    -0.041	     0.115	    -0.089	    -2.270	    32.767	   -47.812	   -46.475	       200	         0	    -0.003	    32.767
      1828.17679	      -65.608058	      145.618206	 1356407.181	 1299999.999	    -0.001	   327.670	     0.281	    -0.041	     0.115	    -0.090	    -2.270	    32.767	   -47.783	   -46.453	       200	         0	    -0.003	    32.767
      1828.17680	      -65.597038	      145.742239	 1356404.338	 1299999.999	    -0.001	   327.670	     0.282	    -0.041	     0.115	    -0.091	    -2.270	    32.767	   -47.740	   -46.413	       200	         0	    -0.003	    32.767
      1828.17681	      -65.585910	      145.866162	 1356401.467	 1299999.999	    -0.001	   327.670	     0.283	    -0.041	     0.115	    -0.093	    -2.270	    32.767	   -47.699	   -46.380	       200	         0	    -0.003	    32.767
      1828.17682	      -65.574674	      145.989975	 1356398.567	 1299999.999	    -0.001	   327.670	     0.283	    -0.041	     0.115	    -0.094	    -2.270	    32.767	   -47.674	   -46.368	       200	         0	    -0.003	    32.767
      1828.17683	      -65.563330	      146.113678	 1356395.639	 1299999.999	    -0.001	   327.670	     0.283	    -0.040	     0.115	    -0.097	    -2.270	    32.767	   -47.661	   -46.364	       200	         0	    -0.003	    32.767
      1828.17685	      -65.551879	      146.237268	 1356392.683	 1299999.999	    -0.001	   327.670	     0.283	    -0.040	     0.115	    -0.097	    -2.270	    32.767	   -47.662	   -46.358	       200	         0	    -0.003	    32.767
      1828.17686	      -65.540321	      146.360746	 1356389.697	 1299999.999	    -0.001	   327.670	     0.282	    -0.040	     0.115	    -0.098	    -2.270	    32.767	   -47.683	   -46.375	       200	         0	    -0.003	    32.767
      1828.17687	      -65.528655	      146.484111	 1356386.684	 1299999.999	    -0.001	   327.670	     0.281	    -0.040	     0.115	    -0.097	    -2.270	    32.767	   -47.717	   -46.425	       200	         0	    -0.003	    32.767
      1828.17688	      -65.516882	      146.607361	 1356383.641	 1299999.999	    -0.001	   327.670	     0.281	    -0.040	     0.115	    -0.095	    -2.270	    32.767	   -47.772	   -46.494	       200	         0	    -0.003	    32.767
      1828.17689	      -65.505001	      146.730496	 1356380.571	 1299999.999	    -0.001	   327.670	     0.281	    -0.040	     0.115	    -0.093	    -2.270	    32.767	   -47.850	   -46.576	       200	         0	    -0.003	    32.767
      1828.17690	      -65.493014	      146.853514	 1356377.472	 1299999.999	    -0.001	   327.670	     0.281	    -0.040	     0.114	    -0.092	    -2.270	    32.767	   -47.956	   -46.676	       200	         0	    -0.003	    32.767
      1828.17692	      -65.480921	      146.976415	 1356374.344	 1299999.999	    -0.001	   327.670	     0.281	    -0.040	     0.114	    -0.091	    -2.271	    32.767	   -48.061	   -46.792	       200	         0	    -0.003	    32.767
      1828.17693	      -65.468721	      147.099198	 1356371.188	 1299999.999	    -0.001	   327.670	     0.280	    -0.040	     0.114	    -0.090	    -2.271	    32.767	   -48.168	   -46.903	       200	         0	    -0.003	    32.767
      1828.17694	      -65.456414	      147.221863	 1356368.004	 1299999.999	    -0.001	   327.670	     0.280	    -0.040	     0.113	    -0.089	    -2.271	    32.767	   -48.247	   -46.987	       200	         0	    -0.003	    32.767
      1828.17695	      -65.444001	      147.344408	 1356364.791	 1299999.999	    -0.001	   327.670	     0.280	    -0.040	     0.113	    -0.088	    -2.271	    32.767	   -48.293	   -47.045	       200	         0	    -0.003	    32.767
      1828.17696	      -65.431483	      147.466833	 1356361.550	 1299999.999	    -0.001	   327.670	     0.279	    -0.040	     0.113	    -0.088	    -2.271	    32.767	   -48.323	   -47.069	       200	         0	    -0.003	    32.767
      1828.17698	      -65.418858	      147.589136	 1356358.280	 1299999.999	    -0.001	   327.670	     0.279	    -0.039	     0.113	    -0.087	    -2.271	    32.767	   -48.314	   -47.042	       200	         0	    -0.003	    32.767
      1828.17699	      -65.406128	      147.711317	 1356354.982	 1299999.999	    -0.001	   327.670	     0.279	    -0.039	     0.113	    -0.088	    -2.271	    32.767	   -48.242	   -46.975	       200	         0	    -0.003	    32.767
      1828.17700	      -65.393292	      147.833375	 1356351.656	 1299999.999	    -0.001	   327.670	     0.278	    -0.039	     0.113	    -0.088	    -2.271	    32.767	   -48.147	   -46.886	       200	         0	    -0.003	    32.767
      1828.17701	      -65.380351	      147.955309	 1356348.301	 1299999.999	    -0.001	   327.670	     0.279	    -0.039	     0.112	    -0.088	    -2.271	    32.767	   -48.037	   -46.786	       200	         0	    -0.003	    32.767
      1828.17702	      -65.367304	      148.077119	 1356344.918	 1299999.999	    -0.001	   327.670	     0.279	    -0.039	     0.112	    -0.089	    -2.271	    32.767	   -47.936	   -46.690	       200	         0	    -0.003	    32.767
      1828.17703	      -65.354152	      148.198803	 1356341.507	 1299999.999	    -0.001	   327.670	     0.279	    -0.039	     0.112	    -0.087	    -2.271	    32.767	   -47.863	   -46.624	       200	         0	    -0.003	    32.767
      1828.17705	      -65.340896	      148.320361	 1356338.067	 1299999.999	    -0.001	   327.670	     0.279	    -0.039	     0.112	    -0.088	    -2.271	    32.767	   -47.826	   -46.592	       200	         0	    -0.003	    32.767
      1828.17706	      -65.327535	      148.441792	 1356334.599	 1299999.999	    -0.001	   327.670	     0.278	    -0.039	     0.112	    -0.087	    -2.271	    32.767	   -47.786	   -46.564	       200	         0	    -0.003	    32.767
      1828.17707	      -65.314069	      148.563095	 1356331.103	 1299999.999	    -0.001	   327.670	     0.277	    -0.039	     0.111	    -0.089	    -2.271	    32.767	   -47.730	   -46.517	       200	         0	    -0.003	    32.767
      1828.17708	      -65.300499	      148.684270	 1356327.579	 1299999.999	    -0.001	   327.670	     0.277	    -0.039	     0.111	    -0.088	    -2.271	    32.767	   -47.663	   -46.454	       200	         0	    -0.003	    32.767
      1828.17709	      -65.286824	      148.805315	 1356324.026	 1299999.999	    -0.001	   327.670	     0.276	    -0.039	     0.111	    -0.088	    -2.271	    32.767	   -47.588	   -46.378	       200	         0	    -0.003	    32.767
      1828.17710	      -65.273046	      148.926230	 1356320.445	 1299999.999	    -0.001	   327.670	     0.276	    -0.039	     0.111	    -0.086	    -2.271	    32.767	   -47.512	   -46.297	       200	         0	    -0.003	    32.767
      1828.17712	      -65.259164	      149.047014	 1356316.836	 1299999.999	    -0.001	   327.670	     0.276	    -0.039	     0.110	    -0.085	    -2.271	    32.767	   -47.433	   -46.219	       200	         0	    -0.003	    32.767
      1828.17713	      -65.245178	      149.167666	 1356313.198	 1299999.999	    -0.001	   327.670	     0.276	    -0.038	     0.110	    -0.085	    -2.271	    32.767	   -47.369	   -46.141	       200	         0	    -0.003	    32.767
      1828.17714	      -65.231088	      149.288186	 1356309.532	 1299999.999	    -0.001	   327.670	     0.276	    -0.038	     0.110	    -0.084	    -2.272	    32.767	   -47.284	   -46.054	       200	         0	    -0.003	    32.767
      1828.17715	      -65.216896	      149.408573	 1356305.838	 1299999.999	    -0.001	   327.670	     0.275	    -0.038	     0.110	    -0.084	    -2.272	    32.767	   -47.192	   -45.959	       200	         0	    -0.003	    32.767
      1828.17716	      -65.202600	      149.528826	 1356302.116	 1299999.999	    -0.001	   327.670	     0.275	    -0.038	     0.110	    -0.084	    -2.272	    32.767	   -47.106	   -45.870	       200	         0	    -0.003	    32.767
      1828.17718	      -65.188201	      149.648945	 1356298.366	 1299999.999	    -0.001	   327.670	     0.275	    -0.038	     0.110	    -0.085	    -2.272	    32.767	   -47.034	   -45.793	       200	         0	    -0.003	    32.767
      1828.17719	      -65.173699	      149.768928	 1356294.587	 1299999.999	    -0.001	   327.670	     0.274	    -0.038	     0.110	    -0.084	    -2.272	    32.767	   -46.980	   -45.733	       200	         0	    -0.003	    32.767
      1828.17720	      -65.159095	      149.888774	 1356290.781	 1299999.999	    -0.001	   327.670	     0.274	    -0.038	     0.110	    -0.084	    -2.272	    32.767	   -46.939	   -45.694	       200	         0	    -0.003	    32.767
      1828.17721	      -65.144388	      150.008484	 1356286.946	 1299999.999	    -0.001	   327.670	     0.273	    -0.038	     0.110	    -0.084	    -2.272	    32.767	   -46.904	   -45.672	       200	         0	    -0.003	    32.767
      1828.17722	      -65.129579	      150.128057	 1356283.083	 1299999.999	    -0.001	   327.670	     0.273	    -0.038	     0.110	    -0.084	    -2.272	    32.767	   -46.862	   -45.642	       200	         0	    -0.003	    32.767
      1828.17723	      -65.114667	      150.247491	 1356279.192	 1299999.999	    -0.001	   327.670	     0.272	    -0.038	     0.110	    -0.084	    -2.272	    32.767	   -46.790	   -45.579	       200	         0	    -0.003	    32.767
