 Satellite:           jason
 Date of parsing:     04-May-2015, 22:36:25

            jday	            glat	            glon	        hsat	        ralt	    stdalt	       swh	     otide	     etide	      invb	     wtrop	     dtrop	     ionos	      mssh	      geoh	    iflags	    oflags	     ptide	       emb
      1833.48497	      -66.132382	        7.586404	 1356551.839	 1356539.499	     0.046	     1.180	     0.220	    -0.077	     0.178	    -0.031	    -2.255	    -0.027	    14.217	    15.643	         0	         0	     0.006	    -0.059
      1833.48498	      -66.130624	        7.715828	 1356551.281	 1356538.899	     0.095	     1.380	     0.220	    -0.077	     0.179	    -0.031	    -2.255	    -0.030	    14.251	    15.670	         0	         0	     0.006	    -0.069
      1833.48500	      -66.128752	        7.845234	 1356550.694	 1356538.327	     0.049	     1.410	     0.221	    -0.077	     0.179	    -0.030	    -2.255	    -0.012	    14.287	    15.703	         0	         0	     0.006	    -0.070
      1833.48501	      -66.126763	        7.974619	 1356550.078	 1356537.632	     0.060	     1.370	     0.222	    -0.077	     0.180	    -0.030	    -2.255	    -0.023	    14.332	    15.747	         0	         0	     0.006	    -0.068
      1833.48502	      -66.124660	        8.103982	 1356549.433	 1356536.973	     0.027	     1.460	     0.223	    -0.077	     0.180	    -0.029	    -2.254	    -0.014	    14.385	    15.796	         0	         0	     0.006	    -0.072
      1833.48503	      -66.122441	        8.233323	 1356548.759	 1356536.226	     0.045	     1.390	     0.224	    -0.077	     0.181	    -0.030	    -2.254	    -0.020	    14.434	    15.847	         0	         0	     0.006	    -0.072
      1833.48504	      -66.120107	        8.362639	 1356548.055	 1356535.470	     0.057	     1.470	     0.225	    -0.077	     0.181	    -0.030	    -2.254	    -0.017	    14.489	    15.902	         0	         0	     0.006	    -0.073
      1833.48505	      -66.117657	        8.491931	 1356547.323	 1356534.720	     0.066	     1.530	     0.225	    -0.077	     0.182	    -0.030	    -2.254	    -0.018	    14.546	    15.958	         0	         0	     0.006	    -0.076
      1833.48507	      -66.115093	        8.621196	 1356546.562	 1356533.889	     0.078	     1.470	     0.226	    -0.077	     0.182	    -0.030	    -2.254	    -0.033	    14.594	    16.004	         0	         0	     0.006	    -0.075
      1833.48508	      -66.112413	        8.750433	 1356545.771	 1356533.037	     0.080	     1.480	     0.226	    -0.077	     0.183	    -0.030	    -2.254	    -0.028	    14.631	    16.043	         0	         0	     0.006	    -0.078
      1833.48509	      -66.109617	        8.879642	 1356544.951	 1356532.183	     0.069	     1.380	     0.227	    -0.077	     0.184	    -0.031	    -2.254	    -0.009	    14.671	    16.084	         0	         0	     0.006	    -0.073
      1833.48510	      -66.106707	        9.008821	 1356544.103	 1356531.280	     0.077	     1.370	     0.228	    -0.076	     0.184	    -0.031	    -2.253	    -0.023	    14.721	    16.132	         0	         0	     0.006	    -0.071
      1833.48511	      -66.103682	        9.137969	 1356543.225	 1356530.338	     0.056	     1.370	     0.228	    -0.076	     0.185	    -0.031	    -2.253	    -0.030	    14.779	    16.191	         0	         0	     0.006	    -0.072
      1833.48513	      -66.100541	        9.267085	 1356542.318	 1356529.396	     0.066	     1.520	     0.229	    -0.076	     0.186	    -0.032	    -2.253	    -0.011	    14.842	    16.260	         0	         0	     0.006	    -0.076
      1833.48514	      -66.097286	        9.396167	 1356541.382	 1356528.364	     0.052	     1.450	     0.230	    -0.076	     0.186	    -0.032	    -2.253	    -0.021	    14.916	    16.337	         0	         0	     0.006	    -0.076
      1833.48515	      -66.093915	        9.525214	 1356540.417	 1356527.329	     0.048	     1.540	     0.231	    -0.076	     0.187	    -0.031	    -2.253	    -0.016	    15.000	    16.417	         0	         0	     0.006	    -0.078
      1833.48516	      -66.090430	        9.654225	 1356539.423	 1356526.243	     0.075	     1.540	     0.232	    -0.076	     0.188	    -0.031	    -2.253	    -0.024	    15.093	    16.501	         0	         0	     0.006	    -0.078
      1833.48517	      -66.086829	        9.783199	 1356538.400	 1356525.090	     0.058	     1.440	     0.233	    -0.076	     0.189	    -0.032	    -2.252	    -0.026	    15.187	    16.597	         0	         0	     0.006	    -0.074
      1833.48518	      -66.083114	        9.912135	 1356537.348	 1356523.980	     0.059	     1.610	     0.233	    -0.076	     0.189	    -0.033	    -2.252	    -0.021	    15.300	    16.704	         0	         0	     0.006	    -0.079
      1833.48520	      -66.079284	       10.041032	 1356536.267	 1356522.743	     0.063	     1.300	     0.234	    -0.076	     0.190	    -0.032	    -2.252	    -0.003	    15.418	    16.825	         0	         0	     0.006	    -0.069
      1833.48521	      -66.075340	       10.169887	 1356535.157	 1356521.511	     0.062	     1.770	     0.234	    -0.076	     0.191	    -0.033	    -2.252	    -0.015	    15.555	    16.960	         0	         0	     0.006	    -0.085
      1833.48522	      -66.071281	       10.298701	 1356534.018	 1356520.227	     0.051	     1.450	     0.235	    -0.076	     0.192	    -0.032	    -2.252	    -0.016	    15.695	    17.104	         0	         0	     0.006	    -0.073
      1833.48523	      -66.067107	       10.427472	 1356532.849	 1356518.895	     0.055	     1.180	     0.236	    -0.076	     0.192	    -0.032	    -2.252	    -0.012	    15.845	    17.250	         0	         0	     0.006	    -0.063
      1833.48524	      -66.062819	       10.556199	 1356531.652	 1356517.557	     0.041	     1.400	     0.237	    -0.076	     0.193	    -0.033	    -2.251	    -0.012	    15.990	    17.387	         0	         0	     0.006	    -0.071
      1833.48526	      -66.058416	       10.684880	 1356530.426	 1356516.183	     0.084	     1.430	     0.238	    -0.076	     0.194	    -0.032	    -2.251	    -0.022	    16.111	    17.511	         0	         0	     0.006	    -0.072
      1833.48527	      -66.053899	       10.813515	 1356529.171	 1356514.821	     0.068	     1.470	     0.239	    -0.076	     0.195	    -0.032	    -2.251	    -0.016	    16.219	    17.623	         0	         0	     0.006	    -0.074
      1833.48528	      -66.049267	       10.942102	 1356527.886	 1356513.406	     0.072	     1.230	     0.239	    -0.076	     0.195	    -0.033	    -2.251	    -0.021	    16.327	    17.730	         0	         0	     0.006	    -0.063
      1833.48529	      -66.044521	       11.070641	 1356526.573	 1356512.004	     0.079	     1.450	     0.240	    -0.076	     0.196	    -0.033	    -2.251	    -0.022	    16.430	    17.835	         0	         0	     0.006	    -0.073
      1833.48530	      -66.039661	       11.199129	 1356525.230	 1356510.609	     0.078	     1.430	     0.241	    -0.076	     0.197	    -0.034	    -2.251	    -0.015	    16.524	    17.930	         0	         0	     0.006	    -0.070
      1833.48531	      -66.034687	       11.327566	 1356523.859	 1356509.108	     0.057	     1.480	     0.242	    -0.076	     0.198	    -0.033	    -2.250	    -0.011	    16.623	    18.028	         0	         0	     0.006	    -0.072
      1833.48533	      -66.029599	       11.455951	 1356522.459	 1356507.562	     0.088	     1.380	     0.243	    -0.076	     0.199	    -0.035	    -2.250	    -0.038	    16.754	    18.151	         0	         0	     0.006	    -0.067
      1833.48534	      -66.024396	       11.584283	 1356521.029	 1356506.012	     0.067	     1.490	     0.244	    -0.076	     0.199	    -0.032	    -2.250	    -0.021	    16.896	    18.290	         0	         0	     0.006	    -0.068
      1833.48535	      -66.019080	       11.712559	 1356519.571	 1356504.393	     0.097	     1.280	     0.245	    -0.076	     0.200	    -0.036	    -2.250	    -0.011	    17.035	    18.431	         0	         0	     0.006	    -0.063
      1833.48536	      -66.013650	       11.840780	 1356518.084	 1356502.773	     0.058	     1.290	     0.246	    -0.076	     0.201	    -0.033	    -2.250	    -0.024	    17.181	    18.581	         0	         0	     0.006	    -0.062
      1833.48537	      -66.008106	       11.968944	 1356516.567	 1356501.078	     0.060	     1.290	     0.248	    -0.076	     0.201	    -0.036	    -2.249	    -0.019	    17.328	    18.745	         0	         0	     0.006	    -0.060
      1833.48539	      -66.002449	       12.097050	 1356515.022	 1356499.430	     0.072	     1.470	     0.249	    -0.076	     0.202	    -0.036	    -2.249	    -0.008	    17.462	    18.888	         0	         0	     0.006	    -0.064
      1833.48540	      -65.996678	       12.225097	 1356513.448	 1356497.701	     0.080	     1.150	     0.251	    -0.076	     0.203	    -0.035	    -2.249	    -0.024	    17.571	    18.971	         0	         0	     0.006	    -0.051
      1833.48541	      -65.990793	       12.353084	 1356511.844	 1356496.015	     0.035	     1.110	     0.252	    -0.076	     0.203	    -0.037	    -2.249	    -0.025	    17.638	    19.019	         0	         0	     0.006	    -0.053
      1833.48542	      -65.984795	       12.481009	 1356510.212	 1356494.361	     0.045	     1.390	     0.253	    -0.076	     0.204	    -0.035	    -2.249	    -0.021	    17.698	    19.081	         0	         0	     0.006	    -0.061
      1833.48543	      -65.978684	       12.608871	 1356508.551	 1356492.626	     0.076	     1.500	     0.255	    -0.076	     0.205	    -0.036	    -2.249	    -0.019	    17.770	    19.166	         0	         0	     0.006	    -0.063
      1833.48544	      -65.972459	       12.736670	 1356506.861	 1356490.844	     0.068	     1.350	     0.256	    -0.076	     0.205	    -0.034	    -2.249	    -0.018	    17.851	    19.247	         0	         0	     0.006	    -0.057
      1833.48546	      -65.966121	       12.864404	 1356505.142	 1356489.053	     0.064	     1.120	     0.257	    -0.076	     0.206	    -0.035	    -2.248	    -0.021	    17.923	    19.315	         0	         0	     0.006	    -0.049
      1833.48547	      -65.959670	       12.992072	 1356503.394	 1356487.224	     0.075	     1.350	     0.258	    -0.075	     0.206	    -0.034	    -2.248	    -0.027	    18.001	    19.382	         0	         0	     0.006	    -0.055
      1833.48548	      -65.953106	       13.119673	 1356501.617	 1356485.342	     0.073	     1.240	     0.259	    -0.075	     0.206	    -0.034	    -2.248	    -0.023	    18.090	    19.458	         0	         0	     0.006	    -0.050
      1833.48549	      -65.946429	       13.247206	 1356499.811	 1356483.474	     0.052	     1.350	     0.260	    -0.075	     0.207	    -0.032	    -2.248	    -0.030	    18.156	    19.523	         0	         0	     0.006	    -0.054
      1833.48550	      -65.939639	       13.374670	 1356497.976	 1356481.593	     0.047	     1.050	     0.262	    -0.075	     0.207	    -0.033	    -2.248	    -0.029	    18.180	    19.553	         0	         0	     0.006	    -0.043
      1833.48552	      -65.932737	       13.502063	 1356496.113	 1356479.762	     0.100	     0.940	     0.263	    -0.075	     0.207	    -0.031	    -2.248	    -0.004	    18.160	    19.530	         0	         0	     0.006	    -0.039
      1833.48553	      -65.925721	       13.629385	 1356494.220	 1356477.899	     0.100	     1.110	     0.264	    -0.075	     0.208	    -0.032	    -2.248	    -0.012	    18.097	    19.462	         0	         0	     0.006	    -0.047
      1833.48554	      -65.918594	       13.756634	 1356492.298	 1356476.152	     0.120	     1.480	     0.266	    -0.075	     0.208	    -0.030	    -2.248	    -0.013	    18.000	    19.360	         0	         0	     0.006	    -0.058
      1833.48555	      -65.911354	       13.883810	 1356490.348	 1356474.251	     0.041	     0.880	     0.266	    -0.075	     0.208	    -0.031	    -2.248	    -0.019	    17.876	    19.238	         0	         0	     0.006	    -0.041
      1833.48556	      -65.904001	       14.010911	 1356488.369	 1356472.444	     0.038	     1.100	     0.267	    -0.075	     0.208	    -0.031	    -2.248	    -0.019	    17.745	    19.109	         0	         0	     0.006	    -0.045
      1833.48557	      -65.896537	       14.137936	 1356486.360	 1356470.613	     0.095	     1.480	     0.268	    -0.075	     0.208	    -0.031	    -2.248	    -0.041	    17.623	    18.986	         2	         0	     0.006	    -0.057
      1833.48559	      -65.888960	       14.264884	 1356484.323	 1356468.584	     0.056	     1.090	     0.269	    -0.075	     0.208	    -0.031	    -2.248	    -0.013	    17.523	    18.879	         0	         0	     0.006	    -0.046
      1833.48560	      -65.881271	       14.391754	 1356482.257	 1356466.620	     0.035	     1.180	     0.270	    -0.075	     0.208	    -0.030	    -2.248	    -0.042	    17.442	    18.804	         0	         0	     0.006	    -0.049
      1833.48561	      -65.873470	       14.518545	 1356480.162	 1356464.534	     0.065	     1.020	     0.270	    -0.075	     0.208	    -0.032	    -2.248	    -0.018	    17.402	    18.762	         0	         0	     0.006	    -0.048
      1833.48562	      -65.865558	       14.645257	 1356478.039	 1356462.464	     0.080	     1.290	     0.271	    -0.075	     0.208	    -0.031	    -2.248	    -0.025	    17.408	    18.746	         0	         0	     0.006	    -0.059
      1833.48563	      -65.857534	       14.771887	 1356475.886	 1356460.288	     0.053	     1.260	     0.271	    -0.075	     0.208	    -0.031	    -2.248	    -0.009	    17.425	    18.767	         0	         0	     0.006	    -0.057
      1833.48564	      -65.849398	       14.898435	 1356473.705	 1356458.006	     0.080	     0.980	     0.272	    -0.075	     0.208	    -0.031	    -2.248	    -0.019	    17.509	    18.855	         0	         0	     0.006	    -0.048
      1833.48566	      -65.841151	       15.024899	 1356471.494	 1356455.634	     0.058	     0.910	     0.273	    -0.075	     0.208	    -0.031	    -2.248	    -0.031	    17.650	    18.999	         0	         0	     0.006	    -0.045
      1833.48567	      -65.832792	       15.151280	 1356469.255	 1356453.252	     0.057	     1.060	     0.274	    -0.075	     0.208	    -0.032	    -2.248	    -0.026	    17.786	    19.127	         0	         0	     0.006	    -0.050
      1833.48568	      -65.824322	       15.277575	 1356466.987	 1356450.942	     0.061	     1.220	     0.274	    -0.075	     0.208	    -0.033	    -2.248	    -0.015	    17.845	    19.166	         0	         0	     0.006	    -0.055
      1833.48569	      -65.815741	       15.403783	 1356464.691	 1356448.688	     0.074	     1.140	     0.275	    -0.075	     0.208	    -0.033	    -2.248	    -0.012	    17.808	    19.128	         0	         0	     0.006	    -0.052
      1833.48570	      -65.807049	       15.529904	 1356462.365	 1356446.415	     0.060	     1.070	     0.276	    -0.075	     0.208	    -0.034	    -2.248	    -0.034	    17.710	    19.038	         0	         0	     0.006	    -0.044
      1833.48572	      -65.798246	       15.655938	 1356460.011	 1356445.655	     0.893	    10.630	     0.276	    -0.075	     0.208	    -0.034	    -2.248	    -0.300	    17.605	    18.930	        10	         0	     0.006	    -0.334
      1833.48573	      -65.789333	       15.781881	 1356457.628	 1356441.721	     0.135	     1.680	     0.277	    -0.075	     0.208	    -0.034	    -2.248	    -0.039	    17.539	    18.865	         8	         0	     0.006	    -0.063
      1833.48574	      -65.780309	       15.907734	 1356455.216	 1356439.524	     0.062	     1.100	     0.277	    -0.075	     0.208	    -0.034	    -2.248	     0.003	    17.583	    18.923	        72	         0	     0.006	    -0.042
      1833.48575	      -65.771174	       16.033495	 1356452.775	 1356436.792	     0.049	     1.020	     0.278	    -0.075	     0.208	    -0.033	    -2.248	    -0.008	    17.736	    19.082	         0	         0	     0.006	    -0.039
      1833.48576	      -65.761929	       16.159164	 1356450.306	 1299999.999	    -0.001	   327.670	     0.278	    -0.075	     0.208	    -0.035	    -2.248	    32.767	    17.913	    19.250	       202	         0	     0.006	    32.767
      1833.48577	      -65.752573	       16.284740	 1356447.807	 1356431.471	     0.049	     0.530	     0.279	    -0.075	     0.208	    -0.033	    -2.248	    -0.032	    18.010	    19.343	         0	         2	     0.006	    -0.021
      1833.48579	      -65.743107	       16.410221	 1356445.280	 1356429.071	     0.058	     0.960	     0.280	    -0.075	     0.208	    -0.033	    -2.248	    -0.027	    17.970	    19.301	         0	         2	     0.006	    -0.037
      1833.48580	      -65.733532	       16.535606	 1356442.725	 1356426.806	     0.075	     1.140	     0.280	    -0.075	     0.208	    -0.032	    -2.248	    -0.024	    17.737	    19.066	         0	         0	     0.006	    -0.044
      1833.48581	      -65.723846	       16.660895	 1356440.140	 1356424.604	     0.061	     0.850	     0.281	    -0.075	     0.208	    -0.031	    -2.248	    -0.031	    17.330	    18.648	         0	         0	     0.006	    -0.035
      1833.48582	      -65.714051	       16.786087	 1356437.527	 1356422.464	     0.066	     1.190	     0.281	    -0.075	     0.208	    -0.031	    -2.248	    -0.034	    16.890	    18.222	         0	         0	     0.006	    -0.047
      1833.48583	      -65.704146	       16.911180	 1356434.885	 1356420.109	     0.039	     0.970	     0.281	    -0.075	     0.208	    -0.030	    -2.248	    -0.035	    16.571	    17.918	         0	         0	     0.006	    -0.041
      1833.48585	      -65.694132	       17.036174	 1356432.214	 1356417.608	     0.060	     1.110	     0.281	    -0.075	     0.209	    -0.031	    -2.248	    -0.023	    16.415	    17.765	         0	         0	     0.006	    -0.048
      1833.48586	      -65.684008	       17.161068	 1356429.515	 1356414.967	     0.073	     1.070	     0.281	    -0.075	     0.209	    -0.032	    -2.248	    -0.028	    16.365	    17.723	         0	         0	     0.006	    -0.046
      1833.48587	      -65.673775	       17.285860	 1356426.787	 1356412.203	     0.036	     1.190	     0.281	    -0.074	     0.209	    -0.031	    -2.248	    -0.029	    16.376	    17.742	         0	         0	     0.006	    -0.051
      1833.48588	      -65.663433	       17.410550	 1356424.030	 1356409.404	     0.047	     0.930	     0.281	    -0.074	     0.209	    -0.033	    -2.248	    -0.027	    16.414	    17.783	         0	         0	     0.006	    -0.043
      1833.48589	      -65.652982	       17.535136	 1356421.245	 1356406.606	     0.064	     1.240	     0.281	    -0.074	     0.210	    -0.033	    -2.248	    -0.023	    16.466	    17.830	         0	         0	     0.006	    -0.052
      1833.48590	      -65.642422	       17.659619	 1356418.431	 1356403.717	     0.065	     1.060	     0.282	    -0.074	     0.210	    -0.033	    -2.247	    -0.016	    16.515	    17.882	         0	         0	     0.006	    -0.045
      1833.48592	      -65.631754	       17.783996	 1356415.588	 1356400.800	     0.040	     0.900	     0.282	    -0.074	     0.210	    -0.034	    -2.247	    -0.036	    16.573	    17.940	         0	         0	     0.006	    -0.037
      1833.48593	      -65.620977	       17.908267	 1356412.717	 1356397.829	     0.040	     0.950	     0.282	    -0.074	     0.211	    -0.032	    -2.247	    -0.029	    16.636	    18.000	         0	         0	     0.006	    -0.038
      1833.48594	      -65.610092	       18.032431	 1356409.817	 1356394.924	     0.048	     1.030	     0.282	    -0.074	     0.211	    -0.033	    -2.247	    -0.036	    16.696	    18.063	         0	         0	     0.006	    -0.041
      1833.48595	      -65.599098	       18.156488	 1356406.888	 1356392.027	     0.070	     1.530	     0.282	    -0.074	     0.212	    -0.031	    -2.247	    -0.016	    16.754	    18.129	         0	         0	     0.006	    -0.059
      1833.48596	      -65.587997	       18.280435	 1356403.931	 1356388.873	     0.042	     0.810	     0.282	    -0.074	     0.212	    -0.033	    -2.247	    -0.026	    16.809	    18.192	         0	         0	     0.006	    -0.034
      1833.48598	      -65.576787	       18.404273	 1356400.945	 1356385.911	     0.088	     1.340	     0.282	    -0.074	     0.213	    -0.032	    -2.247	    -0.035	    16.857	    18.247	         0	         0	     0.006	    -0.052
      1833.48599	      -65.565470	       18.528000	 1356397.931	 1356382.841	     0.091	     1.120	     0.282	    -0.074	     0.213	    -0.031	    -2.247	    -0.024	    16.899	    18.292	         0	         0	     0.006	    -0.044
      1833.48600	      -65.554045	       18.651616	 1356394.888	 1356379.777	     0.075	     1.500	     0.282	    -0.074	     0.214	    -0.032	    -2.247	    -0.027	    16.931	    18.322	         0	         0	     0.006	    -0.058
      1833.48601	      -65.542512	       18.775119	 1356391.816	 1356376.686	     0.073	     1.170	     0.282	    -0.074	     0.214	    -0.032	    -2.246	    -0.013	    16.953	    18.342	         0	         0	     0.006	    -0.047
      1833.48602	      -65.530872	       18.898509	 1356388.716	 1356373.599	     0.082	     1.270	     0.281	    -0.074	     0.215	    -0.031	    -2.246	    -0.011	    16.974	    18.360	         0	         0	     0.006	    -0.050
      1833.48603	      -65.519125	       19.021784	 1356385.587	 1356370.368	     0.057	     1.110	     0.281	    -0.074	     0.215	    -0.034	    -2.246	    -0.014	    17.001	    18.384	         0	         0	     0.006	    -0.046
      1833.48605	      -65.507271	       19.144945	 1356382.430	 1356367.183	     0.077	     1.080	     0.281	    -0.074	     0.216	    -0.032	    -2.246	    -0.024	    17.036	    18.419	         0	         0	     0.006	    -0.046
      1833.48606	      -65.495311	       19.267989	 1356379.244	 1356363.985	     0.079	     1.090	     0.281	    -0.074	     0.217	    -0.034	    -2.246	    -0.027	    17.083	    18.464	         0	         0	     0.006	    -0.046
      1833.48607	      -65.483243	       19.390917	 1356376.029	 1356360.700	     0.044	     1.090	     0.281	    -0.074	     0.217	    -0.033	    -2.246	    -0.021	    17.130	    18.514	         0	         0	     0.006	    -0.045
      1833.48608	      -65.471069	       19.513727	 1356372.787	 1356357.418	     0.059	     1.140	     0.280	    -0.074	     0.218	    -0.034	    -2.246	    -0.029	    17.170	    18.564	         0	         0	     0.006	    -0.049
      1833.48609	      -65.458788	       19.636418	 1356369.515	 1356354.120	     0.083	     1.330	     0.280	    -0.074	     0.218	    -0.033	    -2.246	    -0.004	    17.206	    18.608	         0	         0	     0.006	    -0.056
      1833.48611	      -65.446401	       19.758990	 1356366.215	 1356350.808	     0.069	     1.150	     0.280	    -0.074	     0.219	    -0.034	    -2.245	    -0.012	    17.236	    18.641	         0	         0	     0.006	    -0.049
      1833.48612	      -65.433909	       19.881441	 1356362.887	 1356347.443	     0.057	     1.140	     0.279	    -0.074	     0.220	    -0.033	    -2.245	    -0.025	    17.248	    18.662	         0	         0	     0.006	    -0.049
      1833.48613	      -65.421310	       20.003772	 1356359.530	 1356344.091	     0.050	     1.120	     0.279	    -0.074	     0.220	    -0.034	    -2.245	    -0.017	    17.266	    18.675	         0	         0	     0.006	    -0.049
      1833.48614	      -65.408605	       20.125980	 1356356.145	 1356340.698	     0.057	     1.240	     0.278	    -0.074	     0.221	    -0.034	    -2.245	    -0.012	    17.287	    18.694	         0	         0	     0.006	    -0.054
      1833.48615	      -65.395795	       20.248066	 1356352.731	 1356337.219	     0.064	     1.190	     0.278	    -0.074	     0.221	    -0.034	    -2.245	    -0.029	    17.312	    18.721	         0	         0	     0.006	    -0.053
      1833.48616	      -65.382879	       20.370028	 1356349.289	 1356333.789	     0.075	     1.210	     0.278	    -0.074	     0.222	    -0.035	    -2.245	    -0.011	    17.346	    18.751	         0	         0	     0.006	    -0.054
      1833.48618	      -65.369859	       20.491866	 1356345.818	 1356330.232	     0.075	     1.270	     0.277	    -0.074	     0.223	    -0.033	    -2.245	    -0.019	    17.390	    18.787	         0	         0	     0.006	    -0.057
      1833.48619	      -65.356733	       20.613579	 1356342.319	 1356326.699	     0.043	     1.250	     0.277	    -0.074	     0.223	    -0.034	    -2.244	    -0.027	    17.435	    18.834	         0	         0	     0.006	    -0.057
      1833.48620	      -65.343502	       20.735165	 1356338.792	 1356323.138	     0.047	     1.330	     0.277	    -0.074	     0.224	    -0.034	    -2.244	    -0.028	    17.487	    18.890	         0	         0	     0.006	    -0.061
      1833.48621	      -65.330166	       20.856625	 1356335.236	 1356319.522	     0.102	     1.360	     0.277	    -0.074	     0.225	    -0.035	    -2.244	    -0.034	    17.538	    18.946	         0	         0	     0.006	    -0.062
      1833.48622	      -65.316726	       20.977957	 1356331.652	 1356315.869	     0.069	     1.310	     0.276	    -0.074	     0.226	    -0.034	    -2.244	    -0.013	    17.582	    18.989	         0	         0	     0.006	    -0.060
      1833.48623	      -65.303181	       21.099161	 1356328.039	 1356312.245	     0.060	     1.240	     0.276	    -0.074	     0.226	    -0.034	    -2.244	    -0.021	    17.619	    19.020	         0	         0	     0.006	    -0.058
      1833.48625	      -65.289532	       21.220235	 1356324.398	 1356308.532	     0.066	     1.180	     0.276	    -0.074	     0.227	    -0.035	    -2.244	    -0.026	    17.645	    19.043	         0	         0	     0.006	    -0.056
      1833.48626	      -65.275779	       21.341180	 1356320.729	 1356304.865	     0.058	     1.130	     0.276	    -0.074	     0.228	    -0.035	    -2.243	    -0.025	    17.668	    19.066	         0	         0	     0.006	    -0.057
      1833.48627	      -65.261922	       21.461994	 1356317.031	 1356301.124	     0.063	     1.350	     0.276	    -0.074	     0.229	    -0.034	    -2.243	    -0.023	    17.695	    19.087	         0	         0	     0.006	    -0.061
      1833.48628	      -65.247962	       21.582676	 1356313.305	 1356297.406	     0.057	     1.370	     0.276	    -0.074	     0.229	    -0.035	    -2.243	    -0.024	    17.719	    19.111	         0	         0	     0.006	    -0.064
      1833.48629	      -65.233898	       21.703226	 1356309.551	 1356293.596	     0.055	     1.170	     0.276	    -0.074	     0.230	    -0.035	    -2.243	    -0.013	    17.754	    19.147	         0	         0	     0.006	    -0.056
      1833.48631	      -65.219730	       21.823644	 1356305.769	 1356289.788	     0.067	     1.350	     0.276	    -0.074	     0.231	    -0.035	    -2.243	    -0.029	    17.789	    19.188	         0	         0	     0.006	    -0.065
      1833.48632	      -65.205459	       21.943927	 1356301.958	 1356285.917	     0.049	     1.290	     0.276	    -0.073	     0.232	    -0.035	    -2.243	    -0.026	    17.824	    19.227	         0	         0	     0.006	    -0.062
